#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
33168	[M+H]	58186-27-9	1	Idebenone	Commercial	Garg_Neha	338.209	spectrapklbin/spec-00000.mgf33168	N/A	N/A	qTof	Positive	LC-ESI	339.217	lib-00001.mgf	Gold	1	0.834485	2907.48	0.986267	1	GNPS-SELLECKCHEM-FDA-PART2	Dorrestein	339.217	N/A	58.458	3	C1(C(=C(C(C(=C1C)CCCCCCCCCCO)=O)OC)OC)=O	1	338.231	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000078528	207	UPDATE-SINGLE-ANNOTATED-GOLD	0.117647058824	 	spec-00000.mgf
32986	M+NH4	N/A	1	DG(18:2/0:0/18:2); [M+NH4]+ C39H72N1O5	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf32986	N/A	N/A	CID; Lumos	Positive	LC-ESI	616.507	lib-00003.mgf	Gold	1	0.839976	1620.56	0.999084	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	616.507	N/A	167.777	17	N/A	1	617.506	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003089340	49758	UPDATE-SINGLE-ANNOTATED-GOLD	0.117647058824	 	spec-00000.mgf
31348	2M+H	112845	1	Spectral Match to 13-Docosenamide, (Z)- from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf31348	N/A	N/A	QqQ	Positive	ESI	675.674	lib-00003.mgf	Bronze	3	0.841845	1619.3	1.09412	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	675.674	N/A	129.035	3	N/A	1	674.58	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003135067	420	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
28927	357.0	N/A	1	13,14-Dihydro-16,16-difluoroprostaglandin D2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf28927	N/A	N/A	IT/ion trap	Positive	ESI	357.0	lib-00003.mgf	Bronze	3	0.836692	578.979	0.206696	1	NIST14	NIST	357.0	N/A	86.298	3	N/A	1	357.207	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000310480	644	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
26576	M+H-H2O	693232	1	Spectral Match to Dodecanedioic acid from NIST14	Isolated	Data deposited by ASidebottom	0.0	spectrapklbin/spec-00000.mgf26576	N/A	N/A	IT/ion trap	Positive	ESI	213.15	lib-00003.mgf	Bronze	3	0.839714	4628.18	0.986496	1	GNPS-NIST14-MATCHES	Data from Dr. Erin E. Carlson	213.15	N/A	25.436	4	N/A	1	212.163	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003139539	161	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
26549	387.2	2393580	1	.alpha.-Muricholic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf26549	N/A	N/A	IT/ion trap	Negative	ESI	387.2	lib-00003.mgf	Bronze	3	0.839849	5144.4	1.99191	1	NIST14	NIST	387.2	N/A	96.752	3	N/A	1	385.208	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000268840	245	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
2613	M+H	13367856	1	Prostaglandin B2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2613	N/A	N/A	Q-TOF	Positive	ESI	335.222	lib-00003.mgf	Bronze	3	0.838824	2768.52	0.92807	1	NIST14	NIST	335.222	N/A	48.541	5	N/A	1	334.294	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000399603	964	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
24150	M+H	123944	1	Glycerol 1-stearate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf24150	N/A	N/A	Q-TOF	Positive	ESI	359.316	lib-00003.mgf	Bronze	3	0.840739	15.033	0.00540161	1	NIST14	NIST	359.316	N/A	116.841	11	N/A	1	359.311	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000356177	10701	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
23193	M+H	58968	1	Uridine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf23193	N/A	N/A	Q-TOF	Positive	ESI	245.077	lib-00003.mgf	Bronze	3	0.833045	4014.23	0.983795	1	NIST14	NIST	245.077	N/A	16.706	3	N/A	1	244.093	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000366230	237	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
2243	M+H	55561	1	Chlorhexidine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2243	N/A	N/A	HCD	Positive	ESI	505.211	lib-00003.mgf	Bronze	3	0.838593	22.9541	0.0115967	1	NIST14	NIST	505.211	N/A	39.685	11	N/A	1	505.223	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000305200	2946	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
21879	M+H	70356091	1	Spectral Match to Avobenzone from NIST14	Isolated	Data deposited by amelnik	0.0	spectrapklbin/spec-00000.mgf21879	N/A	N/A	HCD	Positive	ESI	311.164	lib-00003.mgf	Bronze	3	0.840491	3638.31	1.13211	1	GNPS-NIST14-MATCHES	Data from P.Dorrestein	311.164	N/A	96.432	3	N/A	1	312.296	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003136058	224	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
21474	M+H	N/A	1	Cer(d18:1/16:1); [M+H]+ C34H66N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf21474	N/A	N/A	HCD; Velos	Positive	LC-ESI	535.496	lib-00003.mgf	Gold	1	0.832283	1876.09	1.00464	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	535.496	N/A	262.511	7	N/A	1	536.501	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003106211	3528	UPDATE-SINGLE-ANNOTATED-GOLD	0.117647058824	 	spec-00000.mgf
21438	M+H	544354	1	Spectral Match to Linoleic acid ethyl ester from NIST14	Isolated	Data deposited by amelnik	0.0	spectrapklbin/spec-00000.mgf21438	N/A	N/A	HCD	Positive	ESI	309.278	lib-00003.mgf	Bronze	3	0.840366	5.82174	0.00180054	1	GNPS-NIST14-MATCHES	Data from P.Dorrestein	309.278	N/A	86.685	11	N/A	1	309.276	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003135688	127096	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
1500	M+H	N/A	1	DGTSA(16:0/18:1); [M+H]+ C44H84N1O7	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf1500	N/A	N/A	CID; Velos	Positive	LC-ESI	737.617	lib-00003.mgf	Gold	1	0.841242	1361.92	1.00458	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	737.617	N/A	175.18	5	N/A	1	738.622	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003094199	1035	UPDATE-SINGLE-ANNOTATED-GOLD	0.117647058824	 	spec-00000.mgf
14511	M+H	184488446	1	8(9)-EET	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf14511	N/A	N/A	HCD	Positive	ESI	321.242	lib-00003.mgf	Bronze	3	0.836665	107.064	0.0343933	1	NIST14	NIST	321.242	N/A	72.181	4	N/A	1	321.276	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000240984	196	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
14283	M+H	699989	1	2,3-Pyridinedicarboxylic anhydride	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf14283	N/A	N/A	Q-TOF	Positive	ESI	150.019	lib-00003.mgf	Bronze	3	0.835006	5917.93	0.887802	1	NIST14	NIST	150.019	N/A	43.984	4	N/A	1	149.131	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000358563	280	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
1370	M+Na	n/a	1	NCGC00384727-01_C48H78O18_	isolated	lfnothias	942.519	spectrapklbin/spec-00000.mgf1370	InChI=1S/C48H78O18/c1-22-30(51)33(54)36(57)39(62-22)61-20-26-32(53)35(56)37(58)40(64-26)65-29-11-12-44(4)27(45(29,5)21-50)10-13-47(7)28(44)9-8-23-24-18-43(2,3)14-16-48(24,17-15-46(23,47)6)42(60)66-41-38(59)34(55)31(52)25(19-49)63-41/h8,22,24-41,49-59H,9-21H2,1-7H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	965.508	lib-00003.mgf	Gold	1	0.83915	1865.56	1.80121	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	965.508	n/a	167.925	4	CC1OC(OCC2OC(OC3CCC4(C)C(CCC5(C)C4C\C=C/6C7CC(C)(C)CCC7(CCC56C)C(=O)OC8OC(CO)C(O)C(O)C8O)C3(C)CO)C(O)C(O)C2O)C(O)C(O)C1O	1	963.707	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000856069	15471	UPDATE-SINGLE-ANNOTATED-GOLD	0.117647058824	 	spec-00000.mgf
1266	M+H	301020	1	9-Octadecenamide, (Z)-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1266	N/A	N/A	IT/ion trap	Positive	ESI	282.279	lib-00003.mgf	Bronze	3	0.835696	4.54068	0.00128174	1	NIST14	NIST	282.279	N/A	93.71	9	N/A	1	282.278	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000393277	1790	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
12504	2M+Na	27176870	1	Dodecylbenzenesulfonic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf12504	N/A	N/A	QqQ	Positive	ESI	675.372	lib-00003.mgf	Bronze	3	0.834594	262.623	0.177368	1	NIST14	NIST	675.372	N/A	89.145	3	N/A	1	675.549	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000334899	131907	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
1010	[M+H]+	256393-37-0	1	Massbank:EA066011 Galaxolidone|1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran-1-on	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf1010	1S/C18H24O2/c1-10-9-20-16(19)13-8-15-14(7-12(10)13)17(3,4)11(2)18(15,5)6/h7-8,10-11H,9H2,1-6H3	N/A	LC-ESI-ITFT	Positive	ESI	273.185	lib-00003.mgf	Bronze	3	0.837201	5.4738	0.00149536	1	MASSBANK	Putative Massbank Match	273.185	N/A	56.295	5	CC2(C)c1cc3C(=O)OCC(C)c3cc1C(C)(C)C2C	1	273.184	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000208684	2300	UPDATE-SINGLE-ANNOTATED-BRONZE	0.117647058824	 	spec-00000.mgf
991	[M+H]	830-09-1	1	Massbank:PR040236 4-Methoxycinnamic acid|3-(4-methoxyphenyl)prop-2-enoic acid	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf991	1S/C10H10O3/c1-13-9-5-2-8(3-6-9)4-7-10(11)12/h2-7H,1H3,(H,11,12)/b7-4+	N/A	LC-ESI-QTOF	Positive	ESI	161.1	lib-00003.mgf	Bronze	3	0.874503	257.06	0.0414124	1	MASSBANK	Putative Massbank Match	161.1	N/A	92.597	7	COc(c1)ccc(C=CC(O)=O)c1	1	161.059	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000222824	3029	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
940	M+H	1176637265	1	Bimatoprost diethylamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf940	N/A	N/A	IT/ion trap	Positive	ESI	444.311	lib-00003.mgf	Bronze	3	0.85839	4167.82	1.85181	1	NIST14	NIST	444.311	N/A	129.176	3	N/A	1	442.459	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000319270	3713	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
9330	[M+H]+	98112-32-4	1	MassbankEU:SM881002 Tris(1-chloro-2-propyl)phosphate|Tris(1-chloropropan-2-yl) phosphate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf9330	1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3	N/A	LC-ESI-QFT	Positive	ESI	327.008	lib-00003.mgf	Bronze	3	0.865624	900.573	0.294495	1	MASSBANKEU	Massbank EU	327.008	N/A	179.083	3	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	1	327.302	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000842061	331	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
9048	M+H	56875673	1	cis-7-Hexadecenoic acid methyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9048	N/A	N/A	HCD	Positive	ESI	269.247	lib-00003.mgf	Bronze	3	0.881359	3.40033	0.000915527	1	NIST14	NIST	269.247	N/A	81.631	9	N/A	1	269.246	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000316835	1705	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
903	M+H	N/A	1	Cer(d18:0/16:0); [M+H]+ C34H70N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf903	N/A	N/A	HCD; Velos	Positive	LC-ESI	539.528	lib-00003.mgf	Gold	1	0.868862	1858.22	1.00256	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	539.528	N/A	187.744	8	N/A	1	540.531	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003092841	4656	UPDATE-SINGLE-ANNOTATED-GOLD	0.115942028986	 	spec-00000.mgf
884	M+H-H2O	123784	1	Spectral Match to D-erythro-C18-Sphingosine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf884	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	282.278	lib-00003.mgf	Bronze	3	0.853637	0.432447	0.00012207	1	GNPS-NIST14-MATCHES	Data from Yoshihiro Kawaoka, Katrina Waters, Richard Smith and Thomas Metz	282.278	N/A	54.217	6	N/A	1	282.278	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003135963	700	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
8696	[M+H]+	98112-32-4	1	MassbankEU:SM881002 Tris(1-chloro-2-propyl)phosphate|Tris(1-chloropropan-2-yl) phosphate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf8696	1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3	N/A	LC-ESI-QFT	Positive	ESI	327.008	lib-00003.mgf	Bronze	3	0.8943	664.184	0.217194	1	MASSBANKEU	Massbank EU	327.008	N/A	127.756	4	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	1	327.225	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000842061	713	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
828	M+H	N/A	1	Cer(d18:0/0:0); [M+H]+ C18H40N1O2	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf828	N/A	N/A	HCD; Velos	Positive	LC-ESI	301.298	lib-00003.mgf	Gold	1	0.878362	3338.22	1.0058	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	301.298	N/A	56.56	6	N/A	1	302.304	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003091209	2444	UPDATE-SINGLE-ANNOTATED-GOLD	0.115942028986	 	spec-00000.mgf
786	[M+H]+	98112-32-4	1	MassbankEU:SM881002 Tris(1-chloro-2-propyl)phosphate|Tris(1-chloropropan-2-yl) phosphate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf786	1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3	N/A	LC-ESI-QFT	Positive	ESI	327.008	lib-00003.mgf	Bronze	3	0.845185	744.629	0.2435	1	MASSBANKEU	Massbank EU	327.008	N/A	168.422	3	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	1	327.251	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000842061	755	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
7758	[M+H]+	N/A	1	Massbank:CE000061 IAA-Val	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf7758	1S/C15H18N2O3/c1-9(2)14(15(19)20)17-13(18)7-10-8-16-12-6-4-3-5-11(10)12/h3-6,8-9,14,16H,7H2,1-2H3,(H,17,18)(H,19,20)/t14-/m0/s1	N/A	LC-ESI-ITFT	Positive	ESI	275.139	lib-00003.mgf	Bronze	3	0.875291	3150.04	0.866699	1	MASSBANK	Putative Massbank Match	275.139	N/A	137.687	3	CC(C)[C@@H](C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21	1	274.272	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000205662	2927	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
757	[M+H]+	6197-30-4	1	MassbankEU:SM814103 Octocrylene|2-Ethylhexyl 2-cyano-3,3-diphenylprop-2-enoate|2-Ethylhexyl 2-cyano-3,3-diphenylacrylate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf757	1S/C24H27NO2/c1-3-5-12-19(4-2)18-27-24(26)22(17-25)23(20-13-8-6-9-14-20)21-15-10-7-11-16-21/h6-11,13-16,19H,3-5,12,18H2,1-2H3	N/A	LC-ESI-QFT	Positive	ESI	362.211	lib-00003.mgf	Bronze	3	0.924281	2.78037	0.00100708	1	MASSBANKEU	Massbank EU	362.211	N/A	86.395	8	CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1	1	362.21	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000841551	6229	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
7416	M+H	51456	1	Histamine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7416	N/A	N/A	QqQ	Positive	ESI	112.087	lib-00003.mgf	Bronze	3	0.950676	10.6865	0.00119781	1	NIST14	NIST	112.087	N/A	15.731	4	N/A	1	112.086	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000343610	4525	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
724	M+H	N/A	1	Cer(d18:1/16:1); [M+H]+ C34H66N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf724	N/A	N/A	HCD; Velos	Positive	LC-ESI	535.496	lib-00003.mgf	Gold	1	0.874854	1875.75	1.00446	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	535.496	N/A	168.788	6	N/A	1	536.5	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003106211	1933	UPDATE-SINGLE-ANNOTATED-GOLD	0.115942028986	 	spec-00000.mgf
7216	M+H	N/A	1	His-Lys-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7216	N/A	N/A	IT/ion trap	Positive	ESI	412.267	lib-00003.mgf	Bronze	3	0.865927	2146.91	0.885101	1	NIST14	NIST	412.267	N/A	170.778	3	N/A	1	411.382	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000384497	151	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
7198	2M+H	112845	1	Spectral Match to 13-Docosenamide, (Z)- from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf7198	N/A	N/A	QqQ	Positive	ESI	675.676	lib-00003.mgf	Bronze	3	0.871828	1721.73	1.16333	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	675.676	N/A	127.898	6	N/A	1	674.513	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003136558	4161	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
7184	M+NH4	N/A	1	TG(16:1/17:0/18:0); [M+NH4]+ C54H106N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf7184	N/A	N/A	CID; Velos	Positive	LC-ESI	846.768	lib-00003.mgf	Gold	1	0.924536	1238.55	1.04877	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	846.768	N/A	323.758	7	N/A	1	847.817	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003127470	2395	UPDATE-SINGLE-ANNOTATED-GOLD	0.115942028986	 	spec-00000.mgf
7176	M+H-H2O	515695	1	Spectral Match to .alpha.-Bisabolol from NIST14	Isolated	Data deposited by pmallard	0.0	spectrapklbin/spec-00000.mgf7176	N/A	N/A	Q-TOF	Positive	ESI	205.195	lib-00003.mgf	Bronze	3	0.896106	7.80805	0.00160217	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	205.195	N/A	257.179	7	N/A	1	205.193	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003137444	286	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
7017	M+Na	57501	1	Sucrose	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7017	N/A	N/A	IT/ion trap	Positive	ESI	365.105	lib-00003.mgf	Bronze	3	0.867048	3.84494	0.00140381	1	NIST14	NIST	365.105	N/A	12.304	3	N/A	1	365.104	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000347662	1901	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6977	M+H-NH3	372758	1	L-Citrulline	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6977	N/A	N/A	Q-TOF	Positive	ESI	159.076	lib-00003.mgf	Bronze	3	0.918397	3.83685	0.000610352	1	NIST14	NIST	159.076	N/A	13.496	3	N/A	1	159.075	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000352693	2336	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6935	[M+H]	147-85-3	1	Massbank:KNA00457 L-Proline|2-Pyrrolidinecarboxylic acid|L-(-)-Proline	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf6935	1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	N/A	LC-ESI-ITFT	Positive	ESI	117.07	lib-00003.mgf	Bronze	3	0.895382	8539.36	0.999702	1	MASSBANK	Putative Massbank Match	117.07	N/A	13.263	3	OC(=O)C([H])(C1)NCC1	1	116.07	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000216525	11105	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6899	M-H	1723008	1	D-Pipecolinic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6899	N/A	N/A	IT/ion trap	Negative	ESI	128.072	lib-00003.mgf	Bronze	3	0.901276	15438.9	1.97729	1	NIST14	NIST	128.072	N/A	13.507	3	N/A	1	130.049	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000348638	5010	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6801	M+H	1246298656	1	Cholest-4-en-26-oic acid, 7.alpha.-hydroxy-3-oxo	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6801	N/A	N/A	HCD	Positive	ESI	431.316	lib-00003.mgf	Bronze	3	0.896004	2070.92	0.893219	1	NIST14	NIST	431.316	N/A	107.132	3	N/A	1	430.423	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000252355	1815	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6763	M+H	62997	1	6.beta.-Hydroxytestosterone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6763	N/A	N/A	HCD	Positive	ESI	305.211	lib-00003.mgf	Bronze	3	0.84545	3035.65	0.926514	1	NIST14	NIST	305.211	N/A	49.529	3	N/A	1	304.284	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000324589	4422	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
6614	M+Na	175013-18-0	1	Pesticide3_Pyraclostrobin_C19H18ClN3O4_Methyl [2-({[1-(4-chlorophenyl)-1H-pyrazol-3-yl]oxy}methyl)phenyl]methoxycarbamate	commercial	lfnothias	387.099	spectrapklbin/spec-00000.mgf6614	InChI=1S/C19H18ClN3O4/c1-25-19(24)23(26-2)17-6-4-3-5-14(17)13-27-18-11-12-22(21-18)16-9-7-15(20)8-10-16/h3-12H,13H2,1-2H3	N/A	Q-Exactive Plus Orbitrap Res 70k	positive	LC-ESI	410.088	lib-00003.mgf	Gold	1	0.878959	2577.74	1.0571	1	GNPS-COLLECTIONS-PESTICIDES-POSITIVE	Dorrestein/Touboul	410.088	n/a	12.939	3	COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	1	411.145	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00001058979	16436	UPDATE-SINGLE-ANNOTATED-GOLD	0.115942028986	 	spec-00000.mgf
6182	M+H	352518800	1	Spectral Match to N-Nervonoyl-D-erythro-sphinganine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf6182	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	650.643	lib-00003.mgf	Bronze	3	0.864	3033.73	1.97388	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	650.643	N/A	206.374	7	N/A	1	652.617	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003139644	5765	UPDATE-SINGLE-ANNOTATED-BRONZE	0.115942028986	 	spec-00000.mgf
