shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
1647	1	1		-240.26	0.999	121.154	C49H84O3	[M + H3N + H]+	QMNQAFGJFOAKMH	InChI=1S/C49H84O3/c1-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-44(51)52-41-31-33-47(6)43-28-27-42-46(5)32-29-38(36(2)3)39(46)30-34-48(42,7)49(43,8)35-40(50)45(47)37(41)4/h38-43,45,50H,2,4,9-35H2,1,3,5-8H3		CCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4C5(CCC(C5CCC4(C3(CC(C2C1=C)O)C)C)C(=C)C)C)C	15.233		COCONUT:(CNP0145238);Natural Products:(UNPD191158);SuperNatural:(SN00317860)	3178496	738.682	276.816	6356_CARA_C18_pos_SIRIUS_1647
30723	1	2		-331.972	0.835	23.23	C32H47NO4	[M + Na]+	PHEDTZMKZFQCLH	InChI=1S/C32H47NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24-37-32(35)27-18-19-28(31(34)25-27)26-33-29-20-22-30(36-2)23-21-29/h18-23,25-26,34H,3-17,24H2,1-2H3		CCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C=C1)C=NC2=CC=C(C=C2)OC)O	11.0	135968957	COCONUT:(CNP0037227);PubChem:(135968957);SuperNatural:(SN00142627);ZINC bio:(ZINC68603604)	3153922	532.339	146.311	926_CARA_C18_pos_SIRIUS_30723
4957	1	2		-190.649	0.024	15.329	C37H68O4	[M + Na]+	LSEPUSLELYQFHN	InChI=1S/C37H68O4/c1-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-35(37(39)40-4)36(41-34(3)38)33-31-29-27-25-23-20-18-16-14-12-10-8-6-2/h16,18-19,21,35-36H,5-15,17,20,22-33H2,1-4H3		CCCCCCCCC=CCCCCCCC(C(CCCCCCCC=CCCCCCC)OC(=O)C)C(=O)OC	13.184		COCONUT:(CNP0252069);Natural Products:(UNPD224538 UNPD81772);SuperNatural:(SN00334643)	3178496	599.496	263.536	5381_CARA_C18_pos_SIRIUS_4957
1492	2	2		-187.643	1.0	15.39	C41H81NO4	[M + H]+	CCQBDBKXRTUWPI	InChI=1S/C41H81NO4/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-25-26-28-30-32-34-36-40(44)42-39(38-43)41(45)46-37-35-33-31-29-27-16-14-12-10-8-6-4-2/h39,43H,3-38H2,1-2H3,(H,42,44)		CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(=O)OCCCCCCCCCCCCCC	17.1	10394504	MeSH:(10394504);PubChem:(10394504);PubMed	70	652.62	261.345	6275_CARA_C18_pos_SIRIUS_1492
23629	3	3		-54.281	1.0	49.179	C15H28O2	[M + H]+	RWIPSJUSVXDVPB	InChI=1S/C15H28O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17-2/h6-7H,3-5,8-14H2,1-2H3	ACMC-20lwpl	CCCCC=CCCCCCCCC(=O)OC	5.4	143343;6301244;5352674	SuperNatural:(SN00011202 SN00002932);ZINC bio:(ZINC02504637 ZINC04521705);additional;MeSH:(5352674);PubMed;NORMAN:(NS00018681);COCONUT:(CNP0150160);Natural Products:(UNPD93079);PubChem:(143343 6301244 5352674);YMDB Mine;CHEBI:(143579);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	43037548646	241.215	64.754	4424_CARA_C18_pos_SIRIUS_23629
33266	1	1		-287.87	0.417	1.96	C39H65N3O2	[M - H2O + H]+	CXPNWZBXNXKQJF	InChI=1S/C39H65N3O2/c43-39(44)29-32-40-30-21-17-13-9-5-1-3-8-12-16-20-26-38-28-24-34-42(36-38)33-22-18-14-10-6-2-4-7-11-15-19-25-37-27-23-31-41-35-37/h23-24,27-28,31,34-36,40H,1-22,25-26,29-30,32-33H2/p+1	3-[13-[1-(13-pyridin-3-yltridecyl)pyridin-1-ium-3-yl]tridecylamino]propanoate	C1=CC(=CN=C1)CCCCCCCCCCCCC[N+]2=CC=CC(=C2)CCCCCCCCCCCCCNCCC(=O)O	10.0	11786810;20056388	Natural Products:(UNPD33415);PubChem:(11786810 20056388);SuperNatural:(SN00260393)	1081346	590.506	178.197	8056_CARA_C18_pos_SIRIUS_33266
2350	2	2		-145.318	0.981	35.775	C18H28O9	[M + H3N + H]+	KBEVBTRQXQECQI	InChI=1S/C18H28O9/c19-9-13-15(23)16(24)17(25)18(27-13)26-7-3-1-2-4-11-10(8-14(21)22)5-6-12(11)20/h2,4,10-11,13,15-19,23-25H,1,3,5-9H2,(H,21,22)		C1CC(=O)C(C1CC(=O)O)C=CCCCOC2C(C(C(C(O2)CO)O)O)O	-1.2	69864337	COCONUT:(CNP0325707);Natural Products:(UNPD8848);PubChem:(69864337);SuperNatural:(SN00401460)	3178498	406.205	26.706	385_CARA_C18_pos_SIRIUS_2350
409	1	1		-278.389	0.998	25.674	C31H59NO4	[M + H3N + H]+	NFZHZBZONXPYAQ	InChI=1S/C31H59NO4/c1-3-5-7-9-11-13-14-15-16-18-19-21-23-25-29(34)28(27-33)32-31(36)30(35)26-24-22-20-17-12-10-8-6-4-2/h16,18,23,25,28-30,33-35H,3-15,17,19-22,24,26-27H2,1-2H3,(H,32,36)		CCCCCCCCCCCC(C(=O)NC(CO)C(C=CCCC=CCCCCCCCCC)O)O	9.6	25246145;90658183	COCONUT:(CNP0069496);PubChem:(25246145 90658183);SuperNatural:(SN00215545);Biocyc:(CPD-8431)	3147778	527.476	272.3	396_CARA_C18_pos_SIRIUS_409
17947	1	1		-46.787	1.0	68.478	C29H58O4	[M + H3N + H]+	QAJHAMGOPUEFRR	InChI=1S/C29H58O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-29(32)33-27-28(31)26-30/h28,30-31H,2-27H2,1H3	2,3-dihydroxypropyl hexacosanoate	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	10.058	14542802;25021389;124511398	COCONUT:(CNP0148921);Natural Products:(UNPD182644);PubChem:(14542802 25021389 124511398);SuperNatural:(SN00278133)	3178498	488.464	185.424	5540_CARA_C18_pos_SIRIUS_17947
4408	1	3		-114.414	0.356	1.943	C32H65NO3	[M + Na]+	UDTSZXVRDXQARY	InChI=1S/C32H65NO3/c1-3-5-7-9-11-13-15-16-18-19-21-23-25-27-31(35)30(29-34)33-32(36)28-26-24-22-20-17-14-12-10-8-6-4-2/h30-31,34-35H,3-29H2,1-2H3,(H,33,36)	C14 Dihydroceramide	CCCCCCCCCCCCCCCC(C(CO)NC(=O)CCCCCCCCCCCCC)O	12.3	4179353;10255824;57083947	COCONUT:(CNP0266158);HMDB:(11759);PubChem:(4179353 10255824 57083947);CHEBI:(67045);ZINC bio:(ZINC40165425);additional;PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-22034)	19425322	534.486	164.375	7038_CARA_C18_pos_SIRIUS_4408
6636	3	3		-153.208	1.0	70.523	C14H18O4	[M + H]+	ZIDISXJXSVFYAG	InChI=1S/C14H18O4/c1-3-4-5-6-12(16)11-7-10(9-15)14(18-2)8-13(11)17/h3-4,7-8,15,17H,5-6,9H2,1-2H3	(E)-1-[2-hydroxy-5-(hydroxymethyl)-4-methoxyphenyl]hex-4-en-1-one	CC=CCCC(=O)C1=C(C=C(C(=C1)CO)OC)O	2.2	11507074	COCONUT:(CNP0295931);Natural Products:(UNPD47898);PubChem:(11507074);SuperNatural:(SN00298020);PubMed	3178562	251.127	72.051	7560_CARA_C18_pos_SIRIUS_6636
9521	1	2		-157.308	0.707	17.775	C36H58O8	[M + K]+	CRXKYPFRPWFEJJ	InChI=1S/C36H58O8/c1-20-26(38)27(39)28(40)29(43-20)44-25-11-12-32(4)23(33(25,5)19-37)10-13-35(7)24(32)9-8-21-22-18-31(2,3)14-16-36(22,30(41)42)17-15-34(21,35)6/h8,20,22-29,37-40H,9-19H2,1-7H3,(H,41,42)		CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3CC=C5C4(CCC6(C5CC(CC6)(C)C)C(=O)O)C)C)C)O)O)O	5.2	101306766	COCONUT:(CNP0219905);Natural Products:(UNPD191813 UNPD112991);PubChem:(101306766);SuperNatural:(SN00266149 SN00294874)	3178498	657.373	119.952	3071_CARA_C18_pos_SIRIUS_9521
26449	1	1		-210.952	0.331	7.682	C47H72O2	[M - H4O2 + H]+	PWEODBAAMOAXBH	InChI=1S/C47H72O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-35-38-41-44-47(49)45-42-39-36-33-32-34-37-40-43-46(48)4-2/h1-2,5-6,22-23,28-29,40,43,46-49H,7-21,24-27,30-39H2	Homo-(3S,14S)-petrocortyne A	C#CC=CCCCCCCCCCCCCCCCC=CCCCCC=CCCCCC#CC(C#CCCCCCCC=CC(C#C)O)O	16.3	10508638	COCONUT:(CNP0111806);Natural Products:(UNPD72341);PubChem:(10508638);PubMed	2129986	633.541	200.22	3538_CARA_C18_pos_SIRIUS_26449
2719	1	1		-197.941	0.994	5.824	C43H83N3O2	[M - H4O2 + H]+	NGBCHNCGPJMVHI	InChI=1S/C43H83N3O2/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-36-42(47)44-38-34-40-46(3)41-35-39-45-43(48)37-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21H,4-17,22-41H2,1-3H3,(H,44,47)(H,45,48)	N,N''-((Methylimino)dipropane-1,3-diyl)dioleamide	CCCCCCCCC=CCCCCCCCC(=O)NCCCN(C)CCCNC(=O)CCCCCCCC=CCCCCCCCC	14.6	170764;6441654;20606544;54604161	NORMAN:(NS00022203);PubChem class - safety and toxic;PubChem:(170764 6441654 20606544 54604161)	67371010	638.634	261.809	2699_CARA_C18_pos_SIRIUS_2719
1513	1	2		-111.301	0.859	9.619	C37H68O7	[M + Na]+	XNZJLZFJXAKNCP	InChI=1S/C37H68O7/c1-3-4-5-6-7-8-9-13-16-19-22-33(40)35-25-26-36(44-35)34(41)24-23-31(38)20-17-14-11-10-12-15-18-21-32(39)28-30-27-29(2)43-37(30)42/h27,29,31-36,38-41H,3-26,28H2,1-2H3	Rollinecin B	CCCCCCCCCCCCC(C1CCC(O1)C(CCC(CCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O	9.9	177320;177326;10531989;10579804;78172839;101701404;101712472	COCONUT:(CNP0415918);HMDB:(30438);PubChem:(177320 177326 10531989 10579804 78172839 101701404 101712472);PubChem class - bio and metabolites;MeSH:(177320 177326 10531989 10579804 78172839 101701404 101712472);PubMed	18874446	647.482	164.963	3789_CARA_C18_pos_SIRIUS_1513
27624	1	1		-137.135	0.993	28.987	C22H30O4	[M + Na]+	WVOLTBSCXRRQFR	InChI=1S/C22H30O4/c1-5-6-7-8-15-12-18(23)20(21(24)19(15)22(25)26)17-11-14(4)9-10-16(17)13(2)3/h11-12,16-17,23-24H,2,5-10H2,1,3-4H3,(H,25,26)	cannabidiolate	CCCCCC1=CC(=C(C(=C1C(=O)O)O)C2C=C(CCC2C(=C)C)C)O	6.6	160570;4486399;5315658;25245592;45783235;70678892;89728371;139026091	SuperNatural:(SN00157244 SN00002193 SN00227403 SN00323924);ZINC bio:(ZINC01531956 ZINC04098864);additional;MeSH:(160570);Plantcyc:(CPD-7170);PubMed;NORMAN:(NS00017964);COCONUT:(CNP0086092 CNP0234351);KNApSAcK:(2642);Natural Products:(UNPD12972 UNPD109735);PubChem:(160570 4486399 5315658 25245592 45783235 70678892 89728371 139026091);CHEBI:(67136 3359);KEGG:(C10784);Training Set;Biocyc:(CPD-7170)	4122998	381.202	118.341	26_CARA_C18_pos_SIRIUS_27624
746	2	2		-45.272	1.0	7.092	C17H37N	[M + H]+	KAJZYANLDWUIES	InChI=1S/C17H37N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-18H2,1H3	Margarylamine	CCCCCCCCCCCCCCCCCN	6.376	15791;18179241;53984280	NORMAN:(NS00022169);PubChem class - safety and toxic;PubChem:(15791 18179241 53984280)	67371010	256.299	47.45	7403_CARA_C18_pos_SIRIUS_746
6480	3	3		-199.572	1.0	112.971	C25H52N2O4	[M - H2O + H]+	UTKCMHKLSPXJNN	InChI=1S/C25H52N2O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-25(30)27(31)20-17-19-26(21-23-28)22-24-29/h28-29,31H,2-24H2,1H3		CCCCCCCCCCCCCCCCCC(=O)N(CCCN(CCO)CCO)O	6.7	139597374	PubChem:(139597374);NORMAN:(NS00055064)	262146	427.388	176.332	2554_CARA_C18_pos_SIRIUS_6480
11210	1	1		-72.812	1.0	85.205	C14H26O8	[M + H]+	ASBXPFGOOGUNQA	InChI=1S/C14H26O8/c15-1-3-17-5-7-19-9-11-21-13-14-22-12-10-20-8-6-18-4-2-16/h15-16H,1,3,5-14H2		C(COCCOCCOCCOCCOCCOC#CO)O	-0.7	42627198	PubChem:(42627198);PubChem class - bio and metabolites	16777218	323.169	14.558	2294_CARA_C18_pos_SIRIUS_11210
3738	1	1		-78.878	0.982	14.547	C36H70O4	[M + Na]+	DNWILILLQPIREP	InChI=1S/C36H70O4/c1-3-5-7-9-11-13-15-17-21-25-29-33-39-35(37)31-27-23-19-20-24-28-32-36(38)40-34-30-26-22-18-16-14-12-10-8-6-4-2/h3-34H2,1-2H3	Ditridecyl sebacate	CCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCCC	15.0	75968	PubChem:(75968);NORMAN:(NS00021978)	262146	589.515	313.455	5293_CARA_C18_pos_SIRIUS_3738
24147	2	4		-323.103	0.015	25.532	C23H29NO10	[M + H3N + H]+	FNYPZWBJPFEVFN	InChI=1S/C23H29NO10/c1-2-14-15(6-5-13-4-3-7-24(10-13)8-9-25)16(21(30)31)12-32-22(14)34-23-20(29)19(28)18(27)17(11-26)33-23/h2-7,10,12,14-15,17-20,22-23,25-29H,1,8-9,11H2/p+1	Lonijaposide I	C=CC1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)O)C=CC3=C[N+](=CC=C3)CCO	-0.8	56598336;56598337	COCONUT:(CNP0085286);Natural Products:(UNPD209928);PubChem:(56598336 56598337);PubMed;CHEBI:(69647)	2130018	497.211	22.458	1360_CARA_C18_pos_SIRIUS_24147
22683	2	2		-125.521	0.982	117.481	C30H50O4	[M + H3N + H]+	VEDTYRJAYMXHSG	InChI=1S/C30H50O4/c1-25(17-31)15-20-19-7-8-22-27(3)11-10-23(33)28(4,18-32)21(27)9-12-30(22,6)29(19,5)14-13-26(20,2)24(34)16-25/h7,20-24,31-34H,8-18H2,1-6H3	4,11-bis(hydroxymethyl)-4,6a,6b,8a,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-3,9-diol	CC12CCC(C(C1CCC3(C2CC=C4C3(CCC5(C4CC(CC5O)(C)CO)C)C)C)(C)CO)O	5.5	5315488;10096472;14335966;14335968;14335972;10435049;102119218	COCONUT:(CNP0300352);Natural Products:(UNPD82357 UNPD121275 UNPD71695 UNPD103800);PubChem:(5315488 10096472 14335966 14335968 14335972 10435049 102119218);SuperNatural:(SN00162650 SN00270818 SN00386019 SN00365911 SN00271509 SN00162801);KEGG Mine	8593113090	492.403	162.834	320_CARA_C18_pos_SIRIUS_22683
1972	1	3		-225.082	0.401	40.29	C35H68O2	[M + Na]+	LTCUQSPHMJDQRO	InChI=1S/C35H68O2/c1-3-34(2)33-35(37)31-29-27-25-23-21-19-17-15-13-11-9-7-5-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-36/h33,36H,3-32H2,1-2H3		CCC(=CC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO)C	13.573		COCONUT:(CNP0362966);Natural Products:(UNPD98174)	2129920	543.509	272.731	6877_CARA_C18_pos_SIRIUS_1972
1034	2	2		-214.342	1.0	39.128	C46H93NO5	[M - H2O + H]+	PHSFNVKCRVZOMR	InChI=1S/C46H93NO5/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-29-33-37-42(49)38-34-30-28-32-36-40-45(51)47-43(41-48)46(52)44(50)39-35-31-27-25-23-21-18-16-14-12-10-8-6-4-2/h42-44,46,48-50,52H,3-41H2,1-2H3,(H,47,51)		CCCCCCCCCCCCCCCCCC(CCCCCCCC(=O)NC(CO)C(C(CCCCCCCCCCCCCCCC)O)O)O	15.282		YMDB:(1110)	65536	722.698	276.623	5142_CARA_C18_pos_SIRIUS_1034
15657	1	1		-68.413	0.944	30.966	C21H40O5	[M + H3N + H]+	AMRVOUCEFGMNBS	InChI=1S/C21H40O5/c1-3-5-7-9-10-12-14-16-21(24)26-18-19(22)17-25-20(23)15-13-11-8-6-4-2/h19,22H,3-18H2,1-2H3	2-Hydroxy-3-((1-oxooctyl)oxy)propyl decanoate	CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC)O	6.5	16205909;73416315;73416316	NORMAN:(NS00063008);HMDB:(92902 92960);PubChem:(16205909 73416315 73416316);PubChem class - bio and metabolites	17039370	390.319	85.081	6781_CARA_C18_pos_SIRIUS_15657
13311	1	1		-281.033	0.931	12.22	C37H72N2O10	[M - H2O + H]+	SSVLYPINHRVZED	InChI=1S/C37H72N2O10/c1-4-47-37(46)39-28(3)30(42)24-20-16-13-15-19-23-29(41)22-18-14-11-9-7-5-6-8-10-12-17-21-25-31(27(2)38)48-36-35(45)34(44)33(43)32(26-40)49-36/h27-28,30-36,40,42-45H,4-26,38H2,1-3H3,(H,39,46)	ethyl N-[(2R,3R,26R,27R)-27-amino-3-hydroxy-11-oxo-26-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctacosan-2-yl]carbamate	CCOC(=O)NC(C)C(CCCCCCCC(=O)CCCCCCCCCCCCCCC(C(C)N)OC1C(C(C(C(O1)CO)O)O)O)O	6.2	11456777;21777985	COCONUT:(CNP0172174);KNApSAcK:(42908);Natural Products:(UNPD128163);PubChem:(11456777 21777985);SuperNatural:(SN00335170)	3178514	687.51	88.626	745_CARA_C18_pos_SIRIUS_13311
4443	3	3		-201.915	0.834	3.987	C22H36N2O	[M + H3N + H]+	XOFSMFCWFATAJU	InChI=1S/C22H36N2O/c1-24(25)20-15-13-11-9-7-5-3-2-4-6-8-10-12-14-17-22-18-16-19-23-21-22/h16,18-19,21,25H,2-5,7,9-15,17,20H2,1H3		CN(CCCCCCCCCCC#CCCCCC1=CN=CC=C1)O	6.7	102368664	COCONUT:(CNP0355633);Natural Products:(UNPD215578);PubChem:(102368664)	2129922	362.318	57.753	7433_CARA_C18_pos_SIRIUS_4443
30390	4	7		-191.891	0.609	15.829	C25H39NO4	[M + H]+	KNXVTDOCIZLXFW	InChI=1S/C25H39NO4/c1-2-26-25(30)13-9-4-3-8-12-21-22(24(29)18-23(21)28)17-16-20(27)15-14-19-10-6-5-7-11-19/h3,5-8,10-11,20-24,27-29H,2,4,9,12-18H2,1H3,(H,26,30)	Latanoprost ethyl amide	CCNC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O	3.3	10287826;21057350;54771542;53394221;91403927	COCONUT:(CNP0347579);Training Set;PubChem:(10287826 21057350 54771542 53394221 91403927);additional	2637826	418.293	72.055	6627_CARA_C18_pos_SIRIUS_30390
13467	2	2		-54.388	0.998	39.558	C39H72O7	[M - H2O + H]+	IZAGFRITZBFHFI	InChI=1S/C39H72O7/c1-3-5-7-21-27-35(41)29-23-17-13-9-11-15-19-25-31-38(43)45-34-37(33-40)46-39(44)32-26-20-16-12-10-14-18-24-30-36(42)28-22-8-6-4-2/h17-18,23-24,35-37,40-42H,3-16,19-22,25-34H2,1-2H3	[(2R)-3-hydroxy-2-[(Z,12R)-12-hydroxyoctadec-9-enoyl]oxypropyl] (Z,12R)-12-hydroxyoctadec-9-enoate	CCCCCCC(CC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC(CCCCCC)O)O	11.3	11296728;53942821;87833452;101666137;101666138;101737969;102355926;134160382	MeSH:(102355926);PubChem:(11296728 53942821 87833452 101666137 101666138 101737969 102355926 134160382);PubMed;CHEBI:(140525)	102	635.52	114.248	1389_CARA_C18_pos_SIRIUS_13467
6738	1	1		-140.654	1.0	126.722	C38H74N2O4	[M + H3N + H]+	VKCGSTZAZMNTRV	InChI=1S/C38H74N2O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-32-36(41)39-34-30-29-31-35(38(43)44)40-37(42)33-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h35H,3-34H2,1-2H3,(H,39,41)(H,40,42)(H,43,44)	Dipalmitoyllysine	CCCCCCCCCCCCCCCC(=O)NCCCCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCC	14.2	3082162;14100100	MeSH:(3082162);PubChem:(3082162 14100100);PubMed	70	640.6	214.729	3741_CARA_C18_pos_SIRIUS_6738
15965	2	3		-156.616	0.691	5.742	C39H70O8	[M - H4O2 + H]+	UWHSWQXAPPPBIE	InChI=1S/C39H70O8/c1-4-5-6-7-8-9-10-11-12-13-14-18-25-37(46-31(3)40)38-27-26-36(47-38)35(43)24-20-19-22-33(41)21-16-15-17-23-34(42)29-32-28-30(2)45-39(32)44/h28,30,33-38,41-43H,4-27,29H2,1-3H3		CCCCCCCCCCCCCCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)OC(=O)C	10.1	102273621	COCONUT:(CNP0359717);KNApSAcK:(44151);PubChem:(102273621)	2097170	631.499	141.502	7558_CARA_C18_pos_SIRIUS_15965
31213	1	6		-141.38	0.159	9.05	C28H48O4	[M + Na]+	DUCRVTKCYSCQLO	InChI=1S/C28H48O4/c1-16(18(3)15-29)6-7-17(2)22-14-25(32)26-20-13-24(31)23-12-19(30)8-10-27(23,4)21(20)9-11-28(22,26)5/h6-7,16-26,29-32H,8-15H2,1-5H3	Certonardosterol D4	CC(CO)C(C)C=CC(C)C1CC(C2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C)O	4.9	11419512;21577266;21777502;21777503	COCONUT:(CNP0252176);KNApSAcK:(43374);Natural Products:(UNPD20750 UNPD132364);PubChem:(11419512 21577266 21777502 21777503);SuperNatural:(SN00270851 SN00315749);PubMed	3178578	471.343	132.825	6770_CARA_C18_pos_SIRIUS_31213
1719	1	4		-72.516	0.096	17.842	C18H38O	[M + Na]+	GLDOVTGHNKAZLK	InChI=1S/C18H38O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h19H,2-18H2,1H3	Aldol 62	CCCCCCCCCCCCCCCCCCO	7.41	8221;12215329;12215330;18663809;16104437;53844094;87559195;102601765;129727404	HMDB:(2350);PubChem class - food;SuperNatural:(SN00325536);HSDB:(112-92-5);MeSH:(8221);PubMed;NORMAN:(NS00001960 NS00049415);COCONUT:(CNP0192475);KNApSAcK:(29422);Natural Products:(UNPD62856);PubChem:(8221 12215329 12215330 18663809 16104437 53844094 87559195 102601765 129727404);YMDB Mine;CHEBI:(32154);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-7873);KEGG Mine	43171220094	293.282	109.764	3251_CARA_C18_pos_SIRIUS_1719
2251	2	2		-85.13	0.936	10.24	C20H38O4	[M - H2O + H]+	HYSMCRNFENOHJH	InChI=1S/C20H38O4/c1-19(2,15-17(21)22)13-11-9-7-5-6-8-10-12-14-20(3,4)16-18(23)24/h5-16H2,1-4H3,(H,21,22)(H,23,24)	Medic-16	CC(C)(CCCCCCCCCCC(C)(C)CC(=O)O)CC(=O)O	7.0	121871;71576828;71599006;71599007;117748212;117748213	COCONUT:(CNP0346711);PubChem:(121871 71576828 71599006 71599007 117748212 117748213);ZINC bio:(ZINC03786349);additional;MeSH:(121871);Training Set;PubMed	2646086	325.272	83.678	7056_CARA_C18_pos_SIRIUS_2251
5828	2	2		-123.886	0.999	54.544	C23H40O5	[M + H3N + H]+	UTXPMECBRCEYCI	InChI=1S/C23H40O5/c1-2-3-4-5-6-7-8-9-22-10-12-23(13-11-22)28-21-20-27-19-18-26-17-16-25-15-14-24/h10-13,24H,2-9,14-21H2,1H3	Tetraethylene glycol mono(p-nonylphenyl) ether	CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCO	5.4	81745	NORMAN:(NS00013900);PubChem class - safety and toxic;PubChem:(81745);KEGG Mine	8657305602	414.32	71.962	2371_CARA_C18_pos_SIRIUS_5828
9815	2	2		-90.822	0.999	11.944	C15H30O4	[M - H2O + H]+	ARIWANIATODDMH	InChI=1S/C15H30O4/c1-2-3-4-5-6-7-8-9-10-11-15(18)19-13-14(17)12-16/h14,16-17H,2-13H2,1H3	Lauricidin	CCCCCCCCCCCC(=O)OCC(CO)O	3.769	14871;656773;71598538	HMDB:(72863);SuperNatural:(SN00386408);additional;MeSH:(14871);PubMed;NORMAN:(NS00002792);COCONUT:(CNP0225154);KNApSAcK:(49928);Natural Products:(UNPD85303);PubChem:(14871 656773 71598538);YMDB Mine;CHEBI:(75543 75539 75529 75528);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C13854);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-21337)	51661031806	257.21	157.603	6906_CARA_C18_pos_SIRIUS_9815
12786	3	3		-43.016	1.0	23.385	C11H20O2	[M + H]+	YZRXRLLRSPQHDK	InChI=1S/C11H20O2/c1-2-3-4-5-7-10-8-6-9-11(12)13-10/h10H,2-9H2,1H3	ACMC-20mbuz	CCCCCCC1CCCC(=O)O1	3.59	61204;12242463;11435352	NORMAN:(NS00013315);COCONUT:(CNP0280779);HMDB:(36784);PubChem class - food;PubChem:(61204 12242463 11435352);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed	221003850	185.152	64.124	6720_CARA_C18_pos_SIRIUS_12786
7952	2	2		-130.846	1.0	15.91	C30H61NO4	[M + H]+	NGPJDSJKORHGMX	InChI=1S/C30H61NO4/c1-3-5-7-9-11-13-14-15-17-18-20-22-24-28(33)30(35)27(26-32)31-29(34)25-23-21-19-16-12-10-8-6-4-2/h27-28,30,32-33,35H,3-26H2,1-2H3,(H,31,34)		CCCCCCCCCCCCCCC(C(C(CO)NC(=O)CCCCCCCCCCC)O)O	10.1	10323698;85110275;86289450	PubChem:(10323698 85110275 86289450);CHEBI:(78001)	34	500.47	203.504	3734_CARA_C18_pos_SIRIUS_7952
