shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
9025	3	2		-158.254	0.069	15.343	C18H14Cl2O6	[M - H]-	SNNDIPJEAQAKTJ	InChI=1S/C18H14Cl2O6/c1-6-10-17(9(5-21)13(22)11(6)19)25-15-7(2)12(20)14(24-4)8(3)16(15)26-18(10)23/h5,22H,1-4H3	Argopsin	CC1=C2C(=C(C(=C1Cl)O)C=O)OC3=C(C(=C(C(=C3OC2=O)C)OC)Cl)C	4.9	162698	COCONUT:(CNP0300451);Natural Products:(UNPD56490);PubChem:(162698);SuperNatural:(SN00396400);CHEBI:(144113);MeSH:(162698);PubMed	3178598	395.006	85.73	4998_CARA_HILIC_neg_SIRIUS_charge0_removed_9025
3687	1	1		-21.957	1.0	33.543	C4H6O5	[M - H]-	BJEPYKJPYRNKOW	InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)	L-malate	C(C(C(=O)O)O)C(=O)O	-1.189	525;92824;160434;222656;3753357;3762918;5001719;5288813;5459792;5459794;10953564;10080448;17754080;20130941;25214506;44241876;53684892;57539212;71749880;71309137;71309504;71309560;71309907;87110808;102098786;101798836;101429368;101429369;119078485;129883083;138628585	HMDB:(31518 156 744);PubChem class - food;SuperNatural:(SN00001728 SN00155869 SN00261423 SN00233270);ZINC bio:(ZINC00895074 ZINC00895264);additional;HSDB:(6915-15-7);MeSH:(525 160434);Plantcyc:(CPD-660 MAL);PubMed;NORMAN:(NS00008011 NS00049671);COCONUT:(CNP0083641 CNP0152510 CNP0174816);KNApSAcK:(1192);Natural Products:(UNPD70298 UNPD170416 UNPD153985);PubChem:(525 92824 160434 222656 3753357 3762918 5001719 5288813 5459792 5459794 10953564 10080448 17754080 20130941 25214506 44241876 53684892 57539212 71749880 71309137 71309504 71309560 71309907 87110808 102098786 101798836 101429368 101429369 119078485 129883083 138628585);CHEBI:(15588 30796 15589 6650 30797 15595);PubChem class - bio and metabolites;KEGG:(C00711 C00497 C03668 C00149);PubChem class - safety and toxic;YMDB:(1064 280);Training Set;PubChem class - drug;Biocyc:(CPD1UA-25 MAL CPD-660)	255847294	133.014	297.437	5456_CARA_HILIC_neg_SIRIUS_charge0_removed_3687
1077	3	3		-81.335	0.129	2.103	C10H3F17O	[M - H2O - H]-	KDGIOTBLYAPNRR	InChI=1S/C10H3F17O/c11-3(12,1-2-28)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h2H,1H2		C(C=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	5.5	10095866;101775359	PubChem:(10095866 101775359);NORMAN:(NS00011077)	262146	442.971	72.386	1978_CARA_HILIC_neg_SIRIUS_charge0_removed_1077
10894	1	1		-402.419	0.989	49.377	C13H22N4O8	[M - H]-	ISKGECSIKHPJAO	InChI=1S/C13H22N4O8/c14-2-4(18)10(20)8(15)12(22)16-9(13(23)24)11(21)5-3-17-6(19)1-7(17)25-5/h4-5,7-11,18,20-21H,1-3,14-15H2,(H,16,22)(H,23,24)	Clavamycin C	C1C2N(C1=O)CC(O2)C(C(C(=O)O)NC(=O)C(C(C(CN)O)O)N)O	-7.7	46173891;75144762	COCONUT:(CNP0219775);KNApSAcK:(17763);Natural Products:(UNPD48826);PubChem:(46173891 75144762);SuperNatural:(SN00368351);CHEBI:(81032);KEGG:(C17363)	3178802	361.136	134.867	3318_CARA_HILIC_neg_SIRIUS_charge0_removed_10894
6485	3	3		-132.255	1.0	20.461	C13H20O2	[M - H]-	HZBABTUFXQLADL	InChI=1S/C13H20O2/c1-2-3-4-5-6-11-15-13-9-7-12(14)8-10-13/h7-10,14H,2-6,11H2,1H3	4-heptoxyphenol	CCCCCCCOC1=CC=C(C=C1)O	4.088	25641	COCONUT:(CNP0305639);PubChem:(25641);SuperNatural:(SN00120303);CHEBI:(34406);ZINC bio:(ZINC02019847);MeSH:(25641);KEGG:(C14236);PubChem class - safety and toxic;PubMed	70263142	207.139	70.807	4257_CARA_HILIC_neg_SIRIUS_charge0_removed_6485
1952	3	3		-99.886	1.0	62.87	C9H15N3O6	[M - H2O - H]-	TUTIHHSZKFBMHM	InChI=1S/C9H15N3O6/c10-4(1-2-7(14)15)8(16)12-5(9(17)18)3-6(11)13/h4-5H,1-3,10H2,(H2,11,13)(H,12,16)(H,14,15)(H,17,18)	alpha-glutamylasparagine	C(CC(=O)O)C(C(=O)NC(CC(=O)N)C(=O)O)N	-5.3	118293;13655621;107824511;107824650	NORMAN:(NS00058258);COCONUT:(CNP0111628);HMDB:(28814);PubChem:(118293 13655621 107824511 107824650);ZINC bio:(ZINC05112923);additional;Training Set	2908170	242.078	128.797	4224_CARA_HILIC_neg_SIRIUS_charge0_removed_1952
1343	1	2		-267.229	0.06	12.481	C23H12Cl2O6	[M + Br]-	RYAZXGXGYJINJE	InChI=1S/C23H12Cl2O6/c24-16-2-1-3-17(25)15(16)10-21-22(26)14-6-5-13(9-19(14)31-21)30-23(27)12-4-7-18-20(8-12)29-11-28-18/h1-10H,11H2	[2-[(2,6-dichlorophenyl)methylidene]-3-oxo-1-benzofuran-6-yl] 1,3-benzodioxole-5-carboxylate	C1OC2=C(O1)C=C(C=C2)C(=O)OC3=CC4=C(C=C3)C(=O)C(=CC5=C(C=CC=C5Cl)Cl)O4	6.1	2036539;5033389	COCONUT:(CNP0294429);PubChem:(2036539 5033389);SuperNatural:(SN00146481);ZINC bio:(ZINC02440276)	3153922	532.924	68.519	3070_CARA_HILIC_neg_SIRIUS_charge0_removed_1343
4499	1	1		-400.135	0.869	17.258	C49H58O18	[M - H4O2 - H]-	NIXHEPPGVVKFMQ	InChI=1S/C49H58O18/c1-22-31(50)11-15-38(60-22)64-34-13-17-40(62-24(34)3)66-48-26(5)59-36(19-33(48)52)28-9-10-30-43(45(28)56)47(58)29-8-7-27(44(55)42(29)46(30)57)20-49(6,21-37(53)54)67-41-18-14-35(25(4)63-41)65-39-16-12-32(51)23(2)61-39/h7-12,15-16,22-26,33-36,38-41,48,52,55-56H,13-14,17-21H2,1-6H3,(H,53,54)	Vineomycin B2	CC1C(CCC(O1)OC2C(OC(CC2O)C3=C(C4=C(C=C3)C(=O)C5=C(C4=O)C=CC(=C5O)CC(C)(CC(=O)O)OC6CCC(C(O6)C)OC7C=CC(=O)C(O7)C)O)C)OC8C=CC(=O)C(O8)C	5.0	196552;72793804;78174182;99727543;102430816;139026911	COCONUT:(CNP0230156);Natural Products:(UNPD119803);PubChem:(196552 72793804 78174182 99727543 102430816 139026911);SuperNatural:(SN00303347);MeSH:(196552 99727543);PubMed	3178566	897.334	90.873	2192_CARA_HILIC_neg_SIRIUS_charge0_removed_4499
6455	2	2		-294.197	1.0	20.547	C21H32O6	[M - H2O - H]-	BABPAGUDXMPHFU	InChI=1S/C21H32O6/c1-19-5-3-11(23)7-14(19)15(24)8-12-13-4-6-21(27,17(26)10-22)20(13,2)9-16(25)18(12)19/h11-15,18,22-24,27H,3-10H2,1-2H3	6alpha-Hydroxy(allo)tetrahydrocortisone	CC12CCC(CC1C(CC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C)O)O	0.8	194240;21126225;132839365	MeSH:(194240);PubChem:(194240 21126225 132839365);PubMed;KEGG Mine	8589934662	361.204	73.178	1700_CARA_HILIC_neg_SIRIUS_charge0_removed_6455
4834	2	2		-223.35	0.918	33.817	C13H22N4O8	[M - H2O - H]-	VLAFRQCSFRYCLC	InChI=1S/C13H22N4O8/c1-6(14)11(22)15-4-9(19)16-8(5-18)12(23)17-7(13(24)25)2-3-10(20)21/h6-8,18H,2-5,14H2,1H3,(H,15,22)(H,16,19)(H,17,23)(H,20,21)(H,24,25)	Alanyl-glycyl-seryl-glutamic acid	CC(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)O)N	-5.7	188349;336413	MeSH:(188349 336413);Training Set;PubChem:(188349 336413);PubMed;additional	540742	343.124	131.034	2778_CARA_HILIC_neg_SIRIUS_charge0_removed_4834
4246	3	3		-136.221	1.0	45.945	C7H15NO7	[M - H4O2 - H]-	VPLLYEXGSJYTJP	InChI=1S/C7H15NO7/c8-2(1-9)3(10)4(11)5(12)6(13)7(14)15/h2-6,9-13H,1,8H2,(H,14,15)		C(C(C(C(C(C(C(=O)O)O)O)O)O)N)O	-6.5	10977133;13036919	COCONUT:(CNP0335690);Natural Products:(UNPD156082);PubChem:(10977133 13036919)	2129922	188.056	139.403	4665_CARA_HILIC_neg_SIRIUS_charge0_removed_4246
3557	1	2		-207.82	0.13	15.773	C14H25N7O3	[M + Cl]-	DIBAKBGYJUCGDL	InChI=1S/C14H25N7O3/c15-4-2-1-3-10(16)13(23)21-11(5-9-6-18-8-20-9)14(24)19-7-12(17)22/h6,8,10-11H,1-5,7,15-16H2,(H2,17,22)(H,18,20)(H,19,24)(H,21,23)	2,6-diamino-N-[1-[(2-amino-2-oxoethyl)amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]hexanamide	C1=C(NC=N1)CC(C(=O)NCC(=O)N)NC(=O)C(CCCCN)N	-2.7	3336368;7408300;7408301	COCONUT:(CNP0395836);Natural Products:(UNPD14003);PubChem:(3336368 7408300 7408301);additional;MeSH:(7408301);Training Set;PubMed	2670662	374.171	77.713	3165_CARA_HILIC_neg_SIRIUS_charge0_removed_3557
2922	3	3		-26.89	1.0	40.259	C12H22O4	[M - H]-	TVIDDXQYHWJXFK	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	Corfree M 2	C(CCCCCC(=O)O)CCCCC(=O)O	3.061	12736;6991984;12400841;11665832;11229952;16212954;71309580;90477850	HMDB:(623);PubChem class - food;SuperNatural:(SN00002058 SN00283277);ZINC bio:(ZINC01529497);additional;HSDB:(693-23-2);MeSH:(12736);PubMed;NORMAN:(NS00010129);COCONUT:(CNP0282563 CNP0293008);Natural Products:(UNPD31013);PubChem:(12736 6991984 12400841 11665832 11229952 16212954 71309580 90477850);CHEBI:(76273 4676);PubChem class - bio and metabolites;KEGG:(C02678);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10670)	222096238	229.144	33.617	2402_CARA_HILIC_neg_SIRIUS_charge0_removed_2922
6441	3	4		-161.058	0.054	7.727	C19H39NO5	[M - H]-	SRVIMORFYJYXLN	InChI=1S/C19H39NO5/c1-16(22)20-15-19(25)14-18(24)12-8-5-7-11-17(23)10-6-3-2-4-9-13-21/h17-19,21,23-25H,2-15H2,1H3,(H,20,22)		CC(=O)NCC(CC(CCCCCC(CCCCCCCO)O)O)O	1.8	138858240	PubChem:(138858240);COCONUT:(CNP0355857)	2097154	360.276	92.569	2482_CARA_HILIC_neg_SIRIUS_charge0_removed_6441
7580	3	1		-115.922	0.131	22.427	C6H4F6S	[M - H]-	BHSBZHVAWYGOQS	InChI=1S/C6H4F6S/c7-5-2-1-3-6(4-5)13(8,9,10,11)12/h1-4H	3-Fluorophenylsulfur pentafluoride	C1=CC(=CC(=C1)S(F)(F)(F)(F)F)F	5.3	23233209	PubChem:(23233209);PubChem class - safety and toxic	67108866	220.987	122.213	2081_CARA_HILIC_neg_SIRIUS_charge0_removed_7580
4792	3	2		-216.726	0.035	11.86	C12H17N3O4	[M - H4O2 - H]-	ZMKIXJQHDMCXRC	InChI=1S/C12H17N3O4/c13-11(16)18-8-6-15(7-9-19-12(14)17)10-4-2-1-3-5-10/h1-5H,6-9H2,(H2,13,16)(H2,14,17)	2,2''-(Phenylimino)diethanol dicarbamate (ester)	C1=CC=C(C=C1)N(CCOC(=O)N)CCOC(=O)N	0.409	29548	PubChem:(29548);PubChem class - safety and toxic	67108866	230.093	129.535	4738_CARA_HILIC_neg_SIRIUS_charge0_removed_4792
8661	3	4		-95.13	0.01	15.422	C23H45O9P	[M - H4O2 - H]-	HOHSBOMCWIUMOB	InChI=1S/C23H45O9P/c1-3-5-7-9-10-12-13-15-22(25)29-19-21(20-31-33(27,28)30-18-17-24)32-23(26)16-14-11-8-6-4-2/h21,24H,3-20H2,1-2H3,(H,27,28)		CCCCCCCCCC(=O)OCC(COP(=O)(O)OCCO)OC(=O)CCCCCCC	5.2	134686801	PubChem:(134686801);PubChem class - bio and metabolites	16777218	459.248	90.92	4148_CARA_HILIC_neg_SIRIUS_charge0_removed_8661
8244	1	2		-407.26	0.792	36.265	C18H17NO8	[M + Cl]-	REJKJBPZTFIKPU	InChI=1S/C18H17NO8/c20-14-9-26-18(17(23)16(14)22)27-13-3-1-2-11(8-13)15(21)10-4-6-12(7-5-10)19(24)25/h1-8,14,16-18,20,22-23H,9H2	(4-Nitrophenyl)(3-(beta-D-xylopyranosyloxy)phenyl)methanone	C1C(C(C(C(O1)OC2=CC=CC(=C2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-])O)O)O	1.0	3068328	PubChem class - safety and toxic;PubChem:(3068328);PubMed	67108930	410.065	71.829	691_CARA_HILIC_neg_SIRIUS_charge0_removed_8244
55	3	3		-257.817	1.0	14.949	C13H25NO3	[M - H]-	HEUQYIQQCNOXOG	InChI=1S/C13H25NO3/c1-2-3-4-5-6-7-8-9-10-12(15)14-11-13(16)17/h2-11H2,1H3,(H,14,15)(H,16,17)	acylglycine C:11	CCCCCCCCCCC(=O)NCC(=O)O	3.8	454092	COCONUT:(CNP0135234);HMDB:(13286);PubChem:(454092);PubMed;CHEBI:(74438)	2097258	242.176	53.042	883_CARA_HILIC_neg_SIRIUS_charge0_removed_55
4896	3	3		-183.96	1.0	14.417	C16H16N4O2	[M - H]-	MFQVTKNFHJLIFA	InChI=1S/C16H16N4O2/c1-11(21)17-13-5-3-7-15(9-13)19-20-16-8-4-6-14(10-16)18-12(2)22/h3-10H,1-2H3,(H,17,21)(H,18,22)	N-[3-[(3-acetamidophenyl)diazenyl]phenyl]acetamide	CC(=O)NC1=CC(=CC=C1)N=NC2=CC=CC(=C2)NC(=O)C	2.871	2749925	COCONUT:(CNP0038392);PubChem:(2749925);SuperNatural:(SN00123873);ZINC bio:(ZINC03845314)	3153922	295.119	71.029	2747_CARA_HILIC_neg_SIRIUS_charge0_removed_4896
3435	2	2		-31.68	0.743	19.003	C4H6O4	[M - H2O - H]-	KDYFGRWQOYBRFD	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)	Wormwood	C(CC(=O)O)C(=O)O	-0.532	1110;160419;3693574;12998484;12998485;12998486;12998487;12998490;12998492;11116041;10290778;16213392;16213532;16213533;20358729;21952380;25240641;59069847;88094160;87143155;90943320;101176078;101176079	HMDB:(254);PubChem class - food;SuperNatural:(SN00001723 SN00258163);ZINC bio:(ZINC00895030);additional;HSDB:(110-15-6);MeSH:(1110 160419);Plantcyc:(SUC);PubMed;NORMAN:(NS00002272);COCONUT:(CNP0082216 CNP0319276 CNP0332012);KNApSAcK:(1205);Natural Products:(UNPD142464);PubChem:(1110 160419 3693574 12998484 12998485 12998486 12998487 12998490 12998492 11116041 10290778 16213392 16213532 16213533 20358729 21952380 25240641 59069847 88094160 87143155 90943320 101176078 101176079);CHEBI:(30031 15741 90372 30779);PubChem class - bio and metabolites;KEGG:(C00042);PubChem class - safety and toxic;YMDB:(338);Training Set;PubChem class - drug;Biocyc:(SUC)	255847294	99.009	79.319	730_CARA_HILIC_neg_SIRIUS_charge0_removed_3435
145	3	1		-270.827	0.017	6.977	C10H11Cl2NO4	[M - H]-	HYZDQDAVZVEVKU	InChI=1S/C10H11Cl2NO4/c11-3-5-16-9-2-1-8(13(14)15)7-10(9)17-6-4-12/h1-2,7H,3-6H2	1,2-bis(2-chloroethoxy)-4-nitrobenzene	C1=CC(=C(C=C1[N+](=O)[O-])OCCCl)OCCCl	3.227	2306659	PubChem:(2306659);PubChem class - safety and toxic	67108866	278.0	160.789	1051_CARA_HILIC_neg_SIRIUS_charge0_removed_145
3939	1	1		-376.863	1.0	16.725	C24H25N7O6	[M - H]-	PFBOWXIONVOHQP	InChI=1S/C24H25N7O6/c1-28-18-19(29(2)24(35)30(3)20(18)32)27-23(28)31(10-12-36-21(33)16-6-4-8-25-14-16)11-13-37-22(34)17-7-5-9-26-15-17/h4-9,14-15H,10-13H2,1-3H3	2-[2-(pyridine-3-carbonyloxy)ethyl-(1,3,7-trimethyl-2,6-dioxopurin-8-yl)amino]ethyl pyridine-3-carboxylate	CN1C2=C(N=C1N(CCOC(=O)C3=CN=CC=C3)CCOC(=O)C4=CN=CC=C4)N(C(=O)N(C2=O)C)C	1.0	3077677	PubChem:(3077677);PubChem class - safety and toxic	67108866	506.178	77.192	5132_CARA_HILIC_neg_SIRIUS_charge0_removed_3939
8693	2	2		-116.82	1.0	32.042	C9H16N2O4	[M - H]-	QOLYAJSZHIJCTO	InChI=1S/C9H16N2O4/c1-5(12)7(10)8(13)11-4-2-3-6(11)9(14)15/h5-7,12H,2-4,10H2,1H3,(H,14,15)	threonylproline	CC(C(C(=O)N1CCCC1C(=O)O)N)O	-1.24	6427051;9834371;14647614;14647615;11937736	COCONUT;HMDB:(29069);PubChem:(6427051 9834371 14647614 14647615 11937736);CHEBI:(73662);ZINC bio:(ZINC08076550);additional;PubChem class - bio and metabolites;Training Set;PubMed	19423338	215.103	162.961	3363_CARA_HILIC_neg_SIRIUS_charge0_removed_8693
10095	1	1		-49.026	1.0	45.83	C7H4N2O7	[M - H]-	LWFUFLREGJMOIZ	InChI=1S/C7H4N2O7/c10-6-4(7(11)12)1-3(8(13)14)2-5(6)9(15)16/h1-2,10H,(H,11,12)	Oprea1_730607	C1=C(C=C(C(=C1C(=O)O)O)[N+](=O)[O-])[N+](=O)[O-]	1.3	11873;1549063;54686052	NORMAN:(NS00022488);PubChem:(11873 1549063 54686052);CHEBI:(53648);ZINC bio:(ZINC12358815 ZINC34772749);MeSH:(11873);KEGG:(C11319);PubChem class - safety and toxic;Training Set;PubMed	67395942	226.994	35.616	5576_CARA_HILIC_neg_SIRIUS_charge0_removed_10095
5989	3	2		-346.599	0.994	41.757	C12H22N2O7S	[M - H2O - H]-	HHAVNECAZAQSML	InChI=1S/C12H22N2O7S/c1-22(18,19)13-7-9-12(17)11(16)8(21-9)6-10(15)14-2-4-20-5-3-14/h8-9,11-13,16-17H,2-7H2,1H3		CS(=O)(=O)NCC1C(C(C(O1)CC(=O)N2CCOCC2)O)O	-2.5	25390329	COCONUT:(CNP0292878);PubChem:(25390329);SuperNatural:(SN00019537);ZINC bio:(ZINC12603777)	3153922	319.096	82.126	885_CARA_HILIC_neg_SIRIUS_charge0_removed_5989
5730	1	1		-312.541	0.943	5.829	C32H46N2O5	[M + Cl]-	QJBGSJAOQRQHMG	InChI=1S/C32H47N2O5/c1-6-36-28-14-13-24(20-29(28)37-7-2)19-27-26-22-31(39-9-4)30(38-8-3)21-25(26)15-16-33(27)32(35)23-34(5)17-11-10-12-18-34/h13-14,20-22,27H,6-12,15-19,23H2,1-5H3/q+1	1-{2-[1-(3,4-diethoxybenzyl)-6,7-diethoxy-3,4-dihydroisoquinolin-2(1H)-yl]-2-oxoethyl}-1-methylpiperidinium	CCOC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2C(=O)C[N+]4(CCCCC4)C)OCC)OCC)OCC	5.5	3756757;40911038;40911039	COCONUT:(CNP0235129);PubChem:(3756757 40911038 40911039);SuperNatural:(SN00083724 SN00083725);ZINC bio:(ZINC09033705 ZINC09033707)	3153922	573.316	72.664	582_CARA_HILIC_neg_SIRIUS_charge0_removed_5730
1111	1	1		-143.008	1.0	10.892	C2H6O5S2	[M - H4O2 - H]-	IZDROVVXIHRYMH	InChI=1S/C2H6O5S2/c1-8(3,4)7-9(2,5)6/h1-2H3	Mesic anhydride	CS(=O)(=O)OS(=O)(=O)C	-0.8	81560	NORMAN:(NS00043712);PubChem class - safety and toxic;PubChem:(81560);PubMed	67371074	136.936	177.616	2449_CARA_HILIC_neg_SIRIUS_charge0_removed_1111
5607	2	4		-307.342	0.124	20.999	C35H48O16	[M - H]-	YPUBEPJCGAVMSZ	InChI=1S/C35H48O16/c1-6-7-8-46-32(45)35-28-26(51-20(37)9-14(2)3)30(44)50-19-10-16-15(4)21(38)17(48-31-24(41)23(40)22(39)18(12-36)49-31)11-33(16,5)27(25(42)29(35)43)34(19,28)13-47-35/h9,11,15-16,18-19,22-29,31,36,39-43H,6-8,10,12-13H2,1-5H3		CCCCOC(=O)C12C3C(C(=O)OC4C3(CO1)C(C(C2O)O)C5(C=C(C(=O)C(C5C4)C)OC6C(C(C(C(O6)CO)O)O)O)C)OC(=O)C=C(C)C	1.4	10556847;21606957	COCONUT:(CNP0182046);Natural Products:(UNPD36771);PubChem:(10556847 21606957);SuperNatural:(SN00384816)	3178498	723.281	76.844	975_CARA_HILIC_neg_SIRIUS_charge0_removed_5607
6198	3	2		-235.726	0.011	17.939	C12H14N4O5S2	[M - H]-	NBOCQTNZUPTTEI	InChI=1S/C12H14N4O5S2/c13-15-22(17,18)11-5-1-9(2-6-11)21-10-3-7-12(8-4-10)23(19,20)16-14/h1-8,15-16H,13-14H2	Cellmic S	C1=CC(=CC=C1OC2=CC=C(C=C2)S(=O)(=O)NN)S(=O)(=O)NN	-0.1	6649	HSDB:(80-51-3);NORMAN:(NS00004831);PubChem class - food;PubChem class - safety and toxic;PubChem:(6649)	201589250	357.03	123.422	4722_CARA_HILIC_neg_SIRIUS_charge0_removed_6198
3176	3	5		-253.504	0.066	27.711	C19H22IN3O6	[M - H4O2 - H]-	RJKIJHLQIZZWQR	InChI=1S/C19H22IN3O6/c1-2-5-14(17(25)26)22-19(29)23-15(18(27)28)6-3-4-11-21-16(24)12-7-9-13(20)10-8-12/h1,7-10,14-15H,3-6,11H2,(H,21,24)(H,25,26)(H,27,28)(H2,22,23,29)	N~2~-{[(1s)-1-Carboxybut-3-Yn-1-Yl]carbamoyl}-N~6~-(4-Iodobenzoyl)-L-Lysine	C#CCC(C(=O)O)NC(=O)NC(CCCCNC(=O)C1=CC=C(C=C1)I)C(=O)O	1.9	46228331	PubChem:(46228331);PubMed;PubChem class - bio and metabolites	16777282	478.025	144.89	4939_CARA_HILIC_neg_SIRIUS_charge0_removed_3176
5468	2	2		-53.745	1.0	29.407	C18H36O3	[M - H]-	KIHBGTRZFAVZRV	InChI=1S/C18H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(19)18(20)21/h17,19H,2-16H2,1H3,(H,20,21)	2-Hydroxystearate	CCCCCCCCCCCCCCCCC(C(=O)O)O	7.5	69417;439885;439887;21993177;21145040;21145041	HMDB:(62549);SuperNatural:(SN00278187);MeSH:(69417);PubMed;NORMAN:(NS00014018);COCONUT:(CNP0286833 CNP0394156);Natural Products:(UNPD192500 UNPD156076);PubChem:(69417 439885 439887 21993177 21145040 21145041);YMDB Mine;CHEBI:(58386 18129 19660 76724 57562 15913);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C03045 C03042);Training Set;Biocyc:(S-2-HYDROXYSTEARATE R-2-HYDROXYSTEARATE)	51559844206	299.259	65.519	1862_CARA_HILIC_neg_SIRIUS_charge0_removed_5468
3733	2	2		-252.837	0.999	37.394	C14H23NO11	[M - H4O2 - H]-	WCDDVEOXEIYWFB	InChI=1S/C14H23NO11/c1-4(17)15-5-2-6(18)7(3-16)24-14(5)26-10-8(19)9(20)13(23)25-11(10)12(21)22/h5-11,13-14,16,18-20,23H,2-3H2,1H3,(H,15,17)(H,21,22)	(2S,3S,4R,5R,6R)-3-[(2S,3R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6-trihydroxyoxane-2-carboxylic acid	CC(=O)NC1CC(C(OC1OC2C(C(C(OC2C(=O)O)O)O)O)CO)O	-3.5	6852395;53398705;133588155;134129649	PubChem:(6852395 53398705 133588155 134129649);COCONUT:(CNP0074646 CNP0271076)	2097154	344.1	131.019	264_CARA_HILIC_neg_SIRIUS_charge0_removed_3733
3494	3	4		-142.368	0.896	44.213	C18H36N4O10	[M - H4O2 - H]-	IDSYVBBNVYBBAF	InChI=1S/C18H36N4O10/c19-5-1-6(20)16(32-18-13(27)11(22)12(26)10(4-24)30-18)14(28)15(5)31-17-7(21)2-8(25)9(3-23)29-17/h5-18,23-28H,1-4,19-22H2	Antibiotic 535	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CO)O)N)N	-6.0	163090;53462770	COCONUT:(CNP0336027);MeSH:(163090);PubChem class - safety and toxic;PubChem:(163090 53462770);PubMed	69206086	431.213	124.246	4893_CARA_HILIC_neg_SIRIUS_charge0_removed_3494
2944	1	3		-136.684	0.458	38.574	C14H24N4O7	[M + Cl]-	RNOHPFPLSXPVKT	InChI=1S/C14H24N4O7/c1-6(2)11(14(24)25)18-13(23)8(4-10(20)21)17-9(19)5-16-12(22)7(3)15/h6-8,11H,4-5,15H2,1-3H3,(H,16,22)(H,17,19)(H,18,23)(H,20,21)(H,24,25)	2-[[2-[[2-(2-aminopropanoylamino)acetyl]amino]-3-carboxypropanoyl]amino]-3-methylbutanoic acid	CC(C)C(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(C)N	-2.337	14186386;11187528	Training Set;PubChem:(14186386 11187528);PubChem class - bio and metabolites	16793602	395.132	83.603	4114_CARA_HILIC_neg_SIRIUS_charge0_removed_2944
4249	3	1		-275.64	0.012	26.785	C15H26ClN5O4	[M - H]-	JGUISAJIUQOEBZ	InChI=1S/C15H26ClN5O4/c1-2-19-11-12-20(14(23)13(19)22)9-6-4-3-5-8-17-15(24)21(18-25)10-7-16/h2-12H2,1H3,(H,17,24)	5-24-05-00292 (Beilstein Handbook Reference)	CCN1CCN(C(=O)C1=O)CCCCCCNC(=O)N(CCCl)N=O	1.4	3052552	PubChem:(3052552);PubChem class - safety and toxic	67108866	374.158	140.606	4103_CARA_HILIC_neg_SIRIUS_charge0_removed_4249
2190	1	1		-191.434	0.982	13.343	C14H28N8O5	[M - H2O - H]-	FIEBTJWUQHVKFM	InChI=1S/C14H28N8O5/c15-7(3-4-10(16)24)12(26)21-8(2-1-5-20-14(18)19)13(27)22-9(6-23)11(17)25/h7-9,23H,1-6,15H2,(H2,16,24)(H2,17,25)(H,21,26)(H,22,27)(H4,18,19,20)		C(CC(C(=O)NC(CO)C(=O)N)NC(=O)C(CCC(=O)N)N)CN=C(N)N	-5.3	72201007	PubChem:(72201007);PubChem class - bio and metabolites	16777218	369.197	232.824	160_CARA_HILIC_neg_SIRIUS_charge0_removed_2190
4970	2	2		-247.39	0.494	2.391	C20H39NO5	[M - H4O2 - H]-	PGTMBLYETHSUKL	InChI=1S/C20H39NO5/c1-4-6-7-8-9-10-11-12-13-15-25-19(22)18(14-5-2)21-20(23)26-17-16-24-3/h18H,4-17H2,1-3H3,(H,21,23)		CCCCCCCCCCCOC(=O)C(CCC)NC(=O)OCCOC	6.0	91726635	COCONUT:(CNP0083980);PubChem:(91726635);CHEBI:(144341)	2097186	336.253	31.845	1085_CARA_HILIC_neg_SIRIUS_charge0_removed_4970
