rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
420	2	4	N/A	-307.3421375785925	0.12361809045226131	20.998776702601646	C35H48O16	[M - H]-	YPUBEPJCGAVMSZ	InChI=1S/C35H48O16/c1-6-7-8-46-32(45)35-28-26(51-20(37)9-14(2)3)30(44)50-19-10-16-15(4)21(38)17(48-31-24(41)23(40)22(39)18(12-36)49-31)11-33(16,5)27(25(42)29(35)43)34(19,28)13-47-35/h9,11,15-16,18-19,22-29,31,36,39-43H,6-8,10,12-13H2,1-5H3	null	CCCCOC(=O)C12C3C(C(=O)OC4C3(CO1)C(C(C2O)O)C5(C=C(C(=O)C(C5C4)C)OC6C(C(C(C(O6)CO)O)O)O)C)OC(=O)C=C(C)C	1.39999998	10556847;21606957	COCONUT:(CNP0182046);Natural Products:(UNPD36771);PubChem:(10556847 21606957);SuperNatural:(SN00384816)	3178498	723.2811	76.844	975_CARA_HILIC_neg_SIRIUS_charge0_removed_5607
421	3	2	N/A	-235.7264255284782	0.010552763819095479	17.939303381709156	C12H14N4O5S2	[M - H]-	NBOCQTNZUPTTEI	InChI=1S/C12H14N4O5S2/c13-15-22(17,18)11-5-1-9(2-6-11)21-10-3-7-12(8-4-10)23(19,20)16-14/h1-8,15-16H,13-14H2	Cellmic S	C1=CC(=CC=C1OC2=CC=C(C=C2)S(=O)(=O)NN)S(=O)(=O)NN	-0.100000001	6649	HSDB:(80-51-3);NORMAN:(NS00004831);PubChem class - food;PubChem class - safety and toxic;PubChem:(6649)	201589250	357.0305	123.422	4722_CARA_HILIC_neg_SIRIUS_charge0_removed_6198
422	3	5	N/A	-253.5042862120222	0.06633165829145729	27.710625535909937	C19H22IN3O6	[M - H4O2 - H]-	RJKIJHLQIZZWQR	InChI=1S/C19H22IN3O6/c1-2-5-14(17(25)26)22-19(29)23-15(18(27)28)6-3-4-11-21-16(24)12-7-9-13(20)10-8-12/h1,7-10,14-15H,3-6,11H2,(H,21,24)(H,25,26)(H,27,28)(H2,22,23,29)	N~2~-{[(1s)-1-Carboxybut-3-Yn-1-Yl]carbamoyl}-N~6~-(4-Iodobenzoyl)-L-Lysine	C#CCC(C(=O)O)NC(=O)NC(CCCCNC(=O)C1=CC=C(C=C1)I)C(=O)O	1.89999998	46228331	PubChem:(46228331);PubMed;PubChem class - bio and metabolites	16777282	478.0246	144.89	4939_CARA_HILIC_neg_SIRIUS_charge0_removed_3176
423	2	2	N/A	-53.74529143162794	0.9999999999999999	29.40662755221821	C18H36O3	[M - H]-	KIHBGTRZFAVZRV	InChI=1S/C18H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(19)18(20)21/h17,19H,2-16H2,1H3,(H,20,21)	2-Hydroxystearate	CCCCCCCCCCCCCCCCC(C(=O)O)O	7.5	69417;439885;439887;21993177;21145040;21145041	HMDB:(62549);SuperNatural:(SN00278187);MeSH:(69417);PubMed;NORMAN:(NS00014018);COCONUT:(CNP0286833 CNP0394156);Natural Products:(UNPD192500 UNPD156076);PubChem:(69417 439885 439887 21993177 21145040 21145041);YMDB Mine;CHEBI:(58386 18129 19660 76724 57562 15913);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C03045 C03042);Training Set;Biocyc:(S-2-HYDROXYSTEARATE R-2-HYDROXYSTEARATE)	51559844206	299.2587	65.519	1862_CARA_HILIC_neg_SIRIUS_charge0_removed_5468
424	2	2	N/A	-252.83667735507848	0.9994974874371859	37.393503762466665	C14H23NO11	[M - H4O2 - H]-	WCDDVEOXEIYWFB	InChI=1S/C14H23NO11/c1-4(17)15-5-2-6(18)7(3-16)24-14(5)26-10-8(19)9(20)13(23)25-11(10)12(21)22/h5-11,13-14,16,18-20,23H,2-3H2,1H3,(H,15,17)(H,21,22)	(2S,3S,4R,5R,6R)-3-[(2S,3R,5S,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6-trihydroxyoxane-2-carboxylic acid	CC(=O)NC1CC(C(OC1OC2C(C(C(OC2C(=O)O)O)O)O)CO)O	-3.5	6852395;53398705;133588155;134129649	PubChem:(6852395 53398705 133588155 134129649);COCONUT:(CNP0074646 CNP0271076)	2097154	344.1002	131.019	264_CARA_HILIC_neg_SIRIUS_charge0_removed_3733
425	3	4	N/A	-142.36819623218958	0.8959798994974875	44.21302787825209	C18H36N4O10	[M - H4O2 - H]-	IDSYVBBNVYBBAF	InChI=1S/C18H36N4O10/c19-5-1-6(20)16(32-18-13(27)11(22)12(26)10(4-24)30-18)14(28)15(5)31-17-7(21)2-8(25)9(3-23)29-17/h5-18,23-28H,1-4,19-22H2	Antibiotic 535	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CO)O)N)N	-6.0	163090;53462770	COCONUT:(CNP0336027);MeSH:(163090);PubChem class - safety and toxic;PubChem:(163090 53462770);PubMed	69206086	431.213	124.246	4893_CARA_HILIC_neg_SIRIUS_charge0_removed_3494
426	1	3	N/A	-136.6835245077476	0.4577889447236181	38.57405877830115	C14H24N4O7	[M + Cl]-	RNOHPFPLSXPVKT	InChI=1S/C14H24N4O7/c1-6(2)11(14(24)25)18-13(23)8(4-10(20)21)17-9(19)5-16-12(22)7(3)15/h6-8,11H,4-5,15H2,1-3H3,(H,16,22)(H,17,19)(H,18,23)(H,20,21)(H,24,25)	2-[[2-[[2-(2-aminopropanoylamino)acetyl]amino]-3-carboxypropanoyl]amino]-3-methylbutanoic acid	CC(C)C(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(C)N	-2.33747244	14186386;11187528	Training Set;PubChem:(14186386 11187528);PubChem class - bio and metabolites	16793602	395.1316	83.603	4114_CARA_HILIC_neg_SIRIUS_charge0_removed_2944
427	3	1	N/A	-275.6395619932128	0.01155778894472362	26.784982711055854	C15H26ClN5O4	[M - H]-	JGUISAJIUQOEBZ	InChI=1S/C15H26ClN5O4/c1-2-19-11-12-20(14(23)13(19)22)9-6-4-3-5-8-17-15(24)21(18-25)10-7-16/h2-12H2,1H3,(H,17,24)	5-24-05-00292 (Beilstein Handbook Reference)	CCN1CCN(C(=O)C1=O)CCCCCCNC(=O)N(CCCl)N=O	1.39999998	3052552	PubChem:(3052552);PubChem class - safety and toxic	67108866	374.1577	140.606	4103_CARA_HILIC_neg_SIRIUS_charge0_removed_4249
428	1	1	N/A	-191.43373398607918	0.9824120603015077	13.343364730668583	C14H28N8O5	[M - H2O - H]-	FIEBTJWUQHVKFM	InChI=1S/C14H28N8O5/c15-7(3-4-10(16)24)12(26)21-8(2-1-5-20-14(18)19)13(27)22-9(6-23)11(17)25/h7-9,23H,1-6,15H2,(H2,16,24)(H2,17,25)(H,21,26)(H,22,27)(H4,18,19,20)	null	C(CC(C(=O)NC(CO)C(=O)N)NC(=O)C(CCC(=O)N)N)CN=C(N)N	-5.30000019	72201007	PubChem:(72201007);PubChem class - bio and metabolites	16777218	369.1973	232.824	160_CARA_HILIC_neg_SIRIUS_charge0_removed_2190
429	2	2	N/A	-247.39021010002517	0.49447236180904525	2.3906462830052604	C20H39NO5	[M - H4O2 - H]-	PGTMBLYETHSUKL	InChI=1S/C20H39NO5/c1-4-6-7-8-9-10-11-12-13-15-25-19(22)18(14-5-2)21-20(23)26-17-16-24-3/h18H,4-17H2,1-3H3,(H,21,23)	null	CCCCCCCCCCCOC(=O)C(CCC)NC(=O)OCCOC	6.0	91726635	COCONUT:(CNP0083980);PubChem:(91726635);CHEBI:(144341)	2097186	336.2528	31.845	1085_CARA_HILIC_neg_SIRIUS_charge0_removed_4970
430	3	2	N/A	-250.01917561017524	0.2271356783919598	11.32536773058518	C28H49N7O11	[M - H2O - H]-	INISVPAOPMKHCO	InChI=1S/C28H49N7O11/c1-14(2)22(34-25(42)19-8-6-12-35(19)27(44)21(30)15(3)37)26(43)33-18(13-36)24(41)31-16(9-10-20(38)39)23(40)32-17(28(45)46)7-4-5-11-29/h14-19,21-22,36-37H,4-13,29-30H2,1-3H3,(H,31,41)(H,32,40)(H,33,43)(H,34,42)(H,38,39)(H,45,46)	Morphin-N-oxyd ditartarate	CC(C)C(C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)O)N	-3.12598729	216859	PubChem class - safety and toxic;PubChem:(216859);PubMed	67108930	640.3315	135.996	1313_CARA_HILIC_neg_SIRIUS_charge0_removed_9398
431	3	1	N/A	-545.4235165278985	0.2904522613065327	3.6594648827039773	C21H33N3O5S2	[M - H2O - H]-	LBROVYNQFGSMSZ	InChI=1S/C21H33N3O5S2/c1-6-9-24(4)17(27)10-13-18-14(30-19(22-18)23-31(5,28)29)11-15-20(13,2)8-7-16(26)21(15,3)12-25/h6,13,15-16,25-26H,1,7-12H2,2-5H3,(H,22,23)	2-[7-hydroxy-8-(hydroxymethyl)-2-(methanesulfonamido)-4a,8-dimethyl-4,5,6,7,8a,9-hexahydrobenzo[f][1,3]benzothiazol-4-yl]-N-methyl-N-prop-2-enylacetamide	CC12CCC(C(C1CC3=C(C2CC(=O)N(C)CC=C)N=C(S3)NS(=O)(=O)C)(C)CO)O	1.79999995	3575206;40467542	COCONUT:(CNP0040691);PubChem:(3575206 40467542);SuperNatural:(SN00005060);ZINC bio:(ZINC03841116)	3153922	452.1695	76.219	4697_CARA_HILIC_neg_SIRIUS_charge0_removed_3883
432	1	1	N/A	-376.6919680406614	0.7105527638190955	31.39104432297963	C26H31N5O6	[M + Cl]-	ILYFFJQMZSVQRE	InChI=1S/C26H31N5O6/c1-15-23(34)27-14-22(33)30-20(13-18-8-10-19(32)11-9-18)25(36)29-16(2)24(35)31-21(26(37)28-15)12-17-6-4-3-5-7-17/h3-11,15-16,20-21,32H,12-14H2,1-2H3,(H,27,34)(H,28,37)(H,29,36)(H,30,33)(H,31,35)	null	CC1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)C)CC3=CC=C(C=C3)O	1.20000005	10481410	COCONUT:(CNP0261194);Natural Products:(UNPD176937);PubChem:(10481410);SuperNatural:(SN00395600)	3178498	544.2006	137.086	3292_CARA_HILIC_neg_SIRIUS_charge0_removed_5432
433	3	2	N/A	-285.0260326887128	0.032160804020100506	10.4825103054289	C31H55N9O13	[M - H2O - H]-	FASXERDBFTYPDB	InChI=1S/C31H55N9O13/c1-13(25(33)45)35-27(47)14(2)37-30(50)19(8-6-7-11-32)39-21(43)10-9-18(26(34)46)40-28(48)15(3)36-29(49)16(4)52-24-22(38-17(5)42)31(51)53-20(12-41)23(24)44/h13-16,18-20,22-24,31,41,44,51H,6-12,32H2,1-5H3,(H2,33,45)(H2,34,46)(H,35,47)(H,36,49)(H,37,50)(H,38,42)(H,39,43)(H,40,48)	(2R)-2-[[(2S)-2-[[(2R)-2-[(2S,3R,4R,5S,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-N''-[(2S)-6-amino-1-[[(2R)-1-[[(2R)-1-amino-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]pentanediamide	CC(C(=O)N)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C	-5.4000001	6914577	PubChem:(6914577);PubChem class - bio and metabolites	16777218	742.3771	110.848	5102_CARA_HILIC_neg_SIRIUS_charge0_removed_11132
434	3	3	N/A	-212.7113296774405	0.08090452261306534	6.579509116175278	C7H13NO5S2	[M - H2O - H]-	QUGQSQGBAHYWTR	InChI=1S/C7H13NO5S2/c8-4(6(10)11)1-14-3-15-2-5(9)7(12)13/h4-5,9H,1-3,8H2,(H,10,11)(H,12,13)	(2R)-2-amino-3-[(2-carboxy-2-hydroxyethyl)sulfanylmethylsulfanyl]propanoic acid	C(C(C(=O)O)N)SCSCC(C(=O)O)O	-3.0	22839396	COCONUT:(CNP0333251);Natural Products:(UNPD98912);PubChem:(22839396);SuperNatural:(SN00325745)	3178498	236.0046	80.117	310_CARA_HILIC_neg_SIRIUS_charge0_removed_4570
435	1	1	N/A	-57.71654117987927	0.6311557788944724	52.36869651608105	C10H17N3O6S	[M - H]-	RWSXRVCMGQZWBV	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)	Glutinal	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	-4.5	745;124886;444462;445616;446684;448041;448106;4633090;7048684;10566814;10710004;9839547;10924820;15559592;15559593;20756463;23634626;25246407;40467184;42615251;45039351;54289881;60072620;59012061;59012062;59119144;59658501;58833436;87774813;101692668;131698098	HMDB:(125 62697);PubChem class - food;SuperNatural:(SN00003614 SN00156781);ZINC bio:(ZINC03830891 ZINC03830892 ZINC03830893 ZINC03830894);additional;MeSH:(124886 20756463);Plantcyc:(GLUTATHIONE);PubMed;NORMAN:(NS00001243);COCONUT:(CNP0083313 CNP0104130);KNApSAcK:(1518);Natural Products:(UNPD47599);PubChem:(745 124886 444462 445616 446684 448041 448106 4633090 7048684 10566814 10710004 9839547 10924820 15559592 15559593 20756463 23634626 25246407 40467184 42615251 45039351 54289881 60072620 59012061 59012062 59119144 59658501 58833436 87774813 101692668 131698098);CHEBI:(60836 57925 131728 16856);PubChem class - bio and metabolites;KEGG:(C00051 C02471);PubChem class - safety and toxic;YMDB:(160);Training Set;PubChem class - drug;Biocyc:(GLUTATHIONE SMA-0000138)	255846782	306.0753	149.132	2002_CARA_HILIC_neg_SIRIUS_charge0_removed_4148
436	1	2	N/A	-272.6092599995066	0.025628140703517585	9.45698898353292	C11H18N4O3	[M + Br]-	VLDVBZICYBVQHB	InChI=1S/C11H18N4O3/c1-6(2)9(11(17)18)15-10(16)8(12)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	histidylvaline	CC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N	-2.5	7021870;7021871;18218216	HMDB:(28898);PubChem:(7021870 7021871 18218216);CHEBI:(74060);ZINC bio:(ZINC02575495);additional;Training Set	548906	333.0561	107.044	4036_CARA_HILIC_neg_SIRIUS_charge0_removed_6287
437	3	5	N/A	-46.959953797501434	0.07035175879396985	15.843078125864748	C10H12N4O5	[M - H]-	NQAZHXBSLFDVKM	InChI=1S/C10H12N4O5/c15-2-5-4(16)1-6(19-5)14-3-11-7-8(14)12-10(18)13-9(7)17/h3-6,15-16H,1-2H2,(H2,12,13,17,18)	2''-Deoxyxanthosine	C1C(C(OC1N2C=NC3=C2NC(=O)NC3=O)CO)O	-1.32333255	65372;14282796;54124565;57169553;58648961;69626569;69626570;92132130	PubChem:(65372 14282796 54124565 57169553 58648961 69626569 69626570 92132130);YMDB Mine;EcoCyc Mine;MeSH:(65372);PubMed;KEGG Mine	60129542214	267.0745	91.34	5004_CARA_HILIC_neg_SIRIUS_charge0_removed_4165
438	3	4	N/A	-294.7878680258454	0.5291457286432162	42.50499912528639	C16H27N3O8	[M - H]-	AUTNXSQEVVHSJK	InChI=1S/C16H27N3O8/c1-3-8(2)13(16(26)27)19-15(25)10(5-7-12(22)23)18-14(24)9(17)4-6-11(20)21/h8-10,13H,3-7,17H2,1-2H3,(H,18,24)(H,19,25)(H,20,21)(H,22,23)(H,26,27)	L-alpha-glutamyl-L-alpha-glutamyl-L-isoleucine	CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)N	-1.11776471	18220235;71464590	PubChem:(18220235 71464590);CHEBI:(73492)	34	388.1754	85.666	5502_CARA_HILIC_neg_SIRIUS_charge0_removed_8776
439	1	7	N/A	-294.923195142933	0.27035175879396983	14.708676053636339	C19H21N7O6	[M - H]-	OZRNSSUDZOLUSN	InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)	H2folate	C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	-0.899999976	135705226;135729065;135737479;135398603;135398604;135402025;136400727	HMDB:(1056);ZINC bio:(ZINC04228265 ZINC04517559);additional;MeSH:(135398603 135398604 135402025 136400727);Plantcyc:(DIHYDROFOLATE);PubMed;NORMAN:(NS00014827);COCONUT:(CNP0083357 CNP0251838);KNApSAcK:(7248);Natural Products:(UNPD33429);PubChem:(135705226 135729065 135737479 135398603 135398604 135402025 136400727);CHEBI:(57451 15633);PubChem class - bio and metabolites;KEGG:(C00415);PubChem class - safety and toxic;YMDB:(79);Training Set;Biocyc:(INOSITOL-PHOSPHATE DIHYDROFOLATE)	87026046	442.1456	91.973	1816_CARA_HILIC_neg_SIRIUS_charge0_removed_10215
440	1	2	N/A	-406.59345306886235	0.017085427135678392	17.491346493529843	C20H15ClO4	[M + Br]-	QGTCKQUEYCXTNI	InChI=1S/C20H15ClO4/c1-10-6-17-14(8-16(10)21)15(9-19(22)24-17)20-11(2)13-5-4-12(23-3)7-18(13)25-20/h4-9H,1-3H3	6-chloro-4-(6-methoxy-3-methyl-1-benzofuran-2-yl)-7-methylchromen-2-one	CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)C3=C(C4=C(O3)C=C(C=C4)OC)C	4.9000001	2030030	COCONUT:(CNP0069948);PubChem:(2030030);SuperNatural:(SN00146427);ZINC bio:(ZINC02433761)	3153922	432.9808	85.73	4090_CARA_HILIC_neg_SIRIUS_charge0_removed_7520
441	1	2	N/A	-160.61941506869786	0.4291457286432161	8.119016284644307	C36H71NO8	[M - H]-	SQDCIGWTKJFMSW	InChI=1S/C36H71NO8/c1-3-5-7-9-11-13-14-15-16-18-19-21-23-25-30(39)29(28-44-36-35(43)34(42)33(41)31(27-38)45-36)37-32(40)26-24-22-20-17-12-10-8-6-4-2/h29-31,33-36,38-39,41-43H,3-28H2,1-2H3,(H,37,40)	null	CCCCCCCCCCCCCCCC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCCC)O	9.60000038	53377503;76028110;134767597	PubChem:(53377503 76028110 134767597);PubChem class - bio and metabolites	16777218	644.5108	71.391	1220_CARA_HILIC_neg_SIRIUS_charge0_removed_10200
442	2	2	N/A	-89.6976430980411	0.9999999999999999	11.898414236074073	C14H28O3	[M - H2O - H]-	JOSXCARTDOQGLV	InChI=1S/C14H28O3/c15-13-11-9-7-5-3-1-2-4-6-8-10-12-14(16)17/h15H,1-13H2,(H,16,17)	14-hydroxytetradecanoate	C(CCCCCCC(=O)O)CCCCCCO	4.31555414	3084276;72715824	COCONUT:(CNP0138691);Natural Products:(UNPD147731);PubChem:(3084276 72715824);SuperNatural:(SN00263468);YMDB Mine;CHEBI:(77168 77033);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;PubMed;KEGG Mine	60149514338	225.1854	89.517	1512_CARA_HILIC_neg_SIRIUS_charge0_removed_6218
443	1	3	N/A	-427.7628069753997	0.8085427135678392	20.811931165015864	C23H33N3O11	[M - H2O - H]-	AQOXEJNYXXLRQQ	InChI=1S/C23H33N3O11/c1-2-37-18-5-3-16(4-6-18)9-17(26(14-22(33)34)15-23(35)36)10-24(11-19(27)28)7-8-25(12-20(29)30)13-21(31)32/h3-6,17H,2,7-15H2,1H3,(H,27,28)(H,29,30)(H,31,32)(H,33,34)(H,35,36)	Caloxetic acid	CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	-6.19999981	219085;450097;57417379;57739837	NORMAN:(NS00014337);PubChem class - safety and toxic;PubChem:(219085 450097 57417379 57739837)	67371010	508.1943	79.05	5401_CARA_HILIC_neg_SIRIUS_charge0_removed_66
444	1	2	N/A	-245.5513935962343	0.01206030150753769	15.032846517286972	C10H16N5O7P	[M + Cl]-	HUFTZXIFDWJLBX	InChI=1S/C10H16N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2,4,6-7,10,14,16-17H,1,3H2,(H2,11,12,13)(H2,18,19,20)	[(2R,3S,4R,5R)-5-(6-amino-7,8-dihydropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate	C1NC2=C(N=CN=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)N	-3.0	445708	PubChem:(445708);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubMed;KEGG Mine	60146319426	384.0497	91.658	1979_CARA_HILIC_neg_SIRIUS_charge0_removed_4754
445	1	1	N/A	-139.9628047873104	0.5	21.720435207506743	C3H6O6S2	[M + Cl]-	RYIRMSRYCSMGJA	InChI=1S/C3H6O6S2/c4-10(5)3-11(6,7)9-2-1-8-10/h1-3H2	Cyclic-soso	C1COS(=O)(=O)CS(=O)(=O)O1	-1.10000002	57513	MeSH:(57513);PubChem class - safety and toxic;PubChem:(57513);PubMed	67108934	236.9282	143.133	5079_CARA_HILIC_neg_SIRIUS_charge0_removed_732
446	2	2	N/A	-89.64529827607011	0.9999999999999999	19.674890145667472	C8H7N3O6	[M - H]-	GGGVOOMKPJYWDF	InChI=1S/C8H7N3O6/c1-4-6(9(12)13)3-7(10(14)15)5(2)8(4)11(16)17/h3H,1-2H3	2,6-Trinitroxylene	CC1=C(C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C)[N+](=O)[O-]	2.62729239	69442	NORMAN:(NS00035411);PubChem class - safety and toxic;PubChem:(69442);CHEBI:(77316)	67371042	240.0264	69.039	3948_CARA_HILIC_neg_SIRIUS_charge0_removed_3344
447	2	2	N/A	-72.84489094447268	0.9999999999999999	50.11624829116109	C14H28O3	[M - H]-	XQMCCPUZOKUEHG	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-10-13(15)11-8-9-12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	Butolic acid	CCCCCCCCC(CCCCC(=O)O)O	4.0999999	5312870;5312751;101332691	COCONUT:(CNP0378358);Natural Products:(UNPD10227 UNPD146043);PubChem:(5312870 5312751 101332691);SuperNatural:(SN00262462);YMDB Mine;EcoCyc Mine;KEGG Mine	60132720642	243.1952	32.043	3962_CARA_HILIC_neg_SIRIUS_charge0_removed_4634
448	3	3	N/A	-42.244327957211496	0.9999999999999999	14.652694808430143	C16H31NO3	[M - H]-	DYUGTPXLDJQBRB	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	N-Myristoyl-gly	CCCCCCCCCCCCCC(=O)NCC(=O)O	5.4000001	72348;4060556	COCONUT:(CNP0364014);HMDB:(13250);PubChem:(72348 4060556);CHEBI:(86500 87142);ZINC bio:(ZINC71788297);PubChem class - bio and metabolites;MeSH:(72348);PubMed	18882670	284.2231	62.647	728_CARA_HILIC_neg_SIRIUS_charge0_removed_2459
449	3	3	N/A	-137.9906065641286	0.9994974874371859	9.825253572761842	C20H26O4	[M - H]-	MXPXAZNVQUWDFH	InChI=1S/C20H26O4/c1-18(2,24)12-6-7-14-13(10-12)15(21)11-16-19(14,3)8-5-9-20(16,4)17(22)23/h6-7,10,16,24H,5,8-9,11H2,1-4H3,(H,22,23)	(1R,4aS,10aR)-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid	CC12CCCC(C1CC(=O)C3=C2C=CC(=C3)C(C)(C)O)(C)C(=O)O	3.0999999	14017925;11724193;73351956;72550682;129316597	COCONUT:(CNP0036318 CNP0141921);KNApSAcK:(34400);Natural Products:(UNPD219050 UNPD221587 UNPD149186);PubChem:(14017925 11724193 73351956 72550682 129316597);SuperNatural:(SN00036551 SN00321035);ZINC bio:(ZINC13302718);Training Set;PubMed	3203154	329.1748	52.48	4321_CARA_HILIC_neg_SIRIUS_charge0_removed_9838
450	1	2	N/A	-289.8658684900096	0.5160804020100502	15.502622022992664	C19H34O16	[M - H]-	XFZYVVGDUVIXSE	InChI=1S/C19H34O16/c1-30-19-16(35-18-13(28)11(26)9(24)6(3-21)32-18)14(29)15(7(4-22)33-19)34-17-12(27)10(25)8(23)5(2-20)31-17/h5-29H,2-4H2,1H3	null	COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O	-5.56120539	""	COCONUT:(CNP0313992);Natural Products:(UNPD72680);SuperNatural:(SN00332805)	3178496	517.1773	83.557	3412_CARA_HILIC_neg_SIRIUS_charge0_removed_3424
451	3	6	N/A	-393.24568988275473	0.01809045226130654	16.369385339955347	C12H20N2O8P2	[M - H4O2 - H]-	CFHOMAMSGWRSCJ	InChI=1S/C12H20N2O8P2/c1-4-12(3,23(16,17)18)14-6-10-9(7-22-24(19,20)21)5-13-8(2)11(10)15/h5-6,15H,4,7H2,1-3H3,(H2,16,17,18)(H2,19,20,21)	null	CCC(C)(N=CC1=C(C(=NC=C1COP(=O)(O)O)C)O)P(=O)(O)O	-2.0999999	5168641;5288840;135509126;135752045	PubChem:(5168641 5288840 135509126 135752045);PubMed;PubChem class - bio and metabolites	16777282	345.0411	172.01	2848_CARA_HILIC_neg_SIRIUS_charge0_removed_2194
452	1	1	N/A	-365.79423065184596	0.01256281407035176	11.303710610893182	C19H13ClFN3O5	[M + Br]-	DWYSXTSOQQMQQZ	InChI=1S/C19H13ClFN3O5/c1-27-24-16(19(25)26)11-6-2-4-8-13(11)28-17-15(21)18(23-10-22-17)29-14-9-5-3-7-12(14)20/h2-10H,1H3,(H,25,26)	(2Z)-2-[2-[6-(2-chlorophenoxy)-5-fluoropyrimidin-4-yl]oxyphenyl]-2-methoxyiminoacetic acid	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C(=O)O	4.5999999	22635276;73990581;86278313	PubChem:(22635276 73990581 86278313);NORMAN:(NS00014286)	262146	495.9683	69.646	3086_CARA_HILIC_neg_SIRIUS_charge0_removed_8295
453	3	3	N/A	-331.6859232976571	0.8733668341708545	38.51923147243673	C17H16O12S	[M - H4O2 - H]-	JYLTUFFFZUPLIE	InChI=1S/C17H16O12S/c1-27-12-5-7(4-10(20)16(12)29-30(24,25)26)3-9(19)14(22)13-8(18)6-11(21)17(28-2)15(13)23/h4-6,18,20-21,23H,3H2,1-2H3,(H,24,25,26)	null	COC1=CC(=CC(=C1OS(=O)(=O)O)O)CC(=O)C(=O)C2=C(C(=C(C=C2O)O)OC)O	1.0	131835144	HMDB:(128847);PubChem:(131835144);PubChem class - bio and metabolites	16777226	407.0114	135.138	1887_CARA_HILIC_neg_SIRIUS_charge0_removed_5261
