rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
4013	2	2	N/A	-129.51348124684935	0.9949748743718594	28.328213693951575	C10H20O5	[M + H]+	VFTFKUDGYRBSAL	InChI=1S/C10H20O5/c1-2-12-5-6-14-9-10-15-8-7-13-4-3-11-1/h1-10H2	15-Crown-5	C1COCCOCCOCCOCCO1	-0.503320456	36336;100996611	NORMAN:(NS00014941);PubChem:(36336 100996611);CHEBI:(32401);MeSH:(36336);PubChem class - safety and toxic;PubMed	67371110	221.1373	67.688	3495_CARA_HILIC_pos_SIRIUS_merge_22985
4014	2	2	N/A	-24.660419086794782	0.9999999999999999	45.49770816215678	C42H83NO3	[M + H]+	ZJVVOYPTFQEGPH	InChI=1S/C42H83NO3/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-26-28-30-32-34-36-38-42(46)43-40(39-44)41(45)37-35-33-31-29-27-25-16-14-12-10-8-6-4-2/h35,37,40-41,44-45H,3-34,36,38-39H2,1-2H3,(H,43,46)	C24 Ceramide	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	17.2000008	3311013;5789754;5283571;13564174;13564177;57203113;57369652;60128173;91441244;127054484;137700115	COCONUT:(CNP0213581);HMDB:(831 4956);Natural Products:(UNPD103468 UNPD146268 UNPD173957);PubChem:(3311013 5789754 5283571 13564174 13564177 57203113 57369652 60128173 91441244 127054484 137700115);SuperNatural:(SN00227558 SN00356590 SN00254996);CHEBI:(72965);ZINC bio:(ZINC32786364 ZINC32786368 ZINC40164306);additional;PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-21994)	20490346	650.6429	29.794	2054_CARA_HILIC_pos_SIRIUS_merge_1413
4015	1	1	N/A	-217.05194635500868	0.9999999999999999	42.385750046399686	C30H60O7	[M + H]+	CUCBPPZOONZAIK	InChI=1S/C30H60O7/c1-10-15-24(31-3)17-13-12-14-18-26(33-5)20-28(35-7)22-30(37-9)23-29(36-8)21-27(34-6)19-25(32-4)16-11-2/h11,24-30H,2,10,12-23H2,1,3-9H3	(4S,6S,8S,10R,12R,14R,20R)-4,6,8,10,12,14,20-heptamethoxytricos-1-ene	CCCC(CCCCCC(CC(CC(CC(CC(CC(CC=C)OC)OC)OC)OC)OC)OC)OC	5.80000019	21726574	COCONUT:(CNP0236625);Natural Products:(UNPD74069);PubChem:(21726574);SuperNatural:(SN00285685)	3178498	533.4391	30.665	4975_CARA_HILIC_pos_SIRIUS_merge_11396
4016	4	1	N/A	-230.50694309895042	0.6402010050251257	7.962916887999865	C58H115NO4	[M + H]+	XAOVLTFSYJGGBC	InChI=1S/C58H115NO4/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-59(53-55-62-57(60)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2)54-56-63-58(61)51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3/h4-56H2,1-3H3	Anstex SA 300F	CCCCCCCCCCCCCCCCCCN(CCOC(=O)CCCCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCCCC	25.7000008	54459451	PubChem:(54459451);PubChem class - food	134217730	890.885	23.431	5478_CARA_HILIC_pos_SIRIUS_merge_5465
4017	2	2	N/A	-117.33804095590222	0.98391959798995	49.71193568996136	C40H74O5	[M + H3N + H]+	VNZQIXITBBOTIX	InChI=1S/C40H74O5/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-25-27-29-31-33-35-40(43)45-38(36-41)37-44-39(42)34-32-30-28-26-24-16-14-12-10-8-6-4-2/h11,13,17-18,38,41H,3-10,12,14-16,19-37H2,1-2H3	Diacylglycerol(15:0/22:2)	CCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC	15.1000004	53478017;134773719;138281681	COCONUT:(CNP0042616);HMDB:(7088);PubChem:(53478017 134773719 138281681);SuperNatural:(SN00216928);PubChem class - bio and metabolites	19922954	652.5888	98.415	5892_CARA_HILIC_pos_SIRIUS_merge_4347
4018	3	3	N/A	-88.64313150313538	0.9999999999999999	87.93036154741945	C10H18O6	[M + H3N + H]+	RYEILTDATRIIDL	InChI=1S/C10H18O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1,3,5-10H2	null	C(COCCOCCOCCOC#CO)O	-0.400000006	46850848	PubChem:(46850848);PubChem class - bio and metabolites	16777218	252.1431	34.775	2979_CARA_HILIC_pos_SIRIUS_merge_2071
4019	3	3	N/A	-18.088691996558445	0.9999999999999999	25.465086751495313	C12H14O4	[M - H2O + H]+	YZBOVSFWWNVKRJ	InChI=1S/C12H14O4/c1-2-3-8-16-12(15)10-7-5-4-6-9(10)11(13)14/h4-7H,2-3,8H2,1H3,(H,13,14)	monobutyl ester	CCCCOC(=O)C1=CC=CC=C1C(=O)O	2.53328919	8575;21584886;71750779;101678631;101678632	HMDB:(13247);ZINC bio:(ZINC01586773);additional;MeSH:(8575);PubMed;NORMAN:(NS00006195);COCONUT:(CNP0257384);Natural Products:(UNPD135299);PubChem:(8575 21584886 71750779 101678631 101678632);CHEBI:(88522);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8676761710	205.0851	347.712	6189_CARA_HILIC_pos_SIRIUS_merge_24249
4020	1	1	N/A	-96.10423388671109	0.9999999999999999	52.953610287936684	C18H28O4	[M + Na]+	HRYSXCQQEVMPFB	InChI=1S/C18H28O4/c1-2-3-11-16(19)13-9-10-14-17(20)12-7-5-4-6-8-15-18(21)22/h9-10,13-14H,2-8,11-12,15H2,1H3,(H,21,22)	(10E,12E)-9,14-dioxooctadeca-10,12-dienoic acid	CCCCC(=O)C=CC=CC(=O)CCCCCCCC(=O)O	3.70000005	16082061;73236261	COCONUT:(CNP0199511);KNApSAcK:(29308);Natural Products:(UNPD148248);PubChem:(16082061 73236261);SuperNatural:(SN00364006);PubMed	3178578	331.1887	33.844	2439_CARA_HILIC_pos_SIRIUS_merge_22535
4021	1	1	N/A	-71.25227500698294	0.9994974874371859	44.70907283735763	C19H40O4	[M + H]+	KLFVDTRVIFNWIH	InChI=1S/C19H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-14-21-16-18-23-19-17-22-15-13-20/h20H,2-19H2,1H3	Triethylene glycol monotridecyl ether	CCCCCCCCCCCCCOCCOCCOCCO	4.86156845	78116	PubChem:(78116);NORMAN:(NS00048572)	262146	333.2969	28.001	2728_CARA_HILIC_pos_SIRIUS_merge_102
4022	1	2	N/A	-168.47408843506463	0.10954773869346734	16.95447095383942	C14H18N4	[M + Na]+	VONNLDQOEHSECV	InChI=1S/C14H18N4/c1-17(2)13-11-7-3-4-8-12(11)15-14(16-13)18-9-5-6-10-18/h3-4,7-8H,5-6,9-10H2,1-2H3	null	CN(C)C1=NC(=NC2=CC=CC=C21)N3CCCC3	2.9000001	52108499	PubChem:(52108499);PubMed;PubChem class - bio and metabolites	16777282	265.144	120.872	393_CARA_HILIC_pos_SIRIUS_merge_24371
4023	3	3	N/A	-11.575992202145953	0.9999999999999999	28.785727239420293	C9H17NO4	[M + H]+	RDHQFKQIGNGIED	InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1	Branigen	CC(=O)OC(CC(=O)O)C[N+](C)(C)C	-0.300000012	1;2;18230;18231;439756;450342;450343;450344;451221;451227;7045767;16213523;25217147;25217148;46214502;46214170;46213985;46213994;46213984;46213986;46213987;46213988;46213989;46213990;46213991;46213992;46213993;46213995;46213996;46213997;46214163;46214164;46214165;46214166;46214167;46214168;46214169;46214171;46214172;46214173;46214174;46214175;46214176;46214335;46214336;46214337;46214338;46214339;46214340;46214341;46214342;46214343;46214344;46214345;46214346;46214347;46214348;46214501;46214503;46214504;45934020;46932132;59324224;59324225;71308984;71309457;71309741;87229113;89059970;89059978;89059979;89059980;89059986;89059987;89059989;89059991;126519203;126519204;129316411	HMDB:(201);SuperNatural:(SN00003437 SN00003438);ZINC bio:(ZINC03644164 ZINC03644165);additional;HSDB:(3040-38-8);MeSH:(1 439756 7045767);PubMed;NORMAN:(NS00015026);COCONUT:(CNP0341011 CNP0408704);Natural Products:(UNPD80983);PubChem:(1 2 18230 18231 439756 450342 450343 450344 451221 451227 7045767 16213523 25217147 25217148 46214502 46214170 46213985 46213994 46213984 46213986 46213987 46213988 46213989 46213990 46213991 46213992 46213993 46213995 46213996 46213997 46214163 46214164 46214165 46214166 46214167 46214168 46214169 46214171 46214172 46214173 46214174 46214175 46214176 46214335 46214336 46214337 46214338 46214339 46214340 46214341 46214342 46214343 46214344 46214345 46214346 46214347 46214348 46214501 46214503 46214504 45934020 46932132 59324224 59324225 71308984 71309457 71309741 87229113 89059970 89059978 89059979 89059980 89059986 89059987 89059989 89059991 126519203 126519204 129316411);CHEBI:(86045 57589 15960 73024);PubChem class - bio and metabolites;KEGG:(C02571);PubChem class - safety and toxic;YMDB:(617 351);Training Set;PubChem class - drug;Biocyc:(O-ACETYLCARNITINE)	121498478	204.1223	156.005	2645_CARA_HILIC_pos_SIRIUS_merge_4309
4024	1	2	N/A	-187.25934542968764	0.8512562814070351	26.204670057104675	C26H46N6O9	[M + H3N + H]+	YFTZTBCYCUDVKE	InChI=1S/C26H46N6O9/c1-12(2)8-17(24(39)30-19(10-20(35)36)23(38)28-14(5)11-33)29-25(40)18(9-13(3)4)31-26(41)21(16(7)34)32-22(37)15(6)27/h11-19,21,34H,8-10,27H2,1-7H3,(H,28,38)(H,29,40)(H,30,39)(H,31,41)(H,32,37)(H,35,36)	null	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(C)C=O)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C)N	-3.20000005	122235243	PubChem:(122235243);PubChem class - bio and metabolites	16777218	604.3695	32.046	3282_CARA_HILIC_pos_SIRIUS_merge_1724
4025	4	2	N/A	-256.36956216334517	0.011557788944723618	70.86221623955346	C40H64O6	[M + H3N + H]+	PBUFVTBEAOXKKG	InChI=1S/C40H64O6/c1-7-8-9-10-11-12-13-22-37(43)46-27-16-21-36-34(32(5)28-41)23-25-39(6,45)40(36)26-24-35(38(40)44)33(29-42)20-15-19-31(4)18-14-17-30(2)3/h15,17-20,28,35-36,38,42,44-45H,7-14,16,21-27,29H2,1-6H3	null	CCCCCCCCCC(=O)OCCCC1C(=C(C)C=O)CCC(C12CCC(C2O)C(=CC=CC(=CCC=C(C)C)C)CO)(C)O	9.26465607	""	COCONUT:(CNP0238845);Natural Products:(UNPD41896)	2129920	658.5093	32.001	5855_CARA_HILIC_pos_SIRIUS_merge_104
4026	2	2	N/A	-178.95691888059895	0.9859296482412061	91.66167030331138	C24H39NO6	[M + H3N + H]+	AUFPYCWNRDFSAE	InChI=1S/C24H39NO6/c1-5-25-10-22(11-29-2)7-6-15(31-4)24-13-8-12-14(30-3)9-23(28,16(13)18(12)26)17(21(24)25)19(27)20(22)24/h12-21,26-28H,5-11H2,1-4H3	null	CCN1CC2(CCC(C34C2C(C(C31)C5(CC(C6CC4C5C6O)OC)O)O)OC)COC	-0.100000001	5317074;20055982;101228826;137322396	COCONUT:(CNP0217588);Natural Products:(UNPD166633);PubChem:(5317074 20055982 101228826 137322396);SuperNatural:(SN00322499);CHEBI:(132642);KEGG Mine	8593113122	455.3146	25.292	5040_CARA_HILIC_pos_SIRIUS_merge_1149
4027	4	4	N/A	-131.68355627233672	0.9999999999999999	47.51324269581841	C18H32O4	[M + H3N + H]+	AWNCKJSXTDLUET	InChI=1S/C18H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-17(21)22-18-15(19)13-14-16(18)20/h13-16,18-20H,2-12H2,1H3	null	CCCCCCCCCCCCC(=O)OC1C(C=CC1O)O	4.46098137	""	COCONUT:(CNP0188696);Natural Products:(UNPD213021)	2129920	330.263	88.945	4095_CARA_HILIC_pos_SIRIUS_merge_4241
4028	4	6	N/A	-133.99596940972958	0.0271356783919598	6.697163357812129	C16H27N3O6	[M + H]+	WVOXLKUUVCCCSU	InChI=1S/C16H27N3O6/c1-3-9(2)13(16(24)25)19-15(23)11(6-7-12(20)21)18-14(22)10-5-4-8-17-10/h9-11,13,17H,3-8H2,1-2H3,(H,18,22)(H,19,23)(H,20,21)(H,24,25)	2-[[4-carboxy-2-(pyrrolidine-2-carbonylamino)butanoyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C1CCCN1	0.166351572	18223523;138911110	PubChem:(18223523 138911110);CHEBI:(144613)	34	358.1962	141.481	4635_CARA_HILIC_pos_SIRIUS_merge_7210
4029	1	5	N/A	-350.3141766452535	0.1321608040201005	14.475441337234983	C41H58O10	[M + K]+	ZFCQHJBQCVDJFV	InChI=1S/C41H58O10/c1-22(42)48-32-20-30-37(3,4)31(51-35(45)24-13-11-10-12-14-24)21-33(49-23(2)43)41(30,9)29-17-18-39(7)26(15-16-28(39)40(29,32)8)25-19-27(50-36(25)46)34(44)38(5,6)47/h10-14,16,25-27,29-34,36,44,46-47H,15,17-21H2,1-9H3	null	CC(=O)OC1CC2C(C(CC(C2(C3C1(C4=CCC(C4(CC3)C)C5CC(OC5O)C(C(C)(C)O)O)C)C)OC(=O)C)OC(=O)C6=CC=CC=C6)(C)C	5.91841841	""	COCONUT:(CNP0415901)	2097152	749.3668	161.807	2413_CARA_HILIC_pos_SIRIUS_merge_28630
4030	1	1	N/A	-132.7866677757919	0.9964824120603014	19.060421101028115	C22H49N5O	[M + Na]+	XEBAOWPFXXTTNB	InChI=1S/C22H49N5O/c1-2-3-4-5-6-7-8-9-10-11-12-13-22(28)27-21-20-26-19-18-25-17-16-24-15-14-23/h24-26H,2-21,23H2,1H3,(H,27,28)	N-[2-[2-[2-(2-aminoethylamino)ethylamino]ethylamino]ethyl]tetradecanamide	CCCCCCCCCCCCCC(=O)NCCNCCNCCNCCN	3.5999999	173238	PubChem:(173238);NORMAN:(NS00037590)	262146	422.3808	70.26	3695_CARA_HILIC_pos_SIRIUS_merge_2669
4031	3	3	N/A	-31.3476335487293	0.9999999999999999	23.077201659350692	C11H20N2O3	[M + H]+	VTJUNIYRYIAIHF	InChI=1S/C11H20N2O3/c1-7(2)6-8(12)10(14)13-5-3-4-9(13)11(15)16/h7-9H,3-6,12H2,1-2H3,(H,15,16)	Leucylproline	CC(C)CC(C(=O)N1CCCC1C(=O)O)N	0.376631796	80817;3977067;7282369;7282370;11893568;40489088;40489090;44369311;61158796;61172788;78923152;89890352;103868723;129649755	HMDB:(11175);ZINC bio:(ZINC02384856 ZINC04556773 ZINC04556774 ZINC04556775);additional;MeSH:(80817 3977067);PubMed;NORMAN:(NS00014867);COCONUT:(CNP0079795);PubChem:(80817 3977067 7282369 7282370 11893568 40489088 40489090 44369311 61158796 61172788 78923152 89890352 103868723 129649755);CHEBI:(73580);PubChem class - bio and metabolites;Training Set;PubChem class - drug	53239918	229.1531	136.616	2767_CARA_HILIC_pos_SIRIUS_merge_4651
4032	3	3	N/A	-130.50125699634077	0.9999999999999999	57.29204794007125	C5H7NO	[M + H3N + H]+	LJJYGPQZRQHLGA	InChI=1S/C5H7NO/c1-6-2-4-7-5-3-6/h2-5H,1H3	4-methyl-1,4-oxazine	CN1C=COC=C1	0.400000006	15331497	PubChem:(15331497);PubChem class - bio and metabolites	16777218	115.0866	32.271	3896_CARA_HILIC_pos_SIRIUS_merge_21
4033	3	3	N/A	-259.2405936696961	0.6899497487437187	20.19301882460849	C19H31NO4	[M + H3N + H]+	REYUZOLYIOQRIG	InChI=1S/C19H31NO4/c1-4-5-6-7-8-9-10-11-12-24-18-16(22-2)13-15(19(20)21)14-17(18)23-3/h13-14H,4-12H2,1-3H3,(H2,20,21)	Denegyt	CCCCCCCCCCOC1=C(C=C(C=C1OC)C(=O)N)OC	5.19999981	26929	PubChem class - safety and toxic;PubChem:(26929);PubMed;CHEBI:(135434)	67108962	355.2583	73.352	4090_CARA_HILIC_pos_SIRIUS_merge_6948
4034	1	1	N/A	-142.4642280869982	0.9999999999999999	27.80114171771548	C17H39N5O	[M + H]+	VKWZDXGYNMWHQU	InChI=1S/C17H39N5O/c1-2-3-4-5-6-7-8-17(23)22-16-15-21-14-13-20-12-11-19-10-9-18/h19-21H,2-16,18H2,1H3,(H,22,23)	Tetraethylenetetramine pelargonamide	CCCCCCCCC(=O)NCCNCCNCCNCCN	0.800000012	105542	NORMAN:(NS00021959);PubChem class - safety and toxic;PubChem:(105542)	67371010	330.323	115.682	4992_CARA_HILIC_pos_SIRIUS_merge_23878
4035	3	3	N/A	-19.734301824367872	0.9909547738693469	30.408099762693716	C25H47NO4	[M + H]+	IPOLTUVFXFHAHI	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/p+1	Oleoylcarnitine	CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	7.19999981	166951;166952;6441392;6441393;6913361;25105266;46907933;46907934;53477837;71308876;88540521;87229191;117064252;124000062;134081805;137700546	COCONUT:(CNP0082623 CNP0175019);HMDB:(5065 6464);PubChem:(166951 166952 6441392 6441393 6913361 25105266 46907933 46907934 53477837 71308876 88540521 87229191 117064252 124000062 134081805 137700546);CHEBI:(84651 86038 72689);additional;PubChem class - bio and metabolites;MeSH:(166951 6441392 46907933);Training Set;PubMed;Biocyc:(CPD-20402)	19417198	426.3555	109.279	1940_CARA_HILIC_pos_SIRIUS_merge_1407
4036	1	1	N/A	-229.4989565961809	0.01155778894472362	37.848638722528776	C17H20N2O4S	[M + Na]+	BEQRKSLOFGBOPF	InChI=1S/C17H20N2O4S/c1-3-13-7-5-6-8-16(13)23-24(21,22)15-11-9-14(10-12-15)19-17(20)18-4-2/h5-12H,3-4H2,1-2H3,(H2,18,19,20)	(2-ethylphenyl) 4-(ethylcarbamoylamino)benzenesulfonate	CCC1=CC=CC=C1OS(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC	3.20000005	60168106	MeSH:(60168106);PubChem:(60168106);PubMed	70	371.1	24.459	898_CARA_HILIC_pos_SIRIUS_merge_242
4037	3	3	N/A	-60.58134511408815	0.9999999999999999	103.04047222274926	C17H35NO2	[M + H]+	WGBIOGHOLKYEAM	InChI=1S/C17H35NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-17(20)18-15-16(2)19/h16,19H,3-15H2,1-2H3,(H,18,20)	Myristamide MIPA	CCCCCCCCCCCCCC(=O)NCC(C)O	5.5	111657;76969622;76969623	NORMAN:(NS00013871);PubChem class - safety and toxic;PubChem:(111657 76969622 76969623)	67371010	286.2732	35.671	5734_CARA_HILIC_pos_SIRIUS_merge_3340
4038	1	1	N/A	-284.81869403532073	0.05125628140703518	11.21145498834963	C28H46N2O7	[M + Na]+	BYHBUPHRZJXFCY	InChI=1S/C28H46N2O7/c1-20(2)13-11-9-7-5-4-6-8-10-12-14-27(33)37-25(16-24(32)28(34)21(3)31)23-18-35-26(30-23)15-22-17-29-19-36-22/h17-21,24-25,28,31-32,34H,4-16H2,1-3H3	(3S,5S,1R,4R)-3,4,5-Trihydroxy-1-[2-(1,3-oxazol-5-ylmethyl)(1,3-oxazol-4-yl)]hexyl 13-methyltetradecanoate	CC(C)CCCCCCCCCCCC(=O)OC(CC(C(C(C)O)O)O)C1=COC(=N1)CC2=CN=CO2	5.9000001	487131	COCONUT:(CNP0187558);Natural Products:(UNPD120002);PubChem:(487131);PubMed	2129986	545.3225	232.644	4143_CARA_HILIC_pos_SIRIUS_merge_7062
4039	3	3	N/A	-374.1299702433101	0.9994974874371858	40.7880068964942	C41H57N5O7	[M - H4O2 + H]+	LBIZSPIYLQJQFV	InChI=1S/C41H57N5O7/c1-27(2)24-34-40(51)46-23-15-20-32(46)38(49)43-31(25-29-16-9-7-10-17-29)39(50)45(6)36(28(3)4)41(52)44(5)33(26-30-18-11-8-12-19-30)37(48)42-22-14-13-21-35(47)53-34/h7-12,16-19,27-28,31-34,36H,13-15,20-26H2,1-6H3,(H,42,48)(H,43,49)	null	CC(C)CC1C(=O)N2CCCC2C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)NCCCCC(=O)O1)CC3=CC=CC=C3)C)C(C)C)C)CC4=CC=CC=C4	5.4000001	10395171	COCONUT:(CNP0190859);Natural Products:(UNPD52450);PubChem:(10395171);SuperNatural:(SN00236978)	3178498	696.4107	52.27	432_CARA_HILIC_pos_SIRIUS_merge_2992
4040	4	5	N/A	-105.24228954802727	0.026633165829145728	21.13504521035264	C9H16N2O6	[M + H]+	JSIQVRIXMINMTA	InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)	L-alpha-glutamyl-L-threonine	CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O	-4.4000001	6998030;6998031;18218202;44217137;56972309;73357671;113628748;133126719	COCONUT:(CNP0347602);HMDB:(28829);PubChem:(6998030 6998031 18218202 44217137 56972309 73357671 113628748 133126719);CHEBI:(73510);additional;PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20354)	19417130	249.107	106.166	5171_CARA_HILIC_pos_SIRIUS_merge_9314
4041	4	4	N/A	-135.84742157671644	0.9999999999999999	61.65364625670978	C11H18N2O7	[M - H2O + H]+	GLXUWZBUPATPBR	InChI=1S/C11H18N2O7/c12-6(10(17)18)2-1-3-7(11(19)20)13-8(14)4-5-9(15)16/h6-7H,1-5,12H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)	N-Succinyl-L-2,6-diaminopimelate	C(CC(C(=O)O)N)CC(C(=O)O)NC(=O)CCC(=O)O	-3.9000001	1197;440333;11948934;25202447	COCONUT:(CNP0268986);HMDB:(12267);Natural Products:(UNPD63414);PubChem:(1197 440333 11948934 25202447);SuperNatural:(SN00231654);CHEBI:(58087 17279);PubChem class - bio and metabolites;KEGG:(C04421);Plantcyc:(N-SUCCINYLLL-2-6-DIAMINOPIMELATE);PubMed;Biocyc:(N-SUCCINYLLL-2-6-DIAMINOPIMELATE SMA-0000305)	20089194	273.1071	141.852	5629_CARA_HILIC_pos_SIRIUS_merge_9790
4042	2	2	N/A	-59.062952193857555	0.9999999999999999	66.31795314633695	C20H40O7	[M - H2O + H]+	QNOBYPFIKDXBPL	InChI=1S/C20H40O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(24)27-15-17(23)20(26)19(25)16(22)14-21/h16-17,19-23,25-26H,2-15H2,1H3	[(2S,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl] tetradecanoate	CCCCCCCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O	3.20000005	18615882;22807268;54237426;101830990	PubChem:(18615882 22807268 54237426 101830990);NORMAN:(NS00049798)	262146	375.2731	72.357	2983_CARA_HILIC_pos_SIRIUS_merge_16770
4043	1	1	N/A	-174.58224670559048	0.5306532663316583	4.779253512523335	C28H52O4	[M + H3N + H]+	HEJZJSIRBLOWPD	InChI=1S/C28H52O4/c1-3-5-7-9-11-13-15-17-19-21-25-31-27(29)23-24-28(30)32-26-22-20-18-16-14-12-10-8-6-4-2/h23-24H,3-22,25-26H2,1-2H3	Dilauryl maleate	CCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCC	11.3999996	95151;5846714;5354846	PubChem:(95151 5846714 5354846);NORMAN:(NS00001413)	262146	470.4194	107.894	6311_CARA_HILIC_pos_SIRIUS_merge_2664
4044	3	1	N/A	-87.44124142218115	0.9964824120603015	33.1096073132859	C22H46O4	[M + H]+	FSVRFCBLVIJHQY	InChI=1S/C22H46O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-24-19-21-26-22-20-25-18-16-23/h23H,2-22H2,1H3	2-[2-(2-hexadecoxyethoxy)ethoxy]ethanol	CCCCCCCCCCCCCCCCOCCOCCOCCO	6.20920658	4639427	NORMAN:(NS00014532);PubChem class - food;PubChem:(4639427)	134479874	375.3454	35.86	1338_CARA_HILIC_pos_SIRIUS_merge_3469
4045	2	2	N/A	-59.28022101097485	0.9999999999999999	28.318691548006285	C17H36N2O	[M + H]+	TWMFGCHRALXDAR	InChI=1S/C17H36N2O/c1-4-5-6-7-8-9-10-11-12-14-17(20)18-15-13-16-19(2)3/h4-16H2,1-3H3,(H,18,20)	Lexamine L 13	CCCCCCCCCCCC(=O)NCCCN(C)C	5.0999999	51392;20545191;101382048	NORMAN:(NS00009262);MeSH:(51392);PubChem class - safety and toxic;PubChem:(51392 20545191 101382048);PubMed	67371078	285.2899	117.766	6168_CARA_HILIC_pos_SIRIUS_merge_1665
4046	4	4	N/A	-68.29393527567169	0.9999999999999999	62.48982600143728	C12H21N	[M + H]+	VXGGWVBRICYCGO	InChI=1S/C12H21N/c1-2-13-12-6-9-3-10(7-12)5-11(4-9)8-12/h9-11,13H,2-8H2,1H3	Enamine_005110	CCNC12CC3CC(C1)CC(C3)C2	2.79999995	19480;7062802	PubChem class - safety and toxic;PubChem:(19480 7062802);PubMed	67108930	180.1738	53.987	1831_CARA_HILIC_pos_SIRIUS_merge_738
4047	4	19	N/A	-211.81463599600872	0.2422110552763819	10.721089299229977	C26H28N4O2	[M + H]+	FAZQZTYABRGLSR	InChI=1S/C26H28N4O2/c1-17-8-7-11-21(18(17)2)29-12-14-30(15-13-29)26(32)23-16-20-24(27(23)3)19-9-5-6-10-22(19)28(4)25(20)31/h5-11,16H,12-15H2,1-4H3	2-[4-(2,3-dimethylphenyl)piperazine-1-carbonyl]-1,5-dimethylpyrrolo[3,2-c]quinolin-4-one	CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3C)C5=CC=CC=C5N(C4=O)C)C	3.5	5308423	PubChem:(5308423);PubMed;CHEBI:(108027)	98	429.2325	73.458	406_CARA_HILIC_pos_SIRIUS_merge_26821
4048	1	1	N/A	-177.24141069852837	0.9999999999999999	64.75927102504478	C9H18N2O3	[M + Na]+	MHBJYKMWVCDLPD	InChI=1S/C9H18N2O3/c1-2-14-9(13)11-5-3-10(4-6-11)7-8-12/h12H,2-8H2,1H3	ethyl 4-(2-hydroxyethyl)piperazine-1-carboxylate	CCOC(=O)N1CCN(CC1)CCO	-0.400000006	228934;6992849	PubChem:(228934 6992849);PubChem class - safety and toxic	67108866	225.1224	75.894	4254_CARA_HILIC_pos_SIRIUS_merge_9107
4049	4	1	N/A	-441.8460666793974	0.10402010050251258	28.368160668430967	C24H28N2O9	[M + H3N + H]+	ADYQTJFHJZKOQY	InChI=1S/C24H28N2O9/c1-13(27)26-19-17(28)11-24(34,23(32)33)35-21(19)20(30)18(29)12-25-22(31)16-9-7-15(8-10-16)14-5-3-2-4-6-14/h2-10,17-21,28-30,34H,11-12H2,1H3,(H,25,31)(H,26,27)(H,32,33)	(2R,4S,5R,6R)-5-acetamido-6-[(1R,2R)-1,2-dihydroxy-3-[(4-phenylbenzoyl)amino]propyl]-2,4-dihydroxyoxane-2-carboxylic acid	CC(=O)NC1C(CC(OC1C(C(CNC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)O)O)(C(=O)O)O)O	-0.200000003	447615;57873925	PubChem:(447615 57873925);PubChem class - bio and metabolites	16777218	506.2123	116.992	4336_CARA_HILIC_pos_SIRIUS_merge_24402
