shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
535	1	1		-176.47	1.0	13.909	C2H6O5S2	[M - H2O - H]-	IZDROVVXIHRYMH	InChI=1S/C2H6O5S2/c1-8(3,4)7-9(2,5)6/h1-2H3	Mesic anhydride	CS(=O)(=O)OS(=O)(=O)C	-0.8	81560	NORMAN:(NS00043712);PubChem class - safety and toxic;PubChem:(81560);PubMed	67371074	154.947	172.257	3833_CARA_HILIC_neg_SIRIUS_charge0_removed_535
5020	3	3		-171.747	1.0	21.735	C22H45NO6	[M - H4O2 - H]-	BAQZGMGRUAWPCJ	InChI=1S/C22H45NO6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23-22(29)21(28)20(27)19(26)18(25)17-24/h18-21,24-28H,2-17H2,1H3,(H,23,29)	N-Hexadecyl-D-gluconamide	CCCCCCCCCCCCCCCCNC(=O)C(C(C(C(CO)O)O)O)O	4.1	87613;18923929;129727972	PubChem:(87613 18923929 129727972);NORMAN:(NS00051705)	262146	382.294	69.505	3998_CARA_HILIC_neg_SIRIUS_charge0_removed_5020
1212	1	1		-194.444	0.999	19.127	C12H6O6	[M + Br]-	GKOUAWRICOWBRG	InChI=1S/C12H6O6/c13-5-9(14)8-4-7-3-6(11(15)16)1-2-10(7)18-12(8)17/h1-5H,(H,15,16)	3-Glyoxyloyl-6-carboxycoumarin	C1=CC2=C(C=C1C(=O)O)C=C(C(=O)O2)C(=O)C=O	1.0	22973	PubChem:(22973);PubChem class - safety and toxic	67108866	324.935	231.793	1849_CARA_HILIC_neg_SIRIUS_charge0_removed_1212
4841	3	9		-196.044	0.39	10.769	C15H15N7O	[M - H]-	AEGPRVJRZBQPTE	InChI=1S/C15H15N7O/c1-9-7-12(10-3-5-11(16-2)6-4-10)17-13(8-9)14(23)18-15-19-21-22-20-15/h3-8,16H,1-2H3,(H2,18,19,20,21,22,23)	Tmmppc	CC1=CC(=NC(=C1)C(=O)NC2=NNN=N2)C3=CC=C(C=C3)NC	1.9	133334	MeSH:(133334);PubChem:(133334);PubMed	70	308.124	158.957	2216_CARA_HILIC_neg_SIRIUS_charge0_removed_4841
4171	1	1		-98.313	0.999	15.478	C18H35N3O4	[M - H]-	DNDWZFHLZVYOGF	InChI=1S/C18H35N3O4/c1-10(2)7-13(19)16(22)20-14(8-11(3)4)17(23)21-15(18(24)25)9-12(5)6/h10-15H,7-9,19H2,1-6H3,(H,20,22)(H,21,23)(H,24,25)	Trileucine	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N	1.936	82546;259327;7282368;87188087;92223533;92223534;92223535;124678502;124678503;133127177;139248300	HMDB:(94648);PubChem:(82546 259327 7282368 87188087 92223533 92223534 92223535 124678502 124678503 133127177 139248300);CHEBI:(74541);ZINC bio:(ZINC04556665 ZINC04556666 ZINC04556667 ZINC04556668);PubChem class - bio and metabolites;MeSH:(82546 259327);PubMed	16785518	356.257	110.619	211_CARA_HILIC_neg_SIRIUS_charge0_removed_4171
4537	3	3		-105.488	1.0	52.678	C8H14O7	[M - H2O - H]-	XTXBTGQHWHSMGL	InChI=1S/C8H14O7/c1-14-4(3-9)7(15-2)5(10)6(11)8(12)13/h3-7,10-11H,1-2H3,(H,12,13)		COC(C=O)C(C(C(C(=O)O)O)O)OC	-2.1	54488266;129819762	COCONUT:(CNP0227287);Natural Products:(UNPD160242);PubChem:(54488266 129819762)	2129922	203.056	75.401	3034_CARA_HILIC_neg_SIRIUS_charge0_removed_4537
1905	3	3		-106.397	1.0	21.754	C16H32O4	[M - H2O - H]-	BOVBNBWBCCWHEP	InChI=1S/C16H32O4/c17-14-10-6-2-1-3-7-11-15(18)12-8-4-5-9-13-16(19)20/h15,17-18H,1-14H2,(H,19,20)	Hexadecanoic acid, 8,16-dihydroxy-	C(CCCCO)CCCC(CCCCCCC(=O)O)O	3.6	15847409	COCONUT:(CNP0107442);Natural Products:(UNPD40399);PubChem:(15847409);SuperNatural:(SN00315174);KEGG Mine	8593113090	269.213	65.567	3924_CARA_HILIC_neg_SIRIUS_charge0_removed_1905
5796	2	3		-336.586	0.142	6.753	C14H20N6O4S	[M - H]-	ZSPDWGNAXWUTRG	InChI=1S/C14H20N6O4S/c15-7(3-21)1-2-25-4-8-10(22)11(23)14(24-8)20-6-19-9-12(16)17-5-18-13(9)20/h3,5-8,10-11,14,22-23H,1-2,4,15H2,(H2,16,17,18)	(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanal	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C=O)N)O)O)N	-1.76	447580;118974977;137481960	PubChem:(447580 118974977 137481960);PubChem class - bio and metabolites	16777218	367.117	81.966	4355_CARA_HILIC_neg_SIRIUS_charge0_removed_5796
9393	1	2		-51.077	0.914	19.12	C4H2F6O2	[M - H]-	ACPUHIQZFSBBGQ	InChI=1S/C4H2F6O2/c5-1(6)3(7,8)4(9,10)2(11)12/h1H,(H,11,12)	Butanoic acid, hexafluoro-	C(C(C(C(=O)O)(F)F)(F)F)(F)F	2.0	1752533;1752534	PubChem class - safety and toxic;PubChem:(1752533 1752534);PubMed	67108930	194.988	72.156	1839_CARA_HILIC_neg_SIRIUS_charge0_removed_9393
885	1	3		-463.347	0.073	9.359	C15H10N2O9S	[M - H2O - H]-	DIYPCWKHSODVAP	InChI=1S/C15H10N2O9S/c18-11-4-5-12(19)16(11)9-3-1-2-8(6-9)15(22)26-17-13(20)7-10(14(17)21)27(23,24)25/h1-6,10H,7H2,(H,23,24,25)	Sulfo-mbs	C1C(C(=O)N(C1=O)OC(=O)C2=CC(=CC=C2)N3C(=O)C=CC3=O)S(=O)(=O)O	-0.4	124851;59514910;92176846;96327557	MeSH:(124851);PubChem class - safety and toxic;PubChem:(124851 59514910 92176846 96327557);PubMed	67108934	374.991	245.584	3624_CARA_HILIC_neg_SIRIUS_charge0_removed_885
3415	2	10		-509.804	0.621	28.781	C19H29NO4S2	[M - H4O2 - H]-	PMUXMISKLSAVJV	InChI=1S/C19H29NO4S2/c1-5-24-18(21)11-15-10-17(13(2)3)16(9-14(15)4)12-20-26(22,23)19-7-6-8-25-19/h6-9,13,15-17,20H,5,10-12H2,1-4H3		CCOC(=O)CC1CC(C(C=C1C)CNS(=O)(=O)C2=CC=CS2)C(C)C	3.9	38029750	COCONUT:(CNP0325786);PubChem:(38029750);SuperNatural:(SN00027996);ZINC bio:(ZINC30882330)	3153922	362.127	118.99	5378_CARA_HILIC_neg_SIRIUS_charge0_removed_3415
1714	3	3		-124.288	0.994	16.101	C11H13N3O2	[M - H]-	DAQYLOPDNGEWKW	InChI=1S/C11H13N3O2/c1-7-4-10(11(15)16)8(2)14(7)9-5-12-13(3)6-9/h4-6H,1-3H3,(H,15,16)		CC1=CC(=C(N1C2=CN(N=C2)C)C)C(=O)O	1.0	43534665	PubChem:(43534665);PubChem class - safety and toxic	67108866	218.093	123.715	1983_CARA_HILIC_neg_SIRIUS_charge0_removed_1714
1805	2	2		-167.815	0.999	16.192	C44H89NO6	[M - H2O - H]-	BQMCLDBOKIRHNW	InChI=1S/C44H89NO6/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-25-27-29-31-33-35-37-41(48)43(50)44(51)45-39(38-46)42(49)40(47)36-34-32-30-28-26-24-18-16-14-12-10-8-6-4-2/h39-43,46-50H,3-38H2,1-2H3,(H,45,51)		CCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(CO)C(C(CCCCCCCCCCCCCCCC)O)O)O)O	13.727		COCONUT:(CNP0368380);Natural Products:(UNPD221909)	2129920	708.652	32.576	5337_CARA_HILIC_neg_SIRIUS_charge0_removed_1805
1846	1	1		-135.695	0.815	13.06	C26H55NO4	[M - H]-	IEXQFYPEUSYMHN	InChI=1S/C26H55NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-27(19-23-30-25-21-28)20-24-31-26-22-29/h28-29H,2-26H2,1H3	Ameate 308	CCCCCCCCCCCCCCCCCCN(CCOCCO)CCOCCO	7.4	62813	PubChem:(62813);PubChem class - safety and toxic	67108866	444.406	110.624	1828_CARA_HILIC_neg_SIRIUS_charge0_removed_1846
4229	3	3		-150.672	1.0	13.5	C12H22N4O8	[M - H4O2 - H]-	OWEGAOYWFRUADC	InChI=1S/C12H22N4O8/c13-7(3-19)10(22)15-9(5-21)12(24)16-8(4-20)11(23)14-6(1-17)2-18/h1,6-9,18-21H,2-5,13H2,(H,14,23)(H,15,22)(H,16,24)		C(C(C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)N)O	-5.7	139209100	PubChem:(139209100);PubChem class - bio and metabolites	16777218	313.114	142.898	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229
4959	2	10		-415.222	0.258	15.223	C49H62O14	[M - H4O2 - H]-	YBBPYHLBMFQENP	InChI=1S/C49H62O14/c1-22-12-11-13-24(3)37-26(5)17-30-32(48(37,9)41(53)36-42(54)49(63-45(36)58)20-27(6)31(43(55)56)21-47(49,8)19-22)14-23(2)15-33(30)61-46-39(52)38(51)40(28(7)60-46)62-44(57)35-25(4)16-29(50)18-34(35)59-10/h13-14,16,18-19,21,26-28,30,32-33,37-40,46,50-53H,11-12,15,17,20H2,1-10H3,(H,55,56)		CC1CC2C(CC(=CC2C3(C1C(=CCCC(=CC4(C=C(C(CC45C(=O)C(=C3O)C(=O)O5)C)C(=O)O)C)C)C)C)C)OC6C(C(C(C(O6)C)OC(=O)C7=C(C=C(C=C7C)O)OC)O)O	6.1	139583309	COCONUT:(CNP0074267 CNP0172338);Natural Products:(UNPD216255);PubChem:(139583309)	2129922	837.378	85.736	3562_CARA_HILIC_neg_SIRIUS_charge0_removed_4959
1966	2	2		-68.566	0.992	23.843	C11H19NO9S2	[M - H4O2 - H]-	PLYQBXHVYUJNQB	InChI=1S/C11H19NO9S2/c1-2-3-4-7(12-21-23(17,18)19)22-11-10(16)9(15)8(14)6(5-13)20-11/h2,6,8-11,13-16H,1,3-5H2,(H,17,18,19)	Gluconapin	C=CCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O	-0.8	656550;3034765;4479904;4479905;6122945;5484740;9548619;9548620;14390048;20843338;117853486;121299161;131706472;131706473	HMDB:(38427);SuperNatural:(SN00350073 SN00161551 SN00159822 SN00344462 SN00298606);additional;MeSH:(3034765 5484740 14390048);Plantcyc:(CPDQT-273);PubMed;COCONUT:(CNP0082972 CNP0159795);KNApSAcK:(7586);Natural Products:(UNPD172593 UNPD21924 UNPD93983 UNPD215749 UNPD224465 UNPD19863 UNPD88973);PubChem:(656550 3034765 4479904 4479905 6122945 5484740 9548619 9548620 14390048 20843338 117853486 121299161 131706472 131706473);CHEBI:(79319 5411);PubChem class - bio and metabolites;KEGG:(C08415);Training Set;Biocyc:(CPDQT-273)	20629886	336.02	136.72	914_CARA_HILIC_neg_SIRIUS_charge0_removed_1966
969	1	2		-142.874	0.306	19.094	C4H5Cl2FO2	[M + Cl]-	PPQCNDDNRAEPNU	InChI=1S/C4H5Cl2FO2/c1-2-9-3(8)4(5,6)7/h2H2,1H3	Ethyl dichlorofluoroacetate	CCOC(=O)C(F)(Cl)Cl	2.11	3013869	NORMAN:(NS00041474);PubChem class - safety and toxic;PubChem:(3013869)	67371010	208.935	116.521	5065_CARA_HILIC_neg_SIRIUS_charge0_removed_969
2527	2	2		-59.757	1.0	30.846	C10H18N2O5S	[M - H2O - H]-	SXGAGTVDWKQYCX	InChI=1S/C10H18N2O5S/c1-18-5-4-7(10(16)17)12-9(15)6(11)2-3-8(13)14/h6-7H,2-5,11H2,1H3,(H,12,15)(H,13,14)(H,16,17)	L-alpha-glutamyl-L-methionine	CSCCC(C(=O)O)NC(=O)C(CCC(=O)O)N	-1.041	6426949;18218201;64889522;102174692;104909186;129662088	COCONUT:(CNP0346757);HMDB:(28825);PubChem:(6426949 18218201 64889522 102174692 104909186 129662088);CHEBI:(73507);additional;PubChem class - bio and metabolites;MeSH:(6426949 18218201);Training Set;PubMed	19415150	259.075	85.865	1716_CARA_HILIC_neg_SIRIUS_charge0_removed_2527
5055	3	3		-92.109	1.0	32.551	C7H12O8	[M - H4O2 - H]-	MDGDZMIEJCCPTI	InChI=1S/C7H12O8/c1-15-5(4(10)7(13)14)2(8)3(9)6(11)12/h2-5,8-10H,1H3,(H,11,12)(H,13,14)		COC(C(C(C(=O)O)O)O)C(C(=O)O)O	-2.6	85860655	COCONUT:(CNP0283728);Natural Products:(UNPD137450);PubChem:(85860655);SuperNatural:(SN00340099);EcoCyc Mine;PubMed;KEGG Mine	25772982338	187.024	158.309	2978_CARA_HILIC_neg_SIRIUS_charge0_removed_5055
2084	3	3		-20.588	0.998	23.189	C5H4N4O2	[M - H]-	LRFVTYWOQMYALW	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	xanthine	C1=NC2=C(N1)C(=O)NC(=O)N2	-0.837	1188;12290693;10034818;54048513;54048514;76973083;131674207;136703207	HMDB:(292);ZINC bio:(ZINC13517187);additional;MeSH:(1188);Plantcyc:(XANTHINE);PubMed;NORMAN:(NS00001219);COCONUT:(CNP0216695);KNApSAcK:(19660);Natural Products:(UNPD4350);PubChem:(1188 12290693 10034818 54048513 54048514 76973083 131674207 136703207);CHEBI:(48517 17712);PubChem class - bio and metabolites;KEGG:(C00385);PubChem class - safety and toxic;YMDB:(263);Training Set;PubChem class - drug;Biocyc:(ALDITOL SMA-0000649 XANTHINE)	120580478	151.026	98.123	4809_CARA_HILIC_neg_SIRIUS_charge0_removed_2084
4774	1	1		-298.712	0.902	17.467	C20H24N4O8	[M - H2O - H]-	DNHXPPJCZZCCCC	InChI=1S/C20H24N4O8/c1-2-12-4-3-5-13(10-12)24(32)17(26)9-7-15(19(29)22-11-18(27)28)23-16(25)8-6-14(21)20(30)31/h1,3-5,10,14-15,32H,6-9,11,21H2,(H,22,29)(H,23,25)(H,27,28)(H,30,31)		C#CC1=CC(=CC=C1)N(C(=O)CCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O	-3.7	72694515;87057567;132495710	PubChem:(72694515 87057567 132495710);PubChem class - bio and metabolites	16777218	429.139	94.235	2322_CARA_HILIC_neg_SIRIUS_charge0_removed_4774
6077	1	4		-311.764	0.755	6.491	C16H25N9O4	[M - H]-	YMZIVNTXFCXHQI	InChI=1S/C16H25N9O4/c17-7(1-2-8(14(19)27)24-16(20)28)3-10-9(26)4-11(29-10)25-6-23-12-13(18)21-5-22-15(12)25/h5-11,26H,1-4,17H2,(H2,19,27)(H2,18,21,22)(H3,20,24,28)	Antibiotic A9145 A	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CC(CCC(C(=O)N)NC(=O)N)N)O	-2.43	3051225	COCONUT:(CNP0343532);PubChem class - safety and toxic;PubChem:(3051225)	69206018	406.198	117.313	2404_CARA_HILIC_neg_SIRIUS_charge0_removed_6077
10788	2	2		-290.562	0.472	6.675	C25H34O11	[M - H2O - H]-	RMPZSLTVINHQDZ	InChI=1S/C25H34O11/c26-12-21-22(32)23(33)24(34)25(36-21)35-16(6-2-14-4-8-18(29)20(31)10-14)11-15(27)5-1-13-3-7-17(28)19(30)9-13/h3-4,7-10,15-16,21-34H,1-2,5-6,11-12H2		C1=CC(=C(C=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	1.0	10896495;57332767;101806706	COCONUT:(CNP0121684);Natural Products:(UNPD66133 UNPD83748);PubChem:(10896495 57332767 101806706);SuperNatural:(SN00278441 SN00317551);PubMed	3178562	491.196	113.339	1422_CARA_HILIC_neg_SIRIUS_charge0_removed_10788
3279	2	2		-208.607	0.8	15.147	C8H17NO4	[M - H2O - H]-	AFRPVDHJWCJLNM	InChI=1S/C8H17NO4/c1-2-4-6(11)8(13)7(12)5(3-10)9-4/h4-13H,2-3H2,1H3	2-ethyl-6-(hydroxymethyl)piperidine-3,4,5-triol	CCC1C(C(C(C(N1)CO)O)O)O	-1.4	10655321;11041573;11106174;14446758;14446759;10465151;45111822;71747502;70324798;135024321;134969580	COCONUT:(CNP0319952);Natural Products:(UNPD80762 UNPD92245);PubChem:(10655321 11041573 11106174 14446758 14446759 10465151 45111822 71747502 70324798 135024321 134969580);SuperNatural:(SN00274767 SN00314080);MeSH:(10655321);PubMed	3178566	172.098	70.939	2377_CARA_HILIC_neg_SIRIUS_charge0_removed_3279
5704	2	2		-95.688	0.979	11.55	C23H39NO2S	[M - H]-	ZVHYBHXYDZELLD	InChI=1S/C23H39NO2S/c1-18(2)9-6-10-19(3)11-7-12-20(4)13-8-14-21(5)15-16-27-17-22(24)23(25)26/h9,11,13,15,22H,6-8,10,12,14,16-17,24H2,1-5H3,(H,25,26)	(E,E,E)-geranylgeranylcysteine	CC(=CCCC(=CCCC(=CCCC(=CCSCC(C(=O)O)N)C)C)C)C	4.4	131375;6439312;46926278;131841580	MeSH:(6439312);PubChem:(131375 6439312 46926278 131841580);PubMed;CHEBI:(22046);Biocyc:(CPD-20307)	2150	392.262	87.552	3119_CARA_HILIC_neg_SIRIUS_charge0_removed_5704
5637	3	3		-88.689	1.0	25.711	C12H22O3	[M - H2O - H]-	DZHSPYMHDVROSM	InChI=1S/C12H22O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h2-10H2,1H3,(H,14,15)	3-Oxododecanoate	CCCCCCCCCC(=O)CC(=O)O	3.7	439717;5460320	HMDB:(10727);SuperNatural:(SN00220419);Plantcyc:(3-OXODODECANOATE);PubMed;COCONUT:(CNP0002596 CNP0069141);PubChem:(439717 5460320);YMDB Mine;CHEBI:(29743 18037);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C02367);Biocyc:(3-OXODODECANOATE)	51559663978	195.139	61.264	4342_CARA_HILIC_neg_SIRIUS_charge0_removed_5637
3355	3	3		-80.09	1.0	49.615	C9H17NO5	[M - H]-	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	vitamin B5	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.1	988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971	HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)	255847294	218.103	77.292	721_CARA_HILIC_neg_SIRIUS_charge0_removed_3355
3306	1	1		-460.389	0.591	40.745	C13H22N4O8	[M - H]-	VLAFRQCSFRYCLC	InChI=1S/C13H22N4O8/c1-6(14)11(22)15-4-9(19)16-8(5-18)12(23)17-7(13(24)25)2-3-10(20)21/h6-8,18H,2-5,14H2,1H3,(H,15,22)(H,16,19)(H,17,23)(H,20,21)(H,24,25)	Alanyl-glycyl-seryl-glutamic acid	CC(C(=O)NCC(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)O)N	-5.7	188349;336413	MeSH:(188349 336413);Training Set;PubChem:(188349 336413);PubMed;additional	540742	361.137	136.472	3555_CARA_HILIC_neg_SIRIUS_charge0_removed_3306
3028	1	1		-297.012	0.881	11.482	C21H39N3O3	[M - H2O - H]-	MSOYOQWZWKGUHM	InChI=1S/C21H39N3O3/c1-3-5-6-7-21(26)24-10-8-19(18(4-2)17-24)16-20(25)22-9-11-23-12-14-27-15-13-23/h18-19H,3-17H2,1-2H3,(H,22,25)		CCCCCC(=O)N1CCC(C(C1)CC)CC(=O)NCCN2CCOCC2	2.1	28991278	COCONUT:(CNP0025811);PubChem:(28991278);SuperNatural:(SN00026658);ZINC bio:(ZINC20503958)	3153922	362.28	112.378	958_CARA_HILIC_neg_SIRIUS_charge0_removed_3028
2229	2	2		-64.353	1.0	28.08	C3H6O3	[M - H]-	MNQZXJOMYWMBOU	InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2	an aldose	C(C(C=O)O)O	-1.6	751;79014;439723;11137090;58455241;70698417;90472771;90472772;90472773;90472774;90472775;90475433;101717880;102302641;118855886;118855893;118855906;118855916;121499170	HMDB:(1051);SuperNatural:(SN00215908);ZINC bio:(ZINC00895313 ZINC00901286);MeSH:(751);Plantcyc:(GLYCERALD L-GLYCERALDEHYDE);PubMed;NORMAN:(NS00031518);COCONUT:(CNP0359959);KNApSAcK:(7413);PubChem:(751 79014 439723 11137090 58455241 70698417 90472771 90472772 90472773 90472774 90472775 90475433 101717880 102302641 118855886 118855893 118855906 118855916 121499170);CHEBI:(15693 27975 17378 5445);PubChem class - bio and metabolites;KEGG:(C02426 C02154 C00577);PubChem class - safety and toxic;YMDB:(575);Training Set;Biocyc:(GLYCERALD SMA-0000309 L-GLYCERALDEHYDE SMA-0000498)	87517566	89.024	170.011	2296_CARA_HILIC_neg_SIRIUS_charge0_removed_2229
11179	3	8		-263.122	0.751	25.911	C24H30N4O6	[M - H2O - H]-	GLYDXQWFLWDSOL	InChI=1S/C24H30N4O6/c25-21(29)15-27-22(30)20(28-24(32)34-17-19-11-5-2-6-12-19)13-7-8-14-26-23(31)33-16-18-9-3-1-4-10-18/h1-6,9-12,20H,7-8,13-17H2,(H2,25,29)(H,26,31)(H,27,30)(H,28,32)	benzyl N-[1-[(2-amino-2-oxoethyl)amino]-1-oxo-6-(phenylmethoxycarbonylamino)hexan-2-yl]carbamate	C1=CC=C(C=C1)COC(=O)NCCCCC(C(=O)NCC(=O)N)NC(=O)OCC2=CC=CC=C2	2.0	3680167;91142198;92842553	PubChem:(3680167 91142198 92842553);PubChem class - safety and toxic	67108866	451.198	127.887	2279_CARA_HILIC_neg_SIRIUS_charge0_removed_11179
4079	1	1		-193.124	0.595	38.776	C5H7NO6S	[M + Cl]-	XLRNXEYAFDOPMG	InChI=1S/C5H7NO6S/c6-2(4(8)9)1-3(7)12-13-5(10)11/h2H,1,6H2,(H,8,9)(H,10,11)		C(C(C(=O)O)N)C(=O)OSC(=O)O	-3.2	49867437;91533174	PubChem:(49867437 91533174);PubMed;PubChem class - bio and metabolites	16777282	243.967	99.236	1602_CARA_HILIC_neg_SIRIUS_charge0_removed_4079
8803	1	6		-162.682	0.324	7.504	C20H38O11	[M + Cl]-	LLLQOXKKJGDQQF	InChI=1S/C20H38O11/c1-2-3-4-5-6-7-8-28-19-16(26)14(24)13(23)12(30-19)10-29-20-17(27)15(25)18(31-20)11(22)9-21/h11-27H,2-10H2,1H3	beta-D-Galf-(1->6)-Glcp-OC8H17	CCCCCCCCOC1C(C(C(C(O1)COC2C(C(C(O2)C(CO)O)O)O)O)O)O	-0.8	16091760;102148033;102148034;102148035	COCONUT:(CNP0027582);PubChem:(16091760 102148033 102148034 102148035);SuperNatural:(SN00215667);CHEBI:(71631);Biocyc:(CPD0-1049 CPD-15878)	3147810	489.213	146.126	3905_CARA_HILIC_neg_SIRIUS_charge0_removed_8803
3627	2	2		-24.227	0.957	31.729	C10H13N5O5	[M - H]-	NYHBQMYGNKIUIF	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)	Guanosin	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N	-2.172	765;102404256;135508725;135514572;135529707;135536697;135538738;135546397;135582771;135596570;135618539;135699331;135726185;136019960;136029099;136029343;136032217;135768161;135768162;135768196;135796591;136073062;136073540;135823787;136594098;136596777;136612256;136614128;136623055;136168113;135934930;136670894;136200123;137103576;136219952;136698781;136232965;135976484;137143419;136259572;136263240;137221166;136806182;136806183;136806184;136806185;135398635;136823426;135402034;135405185;136835877;135426840;135427248;135433833;135440077;135461724;135463678;136898426;136900427;136912867;135484501;135490841;136451762;135499520;135499776;136461600;136474462;136490162;137506101;136996824;137403028	HMDB:(133);ZINC bio:(ZINC01550030 ZINC01698205 ZINC03869967 ZINC03869968 ZINC03869969 ZINC03869970 ZINC06585367);additional;MeSH:(135398635 135499520);Plantcyc:(CPD-15142 GUANOSINE);PubMed;NORMAN:(NS00009027);COCONUT:(CNP0244479);KNApSAcK:(19679);Natural Products:(UNPD65620 UNPD105334 UNPD68611);PubChem:(765 102404256 135508725 135514572 135529707 135536697 135538738 135546397 135582771 135596570 135618539 135699331 135726185 136019960 136029099 136029343 136032217 135768161 135768162 135768196 135796591 136073062 136073540 135823787 136594098 136596777 136612256 136614128 136623055 136168113 135934930 136670894 136200123 137103576 136219952 136698781 136232965 135976484 137143419 136259572 136263240 137221166 136806182 136806183 136806184 136806185 135398635 136823426 135402034 135405185 136835877 135426840 135427248 135433833 135440077 135461724 135463678 136898426 136900427 136912867 135484501 135490841 136451762 135499520 135499776 136461600 136474462 136490162 137506101 136996824 137403028);CHEBI:(73141 16750);PubChem class - bio and metabolites;KEGG:(C00387);PubChem class - safety and toxic;YMDB:(509);Training Set;PubChem class - drug;Biocyc:(CPD-15142 GUANOSINE)	120580478	282.084	124.453	1439_CARA_HILIC_neg_SIRIUS_charge0_removed_3627
1717	1	1		-49.912	1.0	51.046	C6H12N2O5	[M - H]-	XZKQVQKUZMAADP	InChI=1S/C6H12N2O5/c7-3(1-9)5(11)8-4(2-10)6(12)13/h3-4,9-10H,1-2,7H2,(H,8,11)(H,12,13)	Serylserine	C(C(C(=O)NC(CO)C(=O)O)N)O	-3.07	138784;7019104;7019105;71375649;90819784;91309788	COCONUT:(CNP0082604);HMDB:(29048);PubChem:(138784 7019104 7019105 71375649 90819784 91309788);CHEBI:(73653);additional;PubChem class - bio and metabolites;Training Set;PubMed;PubChem class - drug;KEGG Mine	8642904170	191.068	177.277	4710_CARA_HILIC_neg_SIRIUS_charge0_removed_1717
10767	3	4		-353.719	0.506	53.766	C22H31N5O7S	[M - H4O2 - H]-	RUZAUSCMOVLBRI	InChI=1S/C22H31N5O7S/c23-14(11-35)19(30)25-15(7-8-18(24)29)21(32)27-9-1-2-17(27)20(31)26-16(22(33)34)10-12-3-5-13(28)6-4-12/h3-6,14-17,28,35H,1-2,7-11,23H2,(H2,24,29)(H,25,30)(H,26,31)(H,33,34)	2-[[1-[5-amino-2-[(2-amino-3-sulfanylpropanoyl)amino]-5-oxopentanoyl]pyrrolidine-2-carbonyl]amino]-3-(4-hydroxyphenyl)propanoic acid	C1CC(N(C1)C(=O)C(CCC(=O)N)NC(=O)C(CS)N)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O	-1.213	18257179;137333778	PubChem:(18257179 137333778);CHEBI:(137249)	34	472.168	120.195	986_CARA_HILIC_neg_SIRIUS_charge0_removed_10767
