#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
6230	M+H	N/A	1	His-Thr	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6230	N/A	N/A	Q-TOF	Positive	ESI	257.124	lib-00003.mgf	Bronze	3	0.892392	1.18688	0.000305176	1	NIST14	NIST	257.124	N/A	222.035	7	N/A	1	257.124	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000385402	41390	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
5425	M+H	17364168	1	Spectral Match to Lyso-PC(16:0) from NIST14	Isolated	Data deposited by rsilva	0.0	spectrapklbin/spec-00000.mgf5425	N/A	N/A	Q-TOF	Positive	ESI	496.339	lib-00003.mgf	Bronze	3	0.892259	2.39793	0.00119019	1	GNPS-NIST14-MATCHES	Data from Rob Knight	496.339	N/A	110.929	6	N/A	1	496.338	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003139871	2584	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
3394	M+H	2885101	1	Spectral Match to L-Phenylalanine, butyl ester from NIST14	Isolated	Data deposited by negarg	0.0	spectrapklbin/spec-00000.mgf3394	N/A	N/A	IT/ion trap	Positive	ESI	222.149	lib-00003.mgf	Bronze	3	0.893039	4311.49	0.957794	1	GNPS-NIST14-MATCHES	Data from Pieter C Dorrestein	222.149	N/A	137.709	6	N/A	1	223.107	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003136597	200000	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
23675	M+H	535831	1	Spectral Match to Trigonelline from NIST14	Isolated	Data deposited by fevargas	0.0	spectrapklbin/spec-00000.mgf23675	N/A	N/A	HCD	Positive	ESI	138.054	lib-00003.mgf	Bronze	3	0.893734	1.43686	0.000198364	1	GNPS-NIST14-MATCHES	Data from Suryasarathi Dasgupta	138.054	N/A	88.595	5	N/A	1	138.054	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003135570	880	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
20331	M+H	135193	1	.beta.-Naphthol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf20331	N/A	N/A	HCD	Positive	ESI	145.065	lib-00003.mgf	Bronze	3	0.892658	6793.53	0.985504	1	NIST14	NIST	145.065	N/A	138.123	5	N/A	1	144.079	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000288611	852	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
19432	M+H	38445237	1	6-Methylchromone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf19432	N/A	N/A	HCD	Positive	ESI	161.06	lib-00003.mgf	Bronze	3	0.892445	6404.5	1.03151	1	NIST14	NIST	161.06	N/A	51.403	4	N/A	1	162.092	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000329849	496	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
18980	[M+H]+	98112-32-4	1	MassbankEU:SM881002 Tris(1-chloro-2-propyl)phosphate|Tris(1-chloropropan-2-yl) phosphate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf18980	1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3	N/A	LC-ESI-QFT	Positive	ESI	327.008	lib-00003.mgf	Bronze	3	0.892589	361.816	0.118317	1	MASSBANKEU	Massbank EU	327.008	N/A	121.256	3	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	1	327.126	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000842061	1576	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
1889	M+H	N/A	1	Ile-Pro	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1889	N/A	N/A	Q-TOF	Positive	ESI	229.155	lib-00003.mgf	Bronze	3	0.891763	6.52555	0.00149536	1	NIST14	NIST	229.155	N/A	129.133	4	N/A	1	229.154	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000392689	15540	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
18018	[M+H]+	N/A	1	Massbank: Dextromethorphan	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf18018	1S/C18H25NO/c1-19-10-9-18-8-4-3-5-15(18)17(19)11-13-6-7-14(20-2)12-16(13)18/h6-7,12,15,17H,3-5,8-11H2,1-2H3	N/A	LC-ESI-QTOF	Positive	ESI	272.202	lib-00003.mgf	Bronze	3	0.892204	5.49357	0.00149536	1	MASSBANK	Putative Massbank Match	272.202	N/A	114.795	11	[H]C([H])([H])Oc(c([H])4)c([H])c(c(c([H])4)1)C(C([H])([H])3)(C([H])([H])2)C([H])(C([H])([H])C([H])([H])C([H])([H])3)C([H])(N(C([H])([H])[H])C([H])([H])2)C([H])([H])1	1	272.201	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000206093	5695	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
1587	M+H	73223	1	Spectral Match to L-Tryptophan from NIST14	Isolated	Data deposited by fevargas	0.0	spectrapklbin/spec-00000.mgf1587	N/A	N/A	Q-TOF	Positive	ESI	205.097	lib-00003.mgf	Bronze	3	0.893861	135.032	0.0276947	1	GNPS-NIST14-MATCHES	Data from Suryasarathi Dasgupta	205.097	N/A	133.223	6	N/A	1	205.069	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003140220	19230	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
1487	M+H	107743373	1	N-Oleoyl-L-serine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1487	N/A	N/A	Q-TOF	Positive	ESI	370.295	lib-00003.mgf	Bronze	3	0.893388	3.54381	0.00131226	1	NIST14	NIST	370.295	N/A	88.371	10	N/A	1	370.294	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000399864	29510	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
145	M+H	531599	1	Spectral Match to 7-Methoxycoumarin from NIST14	Isolated	Data deposited by daniel	0.0	spectrapklbin/spec-00000.mgf145	N/A	N/A	HCD	Positive	ESI	177.055	lib-00003.mgf	Bronze	3	0.891455	10776.9	1.9081	1	GNPS-NIST14-MATCHES	Data from System Wide MS course 	177.055	N/A	31.295	3	N/A	1	175.147	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003137796	105	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
1220	[M-H2O+H]+	57-88-5	1	Massbank:FFF00004 Cholesterol	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf1220	1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3/t19?,21-,22?,23?,24?,25?,26?,27?/m0/s1	N/A	LC-APPI-QQ	Positive	ESI	369.42	lib-00003.mgf	Bronze	3	0.893206	188.432	0.0696106	1	MASSBANK	Putative Massbank Match	369.42	N/A	67.896	16	CC(C4)(C(CC(O)C4)=3)C(C2)C(CC3)C(C1)C(C)(C2)C(C(C)CCCC(C)C)C1	1	369.35	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000213086	58720	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0873362445415	 	spec-00000.mgf
5748	M+H-H2O	87810	1	D-(-)-Tagatose	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5748	N/A	N/A	Q-TOF	Positive	ESI	163.06	lib-00003.mgf	Bronze	3	0.895468	5.52109	0.000900269	1	NIST14	NIST	163.06	N/A	146.413	6	N/A	1	163.059	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000366089	496	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0859728506787	 	spec-00000.mgf
5499	M+H-H2O	4836526	1	L-Histidinol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5499	N/A	N/A	Q-TOF	Positive	ESI	124.087	lib-00003.mgf	Bronze	3	0.894921	8321.58	1.0326	1	NIST14	NIST	124.087	N/A	156.148	5	N/A	1	123.054	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000360590	15490	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0859728506787	 	spec-00000.mgf
5242	M+H	50704	1	D-Sorbitol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5242	N/A	N/A	Q-TOF	Positive	ESI	183.086	lib-00003.mgf	Bronze	3	0.894458	8.75093	0.00160217	1	NIST14	NIST	183.086	N/A	144.033	8	N/A	1	183.084	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000365042	697	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0859728506787	 	spec-00000.mgf
4440	M+H	N/A	1	Arg-Phe	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4440	N/A	N/A	Q-TOF	Positive	ESI	322.187	lib-00003.mgf	Bronze	3	0.895257	2.8416	0.000915527	1	NIST14	NIST	322.187	N/A	208.79	11	N/A	1	322.186	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000386013	10504	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0859728506787	 	spec-00000.mgf
9490	M+H	N/A	1	1-Octadecanoyl-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9490	N/A	N/A	Q-TOF	Positive	ESI	482.324	lib-00003.mgf	Bronze	3	0.896105	4.55558	0.00219727	1	NIST14	NIST	482.324	N/A	96.245	8	N/A	1	482.322	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000336036	3669	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0846681922197	 	spec-00000.mgf
9292	M+H	N/A	1	His-Phe	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9292	N/A	N/A	Q-TOF	Positive	ESI	303.145	lib-00003.mgf	Bronze	3	0.896096	6.24153	0.00189209	1	NIST14	NIST	303.145	N/A	171.743	6	N/A	1	303.143	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000385335	1118	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0846681922197	 	spec-00000.mgf
8391	M-H	63398	1	Uridine 5'-triphosphate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8391	N/A	N/A	IT/ion trap	Negative	ESI	482.961	lib-00003.mgf	Bronze	3	0.896853	3455.15	1.6687	1	NIST14	NIST	482.961	N/A	62.325	4	N/A	1	481.292	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000263547	7219	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0846681922197	 	spec-00000.mgf
4877	M+NH4	2082793	1	Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, octadecyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4877	N/A	N/A	QqQ	Positive	ESI	548.504	lib-00003.mgf	Bronze	3	0.895967	437.647	0.240051	1	NIST14	NIST	548.504	N/A	78.007	13	N/A	1	548.264	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000335530	17732	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0846681922197	 	spec-00000.mgf
24844	M+H	6918485	1	Spectral Match to Heptadecasphing-4-enine from NIST14	Isolated	Data deposited by amelnik	0.0	spectrapklbin/spec-00000.mgf24844	N/A	N/A	HCD	Positive	ESI	286.274	lib-00003.mgf	Bronze	3	0.895959	16.4168	0.00469971	1	GNPS-NIST14-MATCHES	Data from PDorrestein	286.274	N/A	119.168	7	N/A	1	286.269	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003134731	3562	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0846681922197	 	spec-00000.mgf
9566	M+H	65126707	1	Thiazolidine-2-carboxylic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9566	N/A	N/A	Q-TOF	Positive	ESI	134.027	lib-00003.mgf	Bronze	3	0.897305	7133.53	0.956085	1	NIST14	NIST	134.027	N/A	115.034	4	N/A	1	133.071	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000354096	2214	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
8286	M+H	N/A	1	Spectral Match to PyroGlu-Val from NIST14	Isolated	Data deposited by fevargas	0.0	spectrapklbin/spec-00000.mgf8286	InChI=1S/C10H16N2O4/c1-5(2)8(10(15)16)12-9(14)6-3-4-7(13)11-6/h5-6,8H,3-4H2,1-2H3,(H,11,13)(H,12,14)(H,15,16)/t6-,8?/m0/s1	N/A	qTof	Positive	LC-ESI	229.118	lib-00003.mgf	Bronze	3	0.897626	3.46309	0.000793457	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	229.118	N/A	83.963	8	O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O	1	229.117	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003139626	150799	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
7743	M+H	N/A	1	Asp-Tyr	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7743	N/A	N/A	Q-TOF	Positive	ESI	297.108	lib-00003.mgf	Bronze	3	0.896974	2.36245	0.000701904	1	NIST14	NIST	297.108	N/A	149.3	13	N/A	1	297.107	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000385037	6698	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
13197	M+Na	73573883	1	Mevastatin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf13197	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	413.23	lib-00003.mgf	Bronze	3	0.897314	2058.24	0.850525	1	NIST14	NIST	413.23	N/A	105.323	3	N/A	1	412.379	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000317540	2049	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
1279	M+H	N/A	1	Spectral Match to PyroGlu-Val from NIST14	Isolated	Data deposited by fevargas	0.0	spectrapklbin/spec-00000.mgf1279	InChI=1S/C10H16N2O4/c1-5(2)8(10(15)16)12-9(14)6-3-4-7(13)11-6/h5-6,8H,3-4H2,1-2H3,(H,11,13)(H,12,14)(H,15,16)/t6-,8?/m0/s1	N/A	qTof	Positive	LC-ESI	229.118	lib-00003.mgf	Bronze	3	0.897493	1.26536	0.000289917	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	229.118	N/A	82.336	8	O=C(NC(C(O)=O)C(C)C)[C@H]1NC(CC1)=O	1	229.118	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003139626	6486	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
115	M+H	55934935	1	Tri(propylene glycol) butyl ether	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf115	N/A	N/A	Q-TOF	Positive	ESI	249.206	lib-00003.mgf	Bronze	3	0.897397	4.77591	0.00119019	1	NIST14	NIST	249.206	N/A	28.807	6	N/A	1	249.205	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000403438	2935	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0835266821346	 	spec-00000.mgf
4488	M+H-NH3	61541	1	Tryptamine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4488	N/A	N/A	Q-TOF	Positive	ESI	144.081	lib-00003.mgf	Bronze	3	0.898006	9.00186	0.001297	1	NIST14	NIST	144.081	N/A	123.65	6	N/A	1	144.08	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000361101	3240	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0825471698113	 	spec-00000.mgf
11084	M+H	105997	1	Dibutyl adipate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf11084	N/A	N/A	HCD	Positive	ESI	259.19	lib-00003.mgf	Bronze	3	0.898211	7496.05	1.9429	1	NIST14	NIST	259.19	N/A	41.909	5	N/A	1	261.133	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000289686	274	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0825471698113	 	spec-00000.mgf
16899	M+H	3386183	1	Nonaethylene glycol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf16899	N/A	N/A	QqQ	Positive	ESI	415.254	lib-00003.mgf	Bronze	3	0.898357	3.82155	0.00158691	1	NIST14	NIST	415.254	N/A	74.83	12	N/A	1	415.252	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000333933	1884	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0785714285714	 	spec-00000.mgf
7351	M+H-H2O	1188370	1	N-Acetyl-L-glutamic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7351	N/A	N/A	HCD	Positive	ESI	172.06	lib-00003.mgf	Bronze	3	0.898795	3.45864	0.000595093	1	NIST14	NIST	172.06	N/A	106.889	4	N/A	1	172.059	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000283610	2641	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0765550239234	 	spec-00000.mgf
4776	[M+H]	63-91-2	1	ReSpect:PM018190 Phenylalanine	Isolated	ReSpect	0.0	spectrapklbin/spec-00000.mgf4776	N/A	N/A	Q-TOF	Positive	ESI	166.087	lib-00003.mgf	Bronze	3	0.899	9.09535	0.00151062	1	RESPECT	Putative ReSpect Match	166.087	20023150	132.125	5	N/A	1	166.085	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000211963	2756	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0765550239234	 	spec-00000.mgf
2005	[M+H]	305-84-0	1	ReSpect:PT109780 L-Carnosine|beta-Ala-His|beta-Alanyl-L-histidine|L-Ignotine|(2S)-2-(3-aminopropanoylamino)-3-(3H-imidazol-4-yl)propanoic acid	Isolated	ReSpect	0.0	spectrapklbin/spec-00000.mgf2005	1/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1/f/h12-13,15H	N/A	LC-Q-TOF/MS	Positive	ESI	227.114	lib-00003.mgf	Bronze	3	0.899382	4328.23	0.983002	1	RESPECT	Putative ReSpect Match	227.114	N/A	144.901	7	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	1	228.097	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000221519	307750	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0765550239234	 	spec-00000.mgf
3	M+H	N/A	1	Cer(d18:0/24:0(2OH)); [M+H]+ C42H86N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf3	N/A	N/A	CID; Velos	Positive	LC-ESI	667.648	lib-00003.mgf	Gold	1	0.899467	1970.79	1.3158	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	667.648	N/A	33.422	3	N/A	1	666.332	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003133190	152365	UPDATE-SINGLE-ANNOTATED-GOLD	0.0748792270531	 	spec-00000.mgf
3482	M+H	N/A	1	Val-Glu	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3482	N/A	N/A	Q-TOF	Positive	ESI	247.129	lib-00003.mgf	Bronze	3	0.900017	2.03756	0.00050354	1	NIST14	NIST	247.129	N/A	159.353	6	N/A	1	247.128	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000386223	6763	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0748792270531	 	spec-00000.mgf
2314	M+H	N/A	1	Spectral Match to Pro-Phe from NIST14	Isolated	Data deposited by lfnothias	0.0	spectrapklbin/spec-00000.mgf2314	N/A	N/A	QqQ	Positive	ESI	263.138	lib-00003.mgf	Bronze	3	0.899776	3.82719	0.00100708	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	263.138	N/A	127.298	3	N/A	1	263.139	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003139555	5930	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0748792270531	 	spec-00000.mgf
501	[M+H]	73-22-3	1	ReSpect:PM018191 Tryptophan	Isolated	ReSpect	0.0	spectrapklbin/spec-00000.mgf501	N/A	N/A	Q-TOF	Positive	ESI	205.099	lib-00003.mgf	Bronze	3	0.902114	15.1026	0.00309753	1	RESPECT	Putative ReSpect Match	205.099	20023150	123.673	6	N/A	1	205.096	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000211965	22180	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0731707317073	 	spec-00000.mgf
10888	M+H-NH3	60643869	1	Vigabatrin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10888	N/A	N/A	Q-TOF	Positive	ESI	113.06	lib-00003.mgf	Bronze	3	0.902166	8714.83	0.985298	1	NIST14	NIST	113.06	N/A	76.921	3	N/A	1	112.075	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000406057	620	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0731707317073	 	spec-00000.mgf
8856	[M+H]+	N/A	1	Massbank: Cholesterol	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf8856	1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3	N/A	LC-ESI-QTOF	Positive	ESI	387.363	lib-00003.mgf	Bronze	3	0.902798	442.523	0.171417	1	MASSBANK	Putative Massbank Match	387.363	N/A	43.902	4	[H]C(C([H])([H])C([H])([H])C([H])([H])C(C(C4([H])[H])([H])C(C([H])([H])[H])(C3([H])[H])C(C4([H])[H])([H])C([H])(C([H])(C3([H])[H])1)C([H])([H])C([H])=C(C([H])([H])2)C1(C([H])([H])C([H])([H])C([H])(O[H])2)C([H])([H])[H])(C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]	1	387.192	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000206072	920	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0712530712531	 	spec-00000.mgf
716	M+H	2050433	1	2,4-Dimethylacetanilide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf716	N/A	N/A	HCD	Positive	ESI	164.107	lib-00003.mgf	Bronze	3	0.902314	12123.2	1.9895	1	NIST14	NIST	164.107	N/A	66.288	3	N/A	1	166.096	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000248495	16880	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0712530712531	 	spec-00000.mgf
6033	M+H	124685	1	1-Propanol, 2-amino-2-methyl-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6033	N/A	N/A	Q-TOF	Positive	ESI	90.0913	lib-00003.mgf	Bronze	3	0.902663	11.0938	0.000999451	1	NIST14	NIST	90.0913	N/A	169.761	5	N/A	1	90.0903	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000361436	6110	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0712530712531	 	spec-00000.mgf
1734	M+H	50299122	1	Thr-Leu	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1734	N/A	N/A	Q-TOF	Positive	ESI	233.15	lib-00003.mgf	Bronze	3	0.902367	8494.92	1.98059	1	NIST14	NIST	233.15	N/A	129.682	6	N/A	1	231.169	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000353481	76260	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0712530712531	 	spec-00000.mgf
9653	M+NH4	2082793	1	Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, octadecyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9653	N/A	N/A	QqQ	Positive	ESI	548.504	lib-00003.mgf	Bronze	3	0.904289	194.065	0.106445	1	NIST14	NIST	548.504	N/A	95.932	10	N/A	1	548.61	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000335530	19835	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0696517412935	 	spec-00000.mgf
5261	M+H	N/A	1	PC(18:3/0:0); [M+H]+ C26H49N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf5261	N/A	N/A	HCD; Velos	Positive	LC-ESI	517.317	lib-00003.mgf	Gold	1	0.904148	1948.15	1.00781	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	517.317	N/A	116.879	7	N/A	1	518.325	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003122453	5620	UPDATE-SINGLE-ANNOTATED-GOLD	0.0696517412935	 	spec-00000.mgf
1769	M+H	2258926	1	Spectral Match to 1-Linoleoylglycerol from NIST14	Isolated	Data deposited by amelnik	0.0	spectrapklbin/spec-00000.mgf1769	N/A	N/A	HCD	Positive	ESI	355.284	lib-00003.mgf	Bronze	3	0.903271	2.49099	0.00088501	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	355.284	N/A	31.649	12	N/A	1	355.283	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003134936	9014	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0696517412935	 	spec-00000.mgf
13074	M+H	N/A	1	Ser-Asp	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf13074	N/A	N/A	Q-TOF	Positive	ESI	221.077	lib-00003.mgf	Bronze	3	0.9034	2.69179	0.000595093	1	NIST14	NIST	221.077	N/A	174.914	3	N/A	1	221.076	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000386067	3250	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0696517412935	 	spec-00000.mgf
8230	158.0	103628462	1	Sumatriptan	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8230	N/A	N/A	IT/ion trap	Positive	ESI	158.0	lib-00003.mgf	Bronze	3	0.904745	6901.9	1.0905	1	NIST14	NIST	158.0	N/A	123.66	4	N/A	1	159.09	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000266764	40200	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0680100755668	 	spec-00000.mgf
7806	M+H	51220792	1	DL-Norleucine methyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7806	N/A	N/A	Q-TOF	Positive	ESI	146.118	lib-00003.mgf	Bronze	3	0.904477	6552.95	0.957504	1	NIST14	NIST	146.118	N/A	82.396	4	N/A	1	147.076	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000368477	1557	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0680100755668	 	spec-00000.mgf
4775	M+H	N/A	1	Ala-Tyr	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4775	N/A	N/A	Q-TOF	Positive	ESI	253.118	lib-00003.mgf	Bronze	3	0.904401	2.35105	0.000595093	1	NIST14	NIST	253.118	N/A	154.981	9	N/A	1	253.117	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000384991	13080	UPDATE-SINGLE-ANNOTATED-BRONZE	0.0680100755668	 	spec-00000.mgf
