shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
23749	C29H46O3	[M + H3N + H]+	0.732	4.992	4	0.731	5507_CARA_HILIC_pos_SIRIUS_merge_23749	4.082	4.444
1657	C43H93NO8	[M - H4O2 + H]+	0.732	3.302	9	0.487	3859_CARA_HILIC_pos_SIRIUS_merge_1657	-50257.947	6.546
3865	C26H52N2O3	[M + H3N + H]+	0.731	14.343	4	0.573	4572_CARA_HILIC_pos_SIRIUS_merge_3865	1.267	4.054
7683	C13H28O7	[M + H]+	0.73	68.547	13	0.45	6220_CARA_HILIC_pos_SIRIUS_merge_7683	-3.969	5.195
10280	C19H40O3	[M + Na]+	0.73	7.034	2	0.103	1095_CARA_HILIC_pos_SIRIUS_merge_10280	2.753	8.02
27651	C11H23N5O3S	[M + H]+	0.73	2.897	4	1.0	1957_CARA_HILIC_pos_SIRIUS_merge_27651	-4.041	1.605
8193	C18H38N4O5	[M + H3N + H]+	0.73	13.63	4	0.517	4673_CARA_HILIC_pos_SIRIUS_merge_8193	6.01	4.793
11208	C19H40N10O7	[M - H2O + H]+	0.73	5.392	6	1.0	1400_CARA_HILIC_pos_SIRIUS_merge_11208	-35787.187	3.105
12778	C16H23BN4O5	[M + H]+	0.73	25.014	10	1.0	2550_CARA_HILIC_pos_SIRIUS_merge_12778	8.95	6.174
735	C58H58O8	[M - H2O + H]+	0.73	10.183	4	0.465	5153_CARA_HILIC_pos_SIRIUS_merge_735	-20817.24	6.898
24619	C10H18O6	[M + Na]+	0.73	5.76	1	0.0	208_CARA_HILIC_pos_SIRIUS_merge_24619	2.882	2.712
19651	C24H46N2O6	[M + H3N + H]+	0.73	6.343	4	0.107	3304_CARA_HILIC_pos_SIRIUS_merge_19651	-9.683	2.799
21168	C10H14BrNO2	[M + K]+	0.729	42.086	7	0.857	1293_CARA_HILIC_pos_SIRIUS_merge_21168	4.534	3.409
20645	C32H55BN6O9	[M - H4O2 + H]+	0.729	13.564	5	0.712	4255_CARA_HILIC_pos_SIRIUS_merge_20645	-56075.903	5.677
2767	C34H64N6O4	[M + H3N + H]+	0.729	5.303	7	0.903	407_CARA_HILIC_pos_SIRIUS_merge_2767	5.434	3.005
19385	C10H15N3O4	[M + H]+	0.729	16.917	5	0.954	6543_CARA_HILIC_pos_SIRIUS_merge_19385	-3.438	6.849
25544	C25H46N4O8	[M + H3N + H]+	0.728	64.425	36	0.801	4491_CARA_HILIC_pos_SIRIUS_merge_25544	-6.547	5.605
21822	C15H21N3O5	[M + H]+	0.728	21.399	4	0.887	4299_CARA_HILIC_pos_SIRIUS_merge_21822	-4.002	2.296
13890	C12H22N2O17P4	[M + K]+	0.728	18.336	6	0.439	4206_CARA_HILIC_pos_SIRIUS_merge_13890	-7.555	3.805
3395	C23H45N5O	[M + Na]+	0.728	6.201	4	0.09	4940_CARA_HILIC_pos_SIRIUS_merge_3395	-2.165	5.29
8057	C19H33N9O10	[M + Na]+	0.728	21.591	9	0.9	2800_CARA_HILIC_pos_SIRIUS_merge_8057	1.475	3.213
26503	C26H45N3O2	[M + Na]+	0.728	7.339	3	0.819	424_CARA_HILIC_pos_SIRIUS_merge_26503	-5.939	4.851
27921	C30H52O20	[M + Na]+	0.727	5.794	2	0.942	1646_CARA_HILIC_pos_SIRIUS_merge_27921	-3.992	2.862
24208	C16H10N2O4	[M + H]+	0.727	32.236	6	0.77	5312_CARA_HILIC_pos_SIRIUS_merge_24208	-2.485	2.64
20427	C9H17N3O5	[M + Na]+	0.727	19.418	6	0.777	2421_CARA_HILIC_pos_SIRIUS_merge_20427	-5.706	5.662
22235	C15H20O	[M + K]+	0.727	10.115	2	0.126	41_CARA_HILIC_pos_SIRIUS_merge_22235	-8.519	7.614
28716	C17H31N3O4	[M + Na]+	0.727	30.707	12	0.96	2560_CARA_HILIC_pos_SIRIUS_merge_28716	1.435	3.604
5763	C24H46N2O10S	[M + H]+	0.726	28.203	10	0.886	6556_CARA_HILIC_pos_SIRIUS_merge_5763	-4.67	6.186
7531	C18H34O10	[M + H]+	0.726	28.264	8	0.329	3385_CARA_HILIC_pos_SIRIUS_merge_7531	-3.341	5.793
28434	C23H31ClN2O6	[M + K]+	0.726	11.876	7	0.279	4918_CARA_HILIC_pos_SIRIUS_merge_28434	2.529	4.998
8633	C35H62O11	[M + H]+	0.725	34.853	12	0.487	5579_CARA_HILIC_pos_SIRIUS_merge_8633	8.357	6.697
6274	C35H71N5O4	[M - H4O2 + H]+	0.725	27.952	21	0.831	1796_CARA_HILIC_pos_SIRIUS_merge_6274	-60998.442	3.753
7160	C19H26BN2O4	[M + H3N + H]+	0.724	71.508	15	0.863	5789_CARA_HILIC_pos_SIRIUS_merge_7160	2.886	8.124
15158	C26H49N5O13	[M + H3N + H]+	0.724	4.663	5	0.272	4367_CARA_HILIC_pos_SIRIUS_merge_15158	-2.148	8.572
2508	C24H33N7O4	[M + Na]+	0.724	49.244	15	0.923	5297_CARA_HILIC_pos_SIRIUS_merge_2508	2.917	4.624
195	C21H33N3O8	[M + H3N + H]+	0.724	30.513	12	0.826	4544_CARA_HILIC_pos_SIRIUS_merge_195	4.035	5.215
23840	C24H23N7O7	[M - H2O + H]+	0.724	25.274	9	0.907	2666_CARA_HILIC_pos_SIRIUS_merge_23840	-35726.203	2.615
17489	C26H34O5	[M + K]+	0.723	8.357	2	0.554	6359_CARA_HILIC_pos_SIRIUS_merge_17489	-0.177	6.882
8231	C12H20N4O6	[M + H3N + H]+	0.723	62.804	12	0.764	3715_CARA_HILIC_pos_SIRIUS_merge_8231	-3.022	3.893
1386	C18H19N3O3	[M + H3N + H]+	0.723	45.814	21	0.823	54_CARA_HILIC_pos_SIRIUS_merge_1386	-2.526	5.363
7631	C57H100O6	[M + H]+	0.723	24.851	14	0.522	4954_CARA_HILIC_pos_SIRIUS_merge_7631	-7.108	7.166
12265	C49H91NO4	[M - H2O + H]+	0.722	2.1	3	0.016	4947_CARA_HILIC_pos_SIRIUS_merge_12265	-24318.951	2.578
20392	C24H36N6O2	[M + H3N + H]+	0.722	23.855	8	0.508	2711_CARA_HILIC_pos_SIRIUS_merge_20392	1.309	4.205
9867	C32H34N8O4	[M + H]+	0.722	12.11	15	0.789	3846_CARA_HILIC_pos_SIRIUS_merge_9867	6.588	1.848
2856	C24H40O7	[M + H3N + H]+	0.722	31.653	11	0.835	2624_CARA_HILIC_pos_SIRIUS_merge_2856	1.464	4.488
16604	C46H77ClN2O11	[M + H3N + H]+	0.722	20.645	11	0.417	5517_CARA_HILIC_pos_SIRIUS_merge_16604	1.788	4.274
570	C33H50N4O2	[M + H]+	0.721	25.455	16	0.827	1973_CARA_HILIC_pos_SIRIUS_merge_570	-2.714	5.235
9554	C6H12O4S	[M + H3N + H]+	0.721	38.81	11	0.813	5145_CARA_HILIC_pos_SIRIUS_merge_9554	-4.823	6.859
12391	C30H53N9O8	[M + H]+	0.721	30.032	13	0.845	5241_CARA_HILIC_pos_SIRIUS_merge_12391	-3.57	4.002
22569	C11H14N2O	[M + H3N + H]+	0.721	108.503	20	0.507	4747_CARA_HILIC_pos_SIRIUS_merge_22569	-9.794	10.906
10967	C21H22O8	[M + H]+	0.72	47.648	11	0.846	772_CARA_HILIC_pos_SIRIUS_merge_10967	-3.086	6.465
7493	C50H92FN3O6	[M + H]+	0.72	7.186	10	0.497	5025_CARA_HILIC_pos_SIRIUS_merge_7493	-0.461	3.888
24120	C21H39NO6	[M - H4O2 + H]+	0.72	12.181	3	0.74	4477_CARA_HILIC_pos_SIRIUS_merge_24120	-98353.731	6.105
26659	C5H8FN3O2	[M + K]+	0.719	12.793	4	0.931	2970_CARA_HILIC_pos_SIRIUS_merge_26659	-5.563	4.388
2366	C40H77NO4	[M + H]+	0.719	5.634	4	0.297	3960_CARA_HILIC_pos_SIRIUS_merge_2366	-0.528	2.531
6967	C18H32O5	[M + H3N + H]+	0.719	78.597	6	0.766	2834_CARA_HILIC_pos_SIRIUS_merge_6967	-4.909	5.377
13191	C21H26BFN2O2	[M + H]+	0.719	46.111	9	0.616	6260_CARA_HILIC_pos_SIRIUS_merge_13191	-8.269	4.574
6844	C5H9FN2O4	[M + K]+	0.719	9.919	3	0.968	2262_CARA_HILIC_pos_SIRIUS_merge_6844	-5.904	5.292
2138	C46H93NO4	[M + H]+	0.719	0.672	1	0.0	129_CARA_HILIC_pos_SIRIUS_merge_2138	-0.879	3.579
13053	C7H13N3O4	[M + Na]+	0.718	2.566	3	0.594	28_CARA_HILIC_pos_SIRIUS_merge_13053	-4.099	2.082
5964	C9H26NO10PS	[M - H4O2 + H]+	0.718	43.957	18	0.971	5454_CARA_HILIC_pos_SIRIUS_merge_5964	-107180.256	2.167
10950	C49H93N5O8	[M + Na]+	0.717	8.971	5	0.767	3198_CARA_HILIC_pos_SIRIUS_merge_10950	1.179	1.274
1954	C34H65NO8S2	[M + H]+	0.716	27.624	19	0.861	2178_CARA_HILIC_pos_SIRIUS_merge_1954	3.033	6.044
21732	C22H44N6O6	[M + K]+	0.716	6.326	5	0.386	2416_CARA_HILIC_pos_SIRIUS_merge_21732	-7.569	7.517
1357	C41H81NO3	[M - H2O + H]+	0.716	6.439	5	0.327	952_CARA_HILIC_pos_SIRIUS_merge_1357	-29117.6	4.552
68	C11H15N5O4	[M + H3N + H]+	0.716	133.612	36	0.905	2373_CARA_HILIC_pos_SIRIUS_merge_68	5.918	9.894
13049	C15H23N9O5	[M - H2O + H]+	0.716	23.472	10	0.84	4899_CARA_HILIC_pos_SIRIUS_merge_13049	-45919.093	4.462
28742	C20H41N5O6	[M + Na]+	0.715	23.631	5	0.641	2072_CARA_HILIC_pos_SIRIUS_merge_28742	2.329	2.963
10866	C28H56O6	[M + K]+	0.715	11.42	3	0.714	2407_CARA_HILIC_pos_SIRIUS_merge_10866	-0.09	1.863
7302	C42H71N5O3	[M + H]+	0.715	9.816	7	0.738	2714_CARA_HILIC_pos_SIRIUS_merge_7302	-1.969	2.77
7294	C23H27BFNO6	[M + H]+	0.714	34.836	15	0.804	1244_CARA_HILIC_pos_SIRIUS_merge_7294	6.646	8.67
26813	C40H83NO6	[M + H]+	0.714	6.762	4	0.797	4679_CARA_HILIC_pos_SIRIUS_merge_26813	-1.358	2.85
2210	C22H35NO6	[M + Na]+	0.714	42.962	15	0.976	4906_CARA_HILIC_pos_SIRIUS_merge_2210	1.021	6.618
9841	C17H39N9O	[M - H2O + H]+	0.714	57.157	15	0.528	3005_CARA_HILIC_pos_SIRIUS_merge_9841	-48891.714	6.725
2528	C27H48O4S2	[M + H3N + H]+	0.714	46.257	13	0.916	5353_CARA_HILIC_pos_SIRIUS_merge_2528	-8.542	7.142
7535	C54H103NO8S	[M + H]+	0.714	1.981	2	0.038	6356_CARA_HILIC_pos_SIRIUS_merge_7535	6.24	2.446
18790	C36H67N3O5	[M + H]+	0.714	9.728	9	0.596	1547_CARA_HILIC_pos_SIRIUS_merge_18790	4.902	4.992
24359	C21H30O4	[M + K]+	0.714	7.193	3	0.409	5850_CARA_HILIC_pos_SIRIUS_merge_24359	-4.849	6.932
876	C7H5F5O2	[M + K]+	0.713	15.615	5	1.0	92_CARA_HILIC_pos_SIRIUS_merge_876	-7.171	6.188
21545	C12H23BrN4O3	[M + Na]+	0.713	8.65	2	0.572	3195_CARA_HILIC_pos_SIRIUS_merge_21545	4.628	5.03
23048	C20H31BrN4O9S2	[M + H]+	0.713	27.758	16	0.865	1182_CARA_HILIC_pos_SIRIUS_merge_23048	-8.063	3.324
5647	C22H42O10S	[M + H3N + H]+	0.713	55.639	31	0.928	211_CARA_HILIC_pos_SIRIUS_merge_5647	2.142	2.595
28377	C12H12N2O2S	[M + H]+	0.713	51.814	11	0.948	2514_CARA_HILIC_pos_SIRIUS_merge_28377	0.301	4.086
9131	C17H30BClN2O4	[M - H4O2 + H]+	0.713	15.128	6	0.877	2533_CARA_HILIC_pos_SIRIUS_merge_9131	-107139.029	3.698
3628	C19H35NO11	[M + H]+	0.713	47.793	10	0.693	5989_CARA_HILIC_pos_SIRIUS_merge_3628	-4.595	7.602
3124	C25H44	[M + Na]+	0.713	15.742	4	0.227	6014_CARA_HILIC_pos_SIRIUS_merge_3124	1.573	4.139
320	C32H40O13	[M - H2O + H]+	0.712	6.991	5	0.263	3172_CARA_HILIC_pos_SIRIUS_merge_320	-29274.383	2.094
16675	C12H24N2O3	[M + Na]+	0.712	51.374	14	0.852	5134_CARA_HILIC_pos_SIRIUS_merge_16675	-4.167	8.284
7743	C11H18N2O6	[M + Na]+	0.71	67.091	29	0.942	2712_CARA_HILIC_pos_SIRIUS_merge_7743	5.025	5.872
9077	C7H13N4O5P	[M - H2O + H]+	0.71	38.285	10	0.784	3082_CARA_HILIC_pos_SIRIUS_merge_9077	-72906.207	6.839
787	C14H23NO7S2	[M + H3N + H]+	0.709	30.607	10	0.909	5667_CARA_HILIC_pos_SIRIUS_merge_787	2.707	4.737
9184	C12H23N3O5	[M + H]+	0.709	27.49	7	0.852	674_CARA_HILIC_pos_SIRIUS_merge_9184	2.594	6.858
1350	C18H44N8	[M + Na]+	0.709	13.116	8	0.271	4536_CARA_HILIC_pos_SIRIUS_merge_1350	-3.83	5.289
28314	C24H44O21	[M + H]+	0.709	21.712	7	0.714	4175_CARA_HILIC_pos_SIRIUS_merge_28314	-3.115	8.26
17619	C12H23N9O	[M - H2O + H]+	0.709	11.777	4	1.0	3492_CARA_HILIC_pos_SIRIUS_merge_17619	-61630.57	4.797
7229	C24H35NO5	[M + H3N + H]+	0.709	6.457	4	0.831	4408_CARA_HILIC_pos_SIRIUS_merge_7229	-2.639	6.641
4394	C27H49N9O7	[M - H2O + H]+	0.708	69.463	39	0.794	3266_CARA_HILIC_pos_SIRIUS_merge_4394	-30305.134	3.99
18768	C9H11N	[M + H]+	0.708	1.0	1	0.0	1209_CARA_HILIC_pos_SIRIUS_merge_18768	-6.904	
7089	C12H24N2O2	[M + H]+	0.708	37.495	9	0.762	713_CARA_HILIC_pos_SIRIUS_merge_7089	-4.601	8.704
6116	C35H68N8O4	[M - H2O + H]+	0.707	17.52	5	0.73	3105_CARA_HILIC_pos_SIRIUS_merge_6116	-27819.781	4.103
8237	C12H15FN2O5	[M + H3N + H]+	0.707	194.448	17	0.394	591_CARA_HILIC_pos_SIRIUS_merge_8237	-6.66	5.212
24614	C17H23N3O8	[M + H3N + H]+	0.706	45.726	14	0.865	526_CARA_HILIC_pos_SIRIUS_merge_24614	8.092	7.601
27386	C15H17NO2	[M + H3N + H]+	0.706	19.919	6	0.971	5442_CARA_HILIC_pos_SIRIUS_merge_27386	-3.654	2.871
2422	C18H36N6O9	[M + Na]+	0.706	25.048	14	0.791	1215_CARA_HILIC_pos_SIRIUS_merge_2422	-9.136	5.493
13206	C40H81NO3	[M + H3N + H]+	0.705	6.761	3	0.832	1947_CARA_HILIC_pos_SIRIUS_merge_13206	-1.046	2.571
22546	C3H5FN2O2	[M + K]+	0.705	15.605	3	0.789	3911_CARA_HILIC_pos_SIRIUS_merge_22546	-6.061	7.878
18659	C19H35N5O5	[M + K]+	0.705	20.024	12	0.986	1510_CARA_HILIC_pos_SIRIUS_merge_18659	-3.046	5.717
28545	C13H28O11	[M - H2O + H]+	0.705	16.598	4	1.0	4657_CARA_HILIC_pos_SIRIUS_merge_28545	-52490.218	6.556
20572	C15H25F2N3O5	[M - H2O + H]+	0.704	59.642	20	0.792	2301_CARA_HILIC_pos_SIRIUS_merge_20572	-51722.564	6.094
3193	C21H43NO7	[M + Na]+	0.703	15.179	6	0.73	1099_CARA_HILIC_pos_SIRIUS_merge_3193	8.838	9.05
6587	C54H105N9O5	[M + Na]+	0.703	2.592	2	0.255	1133_CARA_HILIC_pos_SIRIUS_merge_6587	-8.535	6.795
2667	C39H76O6	[M + H3N + H]+	0.703	26.241	8	0.793	4576_CARA_HILIC_pos_SIRIUS_merge_2667	2.102	2.021
6167	C21H39NO4	[M + H3N + H]+	0.703	17.919	3	0.851	2916_CARA_HILIC_pos_SIRIUS_merge_6167	2.493	2.366
12745	C15H32O11	[M + H]+	0.703	6.0	1	0.0	2310_CARA_HILIC_pos_SIRIUS_merge_12745	-1.126	
7651	C25H46O5	[M + K]+	0.702	11.613	4	0.591	6342_CARA_HILIC_pos_SIRIUS_merge_7651	-7.27	3.185
1976	C25H53N7O3	[M - H2O + H]+	0.702	1.714	3	0.198	4705_CARA_HILIC_pos_SIRIUS_merge_1976	-37330.954	5.113
4573	C18H22O6S	[M + H3N + H]+	0.702	36.494	11	0.855	1915_CARA_HILIC_pos_SIRIUS_merge_4573	-8.942	1.828
1391	C50H92O3	[M + H3N + H]+	0.702	4.187	7	0.543	836_CARA_HILIC_pos_SIRIUS_merge_1391	-9.98	3.313
2908	C28H28N6O4	[M + H]+	0.701	2.419	5	0.839	2112_CARA_HILIC_pos_SIRIUS_merge_2908	-1.714	3.882
7129	C13H16O	[M + Na]+	0.701	14.321	3	0.252	2883_CARA_HILIC_pos_SIRIUS_merge_7129	-9.644	2.638
15168	C23H37BN6O5	[M + H]+	0.701	14.425	8	0.711	6538_CARA_HILIC_pos_SIRIUS_merge_15168	6.437	6.057
24618	C8H10Cl2N2O	[M + Na]+	0.7	14.065	8	0.782	1779_CARA_HILIC_pos_SIRIUS_merge_24618	-5.51	9.442
25121	C16H32O2	[M + K]+	0.7	56.147	19	0.849	3995_CARA_HILIC_pos_SIRIUS_merge_25121	-6.058	6.056
13000	C34H64N2O5S	[M - H2O + H]+	0.699	29.325	9	0.91	1589_CARA_HILIC_pos_SIRIUS_merge_13000	-30240.055	0.825
24315	C20H22N6	[M + H]+	0.699	9.776	3	1.0	3777_CARA_HILIC_pos_SIRIUS_merge_24315	5.843	1.511
15609	C24H42N4O9	[M + H3N + H]+	0.699	33.573	7	0.479	293_CARA_HILIC_pos_SIRIUS_merge_15609	-4.75	3.588
786	C19H38N2O3	[M + H3N + H]+	0.698	25.024	10	0.876	3407_CARA_HILIC_pos_SIRIUS_merge_786	9.801	8.864
17496	C4H6O6	[M + H3N + H]+	0.698	13.534	5	0.903	4252_CARA_HILIC_pos_SIRIUS_merge_17496	-10.494	13.838
4210	C32H63NO3	[M + Na]+	0.698	9.077	2	0.385	2026_CARA_HILIC_pos_SIRIUS_merge_4210	5.605	4.101
3737	C37H72N2O5	[M - H4O2 + H]+	0.697	0.886	3	1.0	215_CARA_HILIC_pos_SIRIUS_merge_3737	-61103.514	2.859
11149	C18H28N4O7	[M + H3N + H]+	0.697	59.161	7	0.655	6143_CARA_HILIC_pos_SIRIUS_merge_11149	-5.404	3.53
8048	C24H30Cl2N10O	[M + H]+	0.697	21.38	18	0.9	299_CARA_HILIC_pos_SIRIUS_merge_8048	-3.462	4.66
1801	C16H30O2	[M + Na]+	0.696	85.274	29	0.743	4914_CARA_HILIC_pos_SIRIUS_merge_1801	6.49	5.728
2129	C39H70N2O	[M - H2O + H]+	0.696	30.783	8	0.791	861_CARA_HILIC_pos_SIRIUS_merge_2129	-31840.567	7.961
7410	C23H47NO7	[M + Na]+	0.696	32.598	7	0.838	4238_CARA_HILIC_pos_SIRIUS_merge_7410	7.89	3.893
10234	C10H12B2O3	[M + Na]+	0.695	26.437	6	0.891	1820_CARA_HILIC_pos_SIRIUS_merge_10234	-6.898	6.012
10248	C36H69NO4	[M + H]+	0.695	23.575	6	0.57	3360_CARA_HILIC_pos_SIRIUS_merge_10248	-2.646	3.72
8071	C20H34N10O4S2	[M - H4O2 + H]+	0.695	7.615	13	0.963	4786_CARA_HILIC_pos_SIRIUS_merge_8071	-71020.404	2.298
9843	C43H73NO4	[M + H]+	0.694	14.26	3	0.888	4145_CARA_HILIC_pos_SIRIUS_merge_9843	-1.849	3.189
13609	C24H41N3O4	[M + Na]+	0.694	8.562	8	0.563	4550_CARA_HILIC_pos_SIRIUS_merge_13609	-9.006	7.241
10486	C53H95N3O7	[M + H]+	0.694	23.398	21	0.709	5238_CARA_HILIC_pos_SIRIUS_merge_10486	-6.179	5.356
13057	C9H8I3N3O3	[M + K]+	0.694	-0.609	1	0.0	301_CARA_HILIC_pos_SIRIUS_merge_13057	-6.462	
19008	C28H42O5	[M + H3N + H]+	0.693	18.322	8	0.752	1995_CARA_HILIC_pos_SIRIUS_merge_19008	-0.945	4.26
12711	C13H25N3O4	[M + H]+	0.693	46.882	9	0.703	6340_CARA_HILIC_pos_SIRIUS_merge_12711	-4.798	6.087
1858	C26H38O2	[M + H3N + H]+	0.693	19.192	6	0.639	1336_CARA_HILIC_pos_SIRIUS_merge_1858	-4.511	4.635
92	C33H61BN6O5	[M - H2O + H]+	0.692	67.61	37	0.741	4178_CARA_HILIC_pos_SIRIUS_merge_92	-29305.049	3.561
13519	C59H114	[M + H]+	0.692	5.314	1	0.0	1457_CARA_HILIC_pos_SIRIUS_merge_13519	-3.556	6.685
240	C23H42N4O2	[M + H3N + H]+	0.692	27.762	15	0.631	319_CARA_HILIC_pos_SIRIUS_merge_240	-6.132	6.388
1681	C13H14N4O5	[M + H3N + H]+	0.691	33.777	11	1.0	3584_CARA_HILIC_pos_SIRIUS_merge_1681	-9.395	5.248
9970	C14H9Cl2F3N2O5S	[M + K]+	0.691	25.929	10	0.978	3244_CARA_HILIC_pos_SIRIUS_merge_9970	8.717	3.651
6948	C19H31NO4	[M + H3N + H]+	0.69	20.193	4	0.585	4090_CARA_HILIC_pos_SIRIUS_merge_6948	-2.348	6.338
8697	C6H6B4N2O	[M + Na]+	0.69	45.502	9	0.625	2377_CARA_HILIC_pos_SIRIUS_merge_8697	10.365	6.708
17351	C40H85NO9	[M - H4O2 + H]+	0.69	10.912	8	0.601	1444_CARA_HILIC_pos_SIRIUS_merge_17351	-52304.643	4.027
24616	C15H24O6	[M - H2O + H]+	0.689	22.955	6	0.525	5556_CARA_HILIC_pos_SIRIUS_merge_24616	-63606.584	3.526
8419	C23H41B2NO5	[M - H2O + H]+	0.689	29.201	14	0.104	390_CARA_HILIC_pos_SIRIUS_merge_8419	-43460.395	8.35
18038	C38H77NO	[M + H]+	0.689	0.971	1	0.0	2331_CARA_HILIC_pos_SIRIUS_merge_18038	-1.935	
1566	C26H46N6O5	[M + H3N + H]+	0.688	30.395	20	0.835	4948_CARA_HILIC_pos_SIRIUS_merge_1566	1.676	5.888
3957	C34H71N7O4	[M + H]+	0.688	19.869	9	0.683	5947_CARA_HILIC_pos_SIRIUS_merge_3957	2.443	2.983
3262	C20H30O5	[M + H3N + H]+	0.688	0.921	3	0.012	1464_CARA_HILIC_pos_SIRIUS_merge_3262	5.84	8.514
7098	C11H2O2	[M + K]+	0.688	5.161	1	0.0	5643_CARA_HILIC_pos_SIRIUS_merge_7098	-9.452	
6807	C30H56N2O6	[M + H3N + H]+	0.687	19.973	4	0.677	3803_CARA_HILIC_pos_SIRIUS_merge_6807	-1.904	2.318
1499	C31H64O4	[M + Na]+	0.687	5.911	1	0.0	3591_CARA_HILIC_pos_SIRIUS_merge_1499	-0.346	1.069
9665	C16H33NO6	[M + H3N + H]+	0.686	63.438	14	0.774	643_CARA_HILIC_pos_SIRIUS_merge_9665	8.171	7.502
6714	C20H19N3O7	[M + H3N + H]+	0.686	18.046	7	0.979	4288_CARA_HILIC_pos_SIRIUS_merge_6714	-4.002	3.957
14320	C27H28Cl3N5O7S2	[M + K]+	0.686	24.029	12	0.303	4862_CARA_HILIC_pos_SIRIUS_merge_14320	1.171	4.425
24334	C16H22N2	[M + H]+	0.685	24.35	20	0.863	564_CARA_HILIC_pos_SIRIUS_merge_24334	-1.543	4.287
17283	C32H38O16	[M + K]+	0.685	56.489	18	0.405	4375_CARA_HILIC_pos_SIRIUS_merge_17283	-2.849	3.739
2480	C39H79NO5	[M - H2O + H]+	0.684	16.104	13	0.565	3424_CARA_HILIC_pos_SIRIUS_merge_2480	-28832.798	6.12
681	C18H30BN5O4	[M + Na]+	0.684	53.415	19	0.988	4473_CARA_HILIC_pos_SIRIUS_merge_681	-8.802	6.274
24544	C18H37N7O10	[M - H2O + H]+	0.684	16.213	14	0.769	5925_CARA_HILIC_pos_SIRIUS_merge_24544	-36443.042	3.537
27959	C24H22N6O6	[M + H3N + H]+	0.683	14.824	6	0.836	5006_CARA_HILIC_pos_SIRIUS_merge_27959	1.165	2.545
3838	C30H54O9	[M + H3N + H]+	0.683	41.174	17	0.752	6109_CARA_HILIC_pos_SIRIUS_merge_3838	-2.097	4.665
8878	C40H79NO5	[M + H3N + H]+	0.682	18.128	14	0.241	5273_CARA_HILIC_pos_SIRIUS_merge_8878	-1.266	2.717
1474	C21H42NO4	[M - H4O2 + H]+	0.682	-0.058	3	1.0	549_CARA_HILIC_pos_SIRIUS_merge_1474	-106782.283	3.149
3519	C28H34O9	[M + H3N + H]+	0.682	36.517	16	0.75	816_CARA_HILIC_pos_SIRIUS_merge_3519	-9.034	8.839
2254	C27H47N3O2	[M - H4O2 + H]+	0.682	5.323	3	0.39	4982_CARA_HILIC_pos_SIRIUS_merge_2254	-87783.425	2.848
24263	C37H62O2	[M + K]+	0.681	4.926	1	0.0	1891_CARA_HILIC_pos_SIRIUS_merge_24263	6.166	9.507
7349	C26H53N7O	[M + Na]+	0.681	3.277	2	0.741	3857_CARA_HILIC_pos_SIRIUS_merge_7349	8.399	7.28
19609	C20H42O11	[M + H]+	0.681	14.555	7	0.893	450_CARA_HILIC_pos_SIRIUS_merge_19609	-7.378	2.535
6682	C32H32N8O4	[M + K]+	0.681	6.84	12	0.723	5142_CARA_HILIC_pos_SIRIUS_merge_6682	-2.075	7.664
9407	C14H32N6O6	[M + Na]+	0.681	14.712	8	0.871	5289_CARA_HILIC_pos_SIRIUS_merge_9407	2.843	4.533
24406	C13H9N3O	[M + H3N + H]+	0.681	30.97	4	0.808	3885_CARA_HILIC_pos_SIRIUS_merge_24406	-2.022	10.67
19341	C11H19NO8	[M - H2O + H]+	0.681	70.596	13	0.908	4911_CARA_HILIC_pos_SIRIUS_merge_19341	-65232.814	6.494
1368	C42H81NO8	[M - H2O + H]+	0.68	4.001	5	0.394	5022_CARA_HILIC_pos_SIRIUS_merge_1368	-25347.313	1.918
6103	C30H44N4O11S2	[M - H2O + H]+	0.68	19.458	7	0.666	803_CARA_HILIC_pos_SIRIUS_merge_6103	-26354.626	3.053
3932	C28H55NO2	[M + Na]+	0.679	7.406	2	0.564	5859_CARA_HILIC_pos_SIRIUS_merge_3932	-0.653	2.803
19672	C31H43F3N6O3	[M - H2O + H]+	0.679	29.638	22	0.716	3109_CARA_HILIC_pos_SIRIUS_merge_19672	-30673.293	5.381
9048	C22H40N4O4	[M + Na]+	0.679	39.429	12	0.947	1261_CARA_HILIC_pos_SIRIUS_merge_9048	1.618	3.743
22425	C14H27B2N3O5	[M + Na]+	0.678	45.068	12	0.908	6164_CARA_HILIC_pos_SIRIUS_merge_22425	-6.567	5.602
7916	C37H66O5	[M + H3N + H]+	0.678	29.201	6	0.869	3523_CARA_HILIC_pos_SIRIUS_merge_7916	-7.15	2.64
8115	C18H12O3	[M + H]+	0.678	5.973	1	0.0	5453_CARA_HILIC_pos_SIRIUS_merge_8115	-0.796	0.337
6188	C12H10N2O2	[M + H3N + H]+	0.678	40.504	15	0.921	1377_CARA_HILIC_pos_SIRIUS_merge_6188	-4.968	4.965
4356	C28H51N3O8	[M + H3N + H]+	0.677	23.095	6	0.936	2465_CARA_HILIC_pos_SIRIUS_merge_4356	-4.764	2.854
6831	C30H43FN4O11	[M - H4O2 + H]+	0.676	41.301	20	0.488	2719_CARA_HILIC_pos_SIRIUS_merge_6831	-58176.443	3.85
